date,Energiezertifizierer,Dachdecker,Elektriker,Solar,Fenster,Smart Home,bauen,Einbruch,Schlüsseldienst,Blumen
2018-11-18,0.0,0.0,0.0,22.324624194702935,16,0,12,0,0,8
2018-11-25,0.0,0.0,0.0,16.966714387974232,12,8,28,0,8,8
2018-12-02,0.0,0.0,11.608804581245526,0.0,20,0,8,8,0,16
2018-12-09,0.0,11.608804581245526,23.21760916249105,0.0,16,0,12,0,8,24
2018-12-16,0.0,0.0,12.501789549033644,25.003579098067288,0,9,35,0,0,13
2018-12-23,0.0,0.0,18.752684323550465,0.0,13,0,20,0,13,20
2018-12-30,0.0,0.0,0.0,0.0,11,0,22,0,0,0
2019-01-06,0.0,0.0,0.0,22.324624194702935,16,8,16,0,0,12
2019-01-13,0.0,10.715819613457409,0.0,10.715819613457409,7,0,19,8,0,15
2019-01-20,0.0,0.0,0.0,10.715819613457409,19,0,7,0,0,19
2019-01-27,0.0,0.0,0.0,10.715819613457409,20,8,23,0,0,12
2019-02-03,0.0,0.0,11.608804581245526,11.608804581245526,16,0,16,0,0,16
2019-02-10,0.0,0.0,11.608804581245526,23.21760916249105,17,0,17,0,0,24
2019-02-17,0.0,0.0,10.715819613457409,22.324624194702935,16,0,16,0,0,12
2019-02-24,0.0,0.0,0.0,23.21760916249105,0,0,20,0,0,28
2019-03-03,0.0,11.608804581245526,0.0,0.0,16,0,16,0,0,16
2019-03-10,0.0,0.0,24.11059413027917,12.501789549033644,9,0,8,0,0,17
2019-03-17,0.0,12.501789549033644,0.0,17.85969935576235,34,0,13,0,0,26
2019-03-24,0.0,11.608804581245526,11.608804581245526,23.21760916249105,28,0,8,0,0,24
2019-03-31,0.0,0.0,11.608804581245526,22.324624194702935,24,0,8,8,0,12
2019-04-07,0.0,0.0,24.11059413027917,17.85969935576235,16,0,29,0,8,25
2019-04-14,0.0,0.0,13.394774516821762,20.5386542591267,9,0,14,0,0,33
2019-04-21,0.0,0.0,13.394774516821762,66.0808876163207,9,0,19,9,0,9
2019-04-28,0.0,0.0,11.608804581245526,11.608804581245526,13,8,34,0,0,17
2019-05-05,0.0,0.0,0.0,46.4352183249821,20,0,8,0,0,45
2019-05-12,0.0,0.0,11.608804581245526,34.82641374373658,16,0,42,0,0,25
2019-05-19,0.0,0.0,0.0,29.468503937007874,25,0,0,0,0,21
2019-05-26,0.0,0.0,0.0,15.180744452397995,11,0,11,0,0,17
2019-06-02,0.0,0.0,0.0,19.645669291338585,20,0,13,0,0,20
2019-06-09,0.0,0.0,0.0,0.0,14,0,14,0,0,28
2019-06-16,0.0,0.0,0.0,19.645669291338585,14,0,14,0,0,28
2019-06-23,0.0,0.0,0.0,43.75626342161775,30,0,15,0,0,15
2019-06-30,0.0,0.0,0.0,21.431639226914818,15,0,15,0,0,15
2019-07-07,0.0,0.0,0.0,21.431639226914818,30,0,15,0,0,15
2019-07-14,0.0,0.0,0.0,0.0,0,0,16,16,16,0
2019-07-21,0.0,0.0,0.0,50.007158196134576,0,0,0,0,0,26
2019-07-28,0.0,0.0,0.0,42.863278453829636,21,21,21,0,0,0
2019-08-04,0.0,0.0,0.0,0.0,17,0,17,0,0,34
2019-08-11,0.0,23.21760916249105,0.0,21.431639226914818,16,0,23,0,0,32
2019-08-18,0.0,0.0,0.0,20.5386542591267,15,0,14,0,0,15
2019-08-25,0.0,20.5386542591267,0.0,50.90014316392269,14,0,21,0,14,14
2019-09-01,0.0,0.0,0.0,29.468503937007874,28,14,21,0,0,28
2019-09-08,0.0,0.0,0.0,38.39835361488905,14,0,34,0,0,14
2019-09-15,0.0,0.0,28.575518969219758,0.0,14,0,13,0,0,14
2019-09-22,0.0,0.0,0.0,19.645669291338585,14,0,14,0,0,14
2019-09-29,0.0,0.0,0.0,19.645669291338585,14,0,35,0,0,28
2019-10-06,0.0,0.0,0.0,19.645669291338585,34,0,0,14,28,0
2019-10-13,0.0,0.0,0.0,17.85969935576235,12,0,13,13,0,25
2019-10-20,0.0,18.752684323550465,0.0,18.752684323550465,13,13,0,13,0,13
2019-10-27,0.0,0.0,0.0,20.5386542591267,15,0,37,15,0,22
2019-11-03,0.0,21.431639226914818,0.0,21.431639226914818,15,0,44,0,0,15
2019-11-10,0.0,0.0,20.5386542591267,21.431639226914818,29,0,15,0,0,0
2019-11-17,0.0,21.431639226914818,0.0,21.431639226914818,15,0,0,0,0,23
2019-11-24,0.0,0.0,0.0,0.0,0,0,15,0,0,22
2019-12-01,0.0,0.0,20.5386542591267,20.5386542591267,22,0,15,0,0,15
2019-12-08,0.0,0.0,0.0,0.0,29,0,29,0,0,14
2019-12-15,0.0,0.0,0.0,22.324624194702935,48,0,0,0,0,0
2019-12-22,0.0,0.0,0.0,33.04044380816035,23,0,23,0,0,0
2019-12-29,0.0,0.0,0.0,0.0,0,0,41,0,0,0
2020-01-05,0.0,0.0,0.0,38.39835361488905,27,0,54,0,0,14
2020-01-12,0.0,18.752684323550465,0.0,38.39835361488905,13,0,27,13,14,13
2020-01-19,0.0,0.0,0.0,21.431639226914818,15,15,0,0,0,15
2020-01-26,0.0,0.0,41.0773085182534,41.0773085182534,29,0,15,0,0,15
2020-02-02,0.0,18.752684323550465,0.0,18.752684323550465,13,0,26,0,0,26
2020-02-09,0.0,0.0,17.85969935576235,0.0,43,0,19,0,0,19
2020-02-16,0.0,0.0,0.0,26.789549033643524,31,13,25,0,0,25
2020-02-23,0.0,0.0,0.0,0.0,40,0,13,13,0,27
2020-03-01,0.0,0.0,0.0,19.645669291338585,14,0,28,0,0,14
2020-03-08,0.0,0.0,0.0,17.85969935576235,12,0,0,12,0,25
2020-03-15,0.0,0.0,0.0,18.752684323550465,20,0,13,0,0,13
2020-03-22,0.0,0.0,0.0,18.752684323550465,20,0,13,0,0,26
2020-03-29,0.0,0.0,0.0,19.645669291338585,13,0,20,0,13,68
2020-04-05,0.0,0.0,0.0,22.324624194702935,23,0,46,0,0,100
2020-04-12,0.0,0.0,20.5386542591267,31.25447387258411,44,0,59,0,0,67
2020-04-19,0.0,0.0,0.0,0.0,29,0,21,0,0,21
2020-04-26,0.0,0.0,23.21760916249105,22.324624194702935,63,0,16,0,0,48
2020-05-03,0.0,0.0,0.0,21.431639226914818,45,0,15,0,15,44
2020-05-10,0.0,0.0,0.0,62.50894774516822,15,0,42,0,15,29
2020-05-17,0.0,0.0,0.0,22.324624194702935,32,0,39,0,0,55
2020-05-24,0.0,0.0,0.0,31.25447387258411,43,14,15,0,0,14
2020-05-31,0.0,0.0,0.0,41.97029348604152,29,0,58,0,0,15
2020-06-07,0.0,0.0,19.645669291338585,39.29133858267717,14,0,0,0,0,28
2020-06-14,0.0,0.0,19.645669291338585,19.645669291338585,14,0,35,14,0,21
2020-06-21,0.0,0.0,0.0,31.25447387258411,37,0,14,0,0,44
2020-06-28,0.0,0.0,0.0,41.97029348604152,22,0,15,0,0,15
2020-07-05,0.0,0.0,0.0,22.324624194702935,16,0,0,0,0,40
2020-07-12,0.0,0.0,0.0,0.0,0,0,0,0,0,60
