date,Energiezertifizierer,Dachdecker,Elektriker,Solar,Fenster,Smart Home,bauen,Einbruch,Schlüsseldienst,Blumen
2018-01-07,0.0,0.0,0.0,30.830056179775283,51,0,25,0,0,0
2018-01-14,0.0,0.0,0.0,0.0,27,0,0,0,0,0
2018-01-21,0.0,0.0,0.0,0.0,51,0,0,0,0,0
2018-01-28,0.0,0.0,0.0,0.0,29,0,0,0,0,0
2018-02-04,0.0,0.0,0.0,0.0,27,0,27,0,0,0
2018-02-11,0.0,0.0,0.0,31.686446629213485,53,0,26,0,0,17
2018-02-18,0.0,0.0,0.0,33.39922752808989,28,0,55,0,0,0
2018-02-25,0.0,0.0,0.0,0.0,0,0,27,0,0,16
2018-03-04,0.0,0.0,0.0,32.54283707865169,27,0,27,0,0,0
2018-03-11,0.0,0.0,0.0,0.0,42,0,0,0,0,0
2018-03-18,0.0,0.0,0.0,0.0,40,0,54,0,0,0
2018-03-25,0.0,0.0,0.0,0.0,26,0,0,0,0,0
2018-04-01,0.0,0.0,0.0,32.54283707865169,29,0,42,0,0,0
2018-04-08,0.0,0.0,0.0,37.6811797752809,48,0,64,0,0,0
2018-04-15,0.0,35.9683988764045,0.0,0.0,0,0,31,0,0,58
2018-04-22,0.0,0.0,0.0,0.0,0,0,0,0,0,17
2018-04-29,0.0,0.0,0.0,31.686446629213485,0,0,26,0,0,0
2018-05-06,0.0,0.0,0.0,0.0,0,0,53,0,0,17
2018-05-13,0.0,0.0,0.0,0.0,53,0,0,0,0,0
2018-05-20,0.0,0.0,0.0,0.0,30,0,0,0,0,18
2018-05-27,0.0,0.0,0.0,0.0,29,0,28,0,0,0
2018-06-03,0.0,0.0,0.0,33.39922752808989,42,0,0,0,0,0
2018-06-10,0.0,0.0,0.0,0.0,0,0,56,0,0,0
2018-06-17,0.0,0.0,0.0,0.0,29,0,42,0,0,17
2018-06-24,0.0,0.0,0.0,0.0,0,0,44,0,0,18
2018-07-01,0.0,0.0,0.0,34.25561797752809,0,0,0,0,0,0
2018-07-08,0.0,0.0,0.0,0.0,0,0,88,0,0,19
2018-07-15,0.0,0.0,0.0,39.393960674157306,34,0,34,0,0,20
2018-07-22,0.0,0.0,0.0,0.0,0,0,0,0,0,23
2018-07-29,0.0,0.0,0.0,40.25035112359551,0,0,34,0,0,21
2018-08-05,0.0,0.0,0.0,0.0,0,0,28,0,0,0
2018-08-12,0.0,0.0,0.0,0.0,0,0,27,0,0,0
2018-08-19,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2018-08-26,0.0,0.0,0.0,31.686446629213485,27,0,0,0,0,0
2018-09-02,0.0,0.0,0.0,0.0,26,0,24,0,0,0
2018-09-09,0.0,0.0,0.0,32.54283707865169,0,0,0,0,0,0
2018-09-16,0.0,0.0,0.0,0.0,0,0,29,0,0,17
2018-09-23,0.0,0.0,0.0,35.11200842696629,29,0,0,0,0,17
2018-09-30,0.0,0.0,0.0,0.0,30,0,0,0,0,18
2018-10-07,0.0,0.0,0.0,0.0,31,0,31,0,0,0
2018-10-14,0.0,0.0,0.0,0.0,32,0,32,0,0,0
2018-10-21,0.0,0.0,0.0,0.0,0,0,28,0,0,0
2018-10-28,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2018-11-04,0.0,0.0,0.0,0.0,0,0,0,0,0,17
2018-11-11,0.0,0.0,0.0,0.0,25,0,0,25,0,0
2018-11-18,0.0,0.0,0.0,0.0,26,0,0,0,0,0
2018-11-25,0.0,32.54283707865169,0.0,66.79845505617978,0,0,0,0,0,0
2018-12-02,0.0,0.0,0.0,0.0,0,0,0,0,0,36
2018-12-09,0.0,0.0,0.0,0.0,27,0,0,0,0,0
2018-12-16,0.0,0.0,0.0,0.0,27,0,0,0,0,17
2018-12-23,0.0,0.0,0.0,0.0,0,0,31,0,0,0
2018-12-30,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019-01-06,0.0,31.686446629213485,0.0,0.0,27,0,27,0,0,0
2019-01-13,0.0,0.0,0.0,0.0,51,0,25,0,0,0
2019-01-20,0.0,0.0,0.0,0.0,38,0,25,0,0,0
2019-01-27,0.0,0.0,0.0,0.0,0,0,0,0,0,34
2019-02-03,0.0,0.0,0.0,29.117275280898877,0,0,25,0,0,17
2019-02-10,0.0,0.0,0.0,0.0,26,0,40,0,0,0
2019-02-17,0.0,0.0,0.0,60.803721910112365,27,0,25,0,0,0
2019-02-24,0.0,0.0,0.0,0.0,26,0,52,0,0,16
2019-03-03,0.0,0.0,0.0,29.117275280898877,0,0,49,0,0,0
2019-03-10,0.0,0.0,0.0,0.0,26,0,0,0,0,0
2019-03-17,0.0,31.686446629213485,0.0,0.0,0,0,26,0,0,100
2019-03-24,0.0,0.0,0.0,65.94206460674158,27,0,41,0,0,0
2019-03-31,0.0,0.0,0.0,0.0,26,0,52,0,0,17
2019-04-07,0.0,0.0,0.0,0.0,56,0,28,0,0,34
2019-04-14,0.0,37.6811797752809,0.0,33.39922752808989,0,0,59,0,0,0
2019-04-21,0.0,0.0,0.0,0.0,0,0,28,0,0,0
2019-04-28,0.0,0.0,0.0,30.830056179775283,51,0,25,0,0,32
2019-05-05,0.0,0.0,0.0,29.117275280898877,0,0,37,0,0,15
2019-05-12,0.0,0.0,0.0,0.0,37,0,0,0,0,0
2019-05-19,0.0,0.0,0.0,30.830056179775283,26,0,0,0,0,16
2019-05-26,0.0,30.830056179775283,0.0,0.0,53,0,0,0,0,0
