date,Automazione cancelli,Certificato conformità impianto elettrico,Certificazione energetica,Costruzione o sostituzione tetto,Cronotermostato e termostato,Finestre blindate,Impianto di allarme,Installazione impianto di domotica,Installazione impianto wifi,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione pannelli fotovoltaici,Installazione o sostituzione porte blindate,Installazione o sostituzione serrature,Installazione o sostituzione vetro antisfondamento,Motorizzazione tapparelle,Rifacimento facciata,Riparazione o manutenzione tetto
2018-01-01,0.0,9.836065573770492,50.81967213114754,0.0,0.0,0.0,22.950819672131146,0.0,0.0,0.0,22.950819672131146,4.918032786885246,0.0,3.278688524590164,4.918032786885246,0.0,0.0,3.278688524590164,0.0,6.557377049180328
2018-02-01,0.0,4.918032786885246,59.01639344262295,4.918032786885246,0.0,1.639344262295082,18.0327868852459,0.0,0.0,0.0,57.377049180327866,0.0,0.0,3.278688524590164,9.836065573770492,3.278688524590164,0.0,0.0,0.0,0.0
2018-03-01,0.0,8.19672131147541,72.1311475409836,1.639344262295082,0.0,0.0,9.836065573770492,0.0,0.0,0.0,32.78688524590164,0.0,0.0,0.0,9.836065573770492,4.918032786885246,3.278688524590164,3.278688524590164,0.0,3.278688524590164
2018-04-01,0.0,6.557377049180328,68.85245901639344,3.278688524590164,0.0,0.0,8.19672131147541,0.0,0.0,3.278688524590164,16.39344262295082,0.0,0.0,0.0,11.475409836065573,0.0,0.0,0.0,1.639344262295082,3.278688524590164
2018-05-01,0.0,9.836065573770492,40.98360655737705,8.19672131147541,0.0,0.0,3.278688524590164,0.0,0.0,1.639344262295082,18.0327868852459,1.639344262295082,0.0,0.0,9.836065573770492,1.639344262295082,0.0,0.0,1.639344262295082,1.639344262295082
2018-06-01,0.0,6.557377049180328,57.377049180327866,0.0,0.0,0.0,4.918032786885246,0.0,0.0,0.0,14.754098360655737,0.0,0.0,6.557377049180328,8.19672131147541,4.918032786885246,1.639344262295082,0.0,3.278688524590164,0.0
2018-07-01,0.0,4.918032786885246,65.57377049180327,1.639344262295082,0.0,0.0,4.918032786885246,0.0,0.0,0.0,36.0655737704918,3.278688524590164,0.0,6.557377049180328,8.19672131147541,1.639344262295082,0.0,1.639344262295082,0.0,1.639344262295082
2018-08-01,0.0,1.639344262295082,29.508196721311474,1.639344262295082,0.0,0.0,3.278688524590164,0.0,0.0,0.0,32.78688524590164,1.639344262295082,0.0,11.475409836065573,16.39344262295082,1.639344262295082,0.0,0.0,0.0,0.0
2018-09-01,0.0,4.918032786885246,73.77049180327869,3.278688524590164,0.0,1.639344262295082,8.19672131147541,0.0,0.0,0.0,44.26229508196721,1.639344262295082,0.0,4.918032786885246,19.672131147540984,4.918032786885246,0.0,1.639344262295082,0.0,1.639344262295082
2018-10-01,1.639344262295082,8.19672131147541,67.21311475409836,6.557377049180328,1.639344262295082,3.278688524590164,9.836065573770492,0.0,0.0,1.639344262295082,34.42622950819672,1.639344262295082,0.0,1.639344262295082,3.278688524590164,3.278688524590164,0.0,4.918032786885246,1.639344262295082,1.639344262295082
