date,Automazione cancelli,Certificato conformità impianto elettrico,Certificazione energetica,Costruzione o sostituzione tetto,Cronotermostato e termostato,Finestre blindate,Impianto di allarme,Installazione impianto di domotica,Installazione impianto wifi,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione pannelli fotovoltaici,Installazione o sostituzione porte blindate,Installazione o sostituzione serrature,Installazione o sostituzione vetro antisfondamento,Motorizzazione tapparelle,Rifacimento facciata,Riparazione o manutenzione tetto
2018-01-01,0.8064516129032258,0.8064516129032258,31.451612903225808,4.838709677419355,0.0,0.8064516129032258,11.29032258064516,0.0,0.0,0.0,24.193548387096776,5.64516129032258,0.0,3.225806451612903,6.451612903225806,1.6129032258064515,0.0,0.0,0.8064516129032258,0.0
2018-02-01,0.0,3.225806451612903,13.709677419354838,3.225806451612903,0.0,0.8064516129032258,15.32258064516129,0.0,0.0,0.0,22.58064516129032,4.032258064516129,0.0,1.6129032258064515,5.64516129032258,0.0,0.0,0.0,0.8064516129032258,0.0
2018-03-01,0.0,0.8064516129032258,21.774193548387096,3.225806451612903,0.0,0.8064516129032258,15.32258064516129,0.0,0.0,0.0,20.967741935483872,4.838709677419355,0.0,7.258064516129033,4.838709677419355,1.6129032258064515,0.0,0.0,0.0,1.6129032258064515
2018-04-01,0.0,2.4193548387096775,19.35483870967742,7.258064516129033,0.0,0.0,5.64516129032258,0.0,0.0,0.0,13.709677419354838,6.451612903225806,0.0,4.032258064516129,4.032258064516129,4.032258064516129,0.8064516129032258,0.8064516129032258,0.0,0.8064516129032258
2018-05-01,0.8064516129032258,0.8064516129032258,16.93548387096774,8.064516129032258,0.0,0.0,10.483870967741936,0.0,0.0,0.0,12.903225806451612,4.032258064516129,0.0,4.838709677419355,6.451612903225806,0.0,0.0,0.0,0.8064516129032258,0.8064516129032258
2018-06-01,0.8064516129032258,0.0,16.93548387096774,8.870967741935484,0.0,0.8064516129032258,4.838709677419355,0.0,0.0,0.8064516129032258,2.4193548387096775,4.838709677419355,0.0,4.032258064516129,6.451612903225806,1.6129032258064515,0.0,0.8064516129032258,2.4193548387096775,0.8064516129032258
2018-07-01,0.8064516129032258,0.8064516129032258,17.741935483870968,7.258064516129033,0.0,0.0,4.838709677419355,0.0,0.0,0.8064516129032258,4.032258064516129,3.225806451612903,0.0,2.4193548387096775,4.032258064516129,0.8064516129032258,0.0,0.8064516129032258,0.0,2.4193548387096775
2018-08-01,1.6129032258064515,1.6129032258064515,8.870967741935484,5.64516129032258,0.0,0.0,8.064516129032258,0.0,0.0,0.0,9.67741935483871,3.225806451612903,0.0,3.225806451612903,8.064516129032258,0.0,0.0,0.0,2.4193548387096775,3.225806451612903
2018-09-01,0.8064516129032258,0.0,25.0,1.6129032258064515,0.8064516129032258,0.8064516129032258,10.483870967741936,0.0,0.0,0.8064516129032258,18.548387096774192,2.4193548387096775,0.0,4.838709677419355,7.258064516129033,1.6129032258064515,0.0,1.6129032258064515,3.225806451612903,3.225806451612903
2018-10-01,3.225806451612903,3.225806451612903,28.225806451612907,4.838709677419355,0.0,0.0,12.903225806451612,0.0,0.0,0.0,7.258064516129033,2.4193548387096775,0.0,7.258064516129033,6.451612903225806,0.8064516129032258,0.0,0.0,1.6129032258064515,3.225806451612903
