date,Automazione cancelli,Certificato conformità impianto elettrico,Certificazione energetica,Costruzione o sostituzione tetto,Cronotermostato e termostato,Finestre blindate,Impianto di allarme,Installazione impianto di domotica,Installazione impianto wifi,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione pannelli fotovoltaici,Installazione o sostituzione porte blindate,Installazione o sostituzione serrature,Installazione o sostituzione vetro antisfondamento,Motorizzazione tapparelle,Rifacimento facciata,Riparazione o manutenzione tetto
2018-01-01,0.4071058475203553,2.701702442635085,28.793486306439675,1.2583271650629164,0.33308660251665434,0.5551443375277573,10.991857883049592,0.0,0.11102886750555144,0.0,22.98297557364915,2.4796447076239825,0.0,3.3308660251665434,5.847520355292376,1.7024426350851223,0.0,1.1102886750555145,0.3700962250185048,1.3693560325684677
2018-02-01,0.5181347150259068,2.553663952627683,26.23982235381199,1.8874907475943745,0.11102886750555144,0.4071058475203553,15.655070318282755,0.0,0.03700962250185048,0.1480384900074019,24.315321983715766,2.6276831976313844,0.0,2.923760177646188,6.14359733530718,2.3686158401184305,0.0,0.7772020725388601,0.2960769800148038,0.9622501850481125
2018-03-01,0.4811250925240563,3.3308660251665434,30.08882309400444,2.146558105107328,0.11102886750555144,0.5551443375277573,11.954108068097707,0.0,0.1480384900074019,0.2960769800148038,18.763878608438194,1.8874907475943745,0.0,2.6276831976313844,6.7357512953367875,2.3686158401184305,0.2960769800148038,1.4433752775721687,0.2590673575129534,1.3693560325684677
2018-04-01,0.44411547002220575,2.775721687638786,24.42635085122132,2.9977794226498893,0.1850481125092524,0.1850481125092524,8.253145817912658,0.0,0.07401924500370095,0.7401924500370096,14.433752775721686,1.7394522575869726,0.0,1.7394522575869726,4.885270170244263,2.1095484826054776,0.22205773501110287,1.4803849000740192,0.7401924500370096,1.5173945225758698
2018-05-01,1.0362694300518136,3.7009622501850483,26.94300518134715,2.9607698001480385,0.07401924500370095,0.2590673575129534,10.177646188008882,0.0,0.03700962250185048,0.7772020725388601,18.726868985936342,2.1095484826054776,0.0,3.1088082901554404,6.032568467801629,2.7387120651369354,0.2590673575129534,1.7024426350851223,0.8142116950407106,2.4796447076239825
2018-06-01,0.8882309400444115,2.3686158401184305,24.167283493708364,2.7387120651369354,0.1480384900074019,0.1850481125092524,7.9200592153960025,0.0,0.11102886750555144,0.5551443375277573,12.28719467061436,1.924500370096225,0.0,3.3678756476683938,5.40340488527017,1.9985196150999258,0.1850481125092524,1.2213175425610658,1.147298297557365,1.776461880088823
2018-07-01,1.147298297557365,2.923760177646188,27.53515914137676,2.923760177646188,0.11102886750555144,0.1480384900074019,8.586232420429312,0.0,0.07401924500370095,0.8882309400444115,12.620281273131015,1.924500370096225,0.0,3.5899333826794964,5.6624722427831236,1.9985196150999258,0.3700962250185048,1.2953367875647668,0.6291635825314582,2.220577350111029
2018-08-01,1.2213175425610658,2.29459659511473,16.691339748334567,1.8874907475943745,0.11102886750555144,0.1850481125092524,7.994078460399703,0.0,0.1480384900074019,0.8882309400444115,15.433012583271651,1.6654330125832717,0.0,3.3308660251665434,6.661732050333087,1.7024426350851223,0.1850481125092524,1.073279052553664,0.8142116950407106,2.072538860103627
2018-09-01,1.4803849000740192,3.663952627683198,32.346410066617324,2.29459659511473,0.4071058475203553,0.7772020725388601,7.9200592153960025,0.0,0.2960769800148038,0.7401924500370096,29.681717246484084,2.1835677276091783,0.0,2.9607698001480385,8.216136195410808,1.6654330125832717,0.2590673575129534,1.9615099925980755,1.2213175425610658,3.6269430051813467
2018-10-01,1.2953367875647668,4.58919319022946,27.276091783863805,2.516654330125833,1.2953367875647668,0.1850481125092524,9.844559585492227,0.0,0.07401924500370095,1.073279052553664,23.20503330866025,2.6646928201332347,0.0,2.6646928201332347,7.031828275351591,2.146558105107328,0.3700962250185048,1.7024426350851223,0.9622501850481125,4.3671354552183566
