date,Automazione cancelli,Certificato conformità impianto elettrico,Certificazione energetica,Costruzione o sostituzione tetto,Cronotermostato e termostato,Finestre blindate,Impianto di allarme,Installazione impianto di domotica,Installazione impianto wifi,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione pannelli fotovoltaici,Installazione o sostituzione porte blindate,Installazione o sostituzione serrature,Installazione o sostituzione vetro antisfondamento,Motorizzazione tapparelle,Rifacimento facciata,Riparazione o manutenzione tetto
2018-01-01,0.0,1.6574585635359116,22.099447513812155,1.6574585635359116,0.5524861878453038,0.5524861878453038,9.392265193370166,0.0,0.0,0.0,14.3646408839779,3.314917127071823,0.0,7.734806629834254,2.209944751381215,2.209944751381215,0.0,0.0,1.1049723756906076,0.5524861878453038
2018-02-01,0.0,1.6574585635359116,14.917127071823206,3.867403314917127,0.0,0.0,13.812154696132598,0.0,0.0,0.0,22.099447513812155,1.6574585635359116,0.0,2.7624309392265194,3.314917127071823,0.0,0.0,0.0,2.209944751381215,0.5524861878453038
2018-03-01,0.5524861878453038,4.41988950276243,15.469613259668508,2.7624309392265194,0.0,0.5524861878453038,7.18232044198895,0.0,0.0,0.0,13.259668508287293,3.314917127071823,0.0,6.077348066298343,0.5524861878453038,0.5524861878453038,0.5524861878453038,0.5524861878453038,1.1049723756906076,1.1049723756906076
2018-04-01,0.0,1.6574585635359116,14.3646408839779,4.972375690607735,0.0,0.0,4.972375690607735,0.0,0.0,0.5524861878453038,9.94475138121547,2.209944751381215,0.0,2.7624309392265194,2.7624309392265194,1.1049723756906076,0.0,1.1049723756906076,0.5524861878453038,1.1049723756906076
2018-05-01,0.0,1.6574585635359116,13.812154696132598,7.734806629834254,0.0,0.0,12.70718232044199,0.0,0.0,0.0,13.812154696132598,2.7624309392265194,0.0,3.314917127071823,1.6574585635359116,1.1049723756906076,1.1049723756906076,1.1049723756906076,2.209944751381215,0.5524861878453038
2018-06-01,0.5524861878453038,1.6574585635359116,12.154696132596685,4.972375690607735,0.0,0.0,8.287292817679557,0.0,0.0,0.0,4.41988950276243,1.1049723756906076,0.0,8.83977900552486,2.209944751381215,1.6574585635359116,0.5524861878453038,1.1049723756906076,4.41988950276243,2.7624309392265194
2018-07-01,0.5524861878453038,1.1049723756906076,12.154696132596685,8.287292817679557,0.0,0.5524861878453038,4.972375690607735,0.0,0.0,0.0,3.867403314917127,1.6574585635359116,0.0,5.524861878453039,2.7624309392265194,1.1049723756906076,0.5524861878453038,1.1049723756906076,1.1049723756906076,0.5524861878453038
2018-08-01,2.209944751381215,0.5524861878453038,12.70718232044199,4.41988950276243,0.0,0.5524861878453038,6.077348066298343,0.0,0.0,0.5524861878453038,5.524861878453039,3.867403314917127,0.0,2.209944751381215,1.6574585635359116,1.1049723756906076,0.5524861878453038,0.0,2.209944751381215,1.1049723756906076
2018-09-01,0.5524861878453038,3.867403314917127,22.65193370165746,3.314917127071823,0.0,0.5524861878453038,8.83977900552486,0.0,0.0,0.0,13.259668508287293,4.41988950276243,0.0,6.629834254143646,1.6574585635359116,0.5524861878453038,0.0,1.1049723756906076,1.6574585635359116,1.6574585635359116
2018-10-01,0.0,1.6574585635359116,12.154696132596685,3.867403314917127,0.0,0.0,11.602209944751381,0.0,0.0,1.1049723756906076,8.287292817679557,8.83977900552486,0.0,4.41988950276243,2.7624309392265194,0.5524861878453038,0.0,0.0,1.6574585635359116,5.524861878453039
