date,Energiezertifizierer,Dachdecker,Elektriker,Solar,Fenster,Smart Home,bauen,Einbruch,Schlüsseldienst,Blumen
2018-01-07,0.0,0.0,10.158581116327593,20.317162232655186,18,0,23,0,0,47
2018-01-14,0.0,0.0,10.158581116327593,20.317162232655186,24,0,12,0,0,35
2018-01-21,0.0,0.0,9.37715179968701,24.22430881585811,22,0,22,0,0,22
2018-01-28,0.0,0.0,0.0,15.628586332811683,12,0,35,0,0,35
2018-02-04,0.0,18.75430359937402,9.37715179968701,9.37715179968701,16,0,22,0,0,27
2018-02-11,0.0,0.0,0.0,29.6943140323422,29,0,20,0,10,20
2018-02-18,0.0,0.0,0.0,9.37715179968701,21,0,16,0,0,21
2018-02-25,0.0,0.0,9.37715179968701,0.0,16,0,22,0,0,22
2018-03-04,0.0,0.0,0.0,9.37715179968701,28,0,34,0,0,23
2018-03-11,0.0,0.0,0.0,10.158581116327593,23,0,17,0,0,23
2018-03-18,0.0,0.0,10.940010432968178,10.940010432968178,24,0,36,12,0,60
2018-03-25,0.0,0.0,0.0,14.8471570161711,11,0,23,0,0,29
2018-04-01,0.0,10.940010432968178,0.0,22.66145018257694,19,0,32,0,0,26
2018-04-08,0.0,12.502869066249346,12.502869066249346,24.22430881585811,21,0,29,0,0,29
2018-04-15,0.0,0.0,13.28429838288993,14.065727699530514,16,0,32,0,0,16
2018-04-22,0.0,0.0,0.0,0.0,16,0,31,0,0,31
2018-04-29,0.0,0.0,0.0,19.535732916014602,23,0,38,0,0,31
2018-05-06,0.0,0.0,0.0,0.0,16,0,24,0,0,49
2018-05-13,0.0,26.56859676577986,0.0,39.071465832029205,47,0,16,0,0,63
2018-05-20,0.0,0.0,0.0,13.28429838288993,30,0,31,0,0,15
2018-05-27,0.0,13.28429838288993,0.0,0.0,53,0,46,0,0,38
2018-06-03,0.0,12.502869066249346,0.0,25.787167449139275,0,0,30,15,0,45
2018-06-10,0.0,0.0,11.721439749608763,17.972874282733436,14,0,14,0,0,28
2018-06-17,0.0,0.0,0.0,11.721439749608763,14,0,14,14,0,28
2018-06-24,0.0,0.0,0.0,11.721439749608763,14,0,14,0,0,28
2018-07-01,0.0,0.0,0.0,17.972874282733436,0,0,42,14,0,21
2018-07-08,0.0,0.0,0.0,12.502869066249346,29,0,0,0,0,29
2018-07-15,0.0,0.0,11.721439749608763,11.721439749608763,13,0,14,0,0,61
2018-07-22,0.0,0.0,10.940010432968178,10.940010432968178,13,0,19,0,0,44
2018-07-29,0.0,0.0,0.0,32.82003129890453,13,0,25,0,0,25
2018-08-05,0.0,10.158581116327593,0.0,10.940010432968178,24,0,25,0,0,18
2018-08-12,0.0,0.0,0.0,10.940010432968178,19,0,38,26,0,32
2018-08-19,0.0,0.0,0.0,10.940010432968178,33,0,20,0,0,26
2018-08-26,0.0,11.721439749608763,0.0,11.721439749608763,33,0,20,0,0,13
2018-09-02,0.0,11.721439749608763,0.0,17.972874282733436,35,0,21,0,0,28
2018-09-09,0.0,0.0,11.721439749608763,30.475743348982782,28,0,21,0,0,28
2018-09-16,0.0,0.0,0.0,25.005738132498692,14,0,22,0,0,29
2018-09-23,0.0,0.0,0.0,12.502869066249346,14,0,42,0,0,28
2018-09-30,0.0,0.0,0.0,23.442879499217526,55,0,41,0,14,14
2018-10-07,0.0,0.0,13.28429838288993,12.502869066249346,52,0,37,15,0,29
2018-10-14,0.0,0.0,0.0,19.535732916014602,31,0,15,0,0,31
2018-10-21,0.0,0.0,12.502869066249346,12.502869066249346,22,0,15,0,0,15
2018-10-28,0.0,12.502869066249346,12.502869066249346,0.0,21,0,14,0,0,14
2018-11-04,0.0,12.502869066249346,12.502869066249346,18.75430359937402,22,0,36,0,0,29
2018-11-11,0.0,12.502869066249346,0.0,31.257172665623365,43,0,14,14,0,22
