date,Energieausweis,Dachdecker,Solar,Fenster,Elektro,Bewegungsmelder,Smart Home,Balkon,Garten,Bad
2018-01-07,0.6198061532600411,0.0,1.9479621959601292,1.5937872512401057,2.089466089466089,0.0,0.0,0.0,1,72
2018-01-14,0.6198061532600411,0.6198061532600411,0.6198061532600411,3.453205711020229,4.339660339660339,0.3214563214563214,0.0,0.6429126429126428,1,70
2018-01-21,0.0,0.6198061532600411,0.9739810979800646,2.833399557760188,2.3305583305583304,0.3214563214563214,0.3214563214563214,0.3214563214563214,2,75
2018-01-28,0.0,3.0990307663002055,1.8594184597801233,3.7188369195602466,2.973470973470973,0.0,0.0,0.0,4,68
2018-02-04,0.0,0.6198061532600411,0.8854373618000587,6.020974060240399,3.2145632145632144,0.0,0.0,0.0,2,73
2018-02-11,0.0,0.0,0.8854373618000587,3.364661974840223,3.616383616383616,0.0,0.0,0.3214563214563214,3,77
2018-02-18,0.0,0.6198061532600411,0.8854373618000587,2.3906808768601584,2.893106893106893,0.0,0.0,0.6429126429126428,4,71
2018-02-25,0.0,0.0,0.6198061532600411,5.666799115520376,3.4556554556554553,0.0,0.0,0.3214563214563214,3,67
2018-03-04,0.0,1.2396123065200821,1.8594184597801233,1.2396123065200821,2.6520146520146515,0.0,0.3214563214563214,0.6429126429126428,3,78
2018-03-11,0.6198061532600411,0.6198061532600411,0.6198061532600411,2.833399557760188,2.3305583305583304,0.0,0.3214563214563214,0.6429126429126428,6,62
2018-03-18,0.0,0.6198061532600411,1.328156042700088,3.2761182386602177,4.178932178932178,0.0,0.0,1.0447330447330445,5,72
2018-03-25,0.0,0.6198061532600411,2.656312085400176,3.630293183380241,2.491286491286491,0.0,0.0,0.7232767232767232,7,67
2018-04-01,0.708349889440047,0.708349889440047,2.56776834922017,2.56776834922017,3.857475857475857,0.4018204018204018,0.8036408036408036,1.9287379287379285,7,75
2018-04-08,0.0,1.1510685703400765,1.5052435150600998,3.453205711020229,1.6876456876456873,0.0,0.8036408036408036,2.089466089466089,13,54
2018-04-15,0.0,0.7968936256200528,1.9479621959601292,3.1875745024802113,2.491286491286491,0.4018204018204018,0.0,0.8036408036408036,11,54
2018-04-22,0.0,0.708349889440047,2.656312085400176,2.656312085400176,3.2145632145632144,0.0,0.0,0.8036408036408036,8,53
2018-04-29,0.7968936256200528,0.7968936256200528,1.5937872512401057,2.744855821580182,2.089466089466089,0.4018204018204018,0.0,0.8036408036408036,11,53
2018-05-06,0.0,0.7968936256200528,0.7968936256200528,1.2396123065200821,3.4556554556554553,0.0,0.4018204018204018,2.5716505716505713,8,54
2018-05-13,0.708349889440047,0.708349889440047,0.708349889440047,3.0104870301201996,4.420024420024419,0.4018204018204018,0.0,0.8036408036408036,6,55
2018-05-20,0.0,0.7968936256200528,1.5937872512401057,1.9479621959601292,4.5003885003885,0.4018204018204018,0.8036408036408036,2.009102009102009,9,63
2018-05-27,0.0,0.7968936256200528,2.656312085400176,4.604274281360306,3.696747696747696,0.0,0.4018204018204018,0.8036408036408036,10,74
2018-06-03,0.708349889440047,1.1510685703400765,1.1510685703400765,4.5157305451803,0.8036408036408036,0.0,0.0,1.2054612054612053,11,65
2018-06-10,0.0,0.0,1.416699778880094,4.5157305451803,2.25019425019425,0.4018204018204018,0.0,1.4465534465534464,3,59
2018-06-17,0.0,0.708349889440047,1.0625248341600706,2.744855821580182,2.5716505716505713,0.0,0.0,0.4018204018204018,4,54
