date,Automazione cancelli,Certificato conformità impianto elettrico,Certificazione energetica,Costruzione o sostituzione tetto,Cronotermostato e termostato,Finestre blindate,Impianto di allarme,Installazione impianto di domotica,Installazione impianto wifi,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione pannelli fotovoltaici,Installazione o sostituzione porte blindate,Installazione o sostituzione serrature,Installazione o sostituzione vetro antisfondamento,Motorizzazione tapparelle,Rifacimento facciata,Riparazione o manutenzione tetto
2018-01-01,0.0,4.444444444444445,48.888888888888886,2.2222222222222223,0.0,2.2222222222222223,11.11111111111111,0.0,0.0,0.0,15.555555555555555,4.444444444444445,0.0,0.0,11.11111111111111,0.0,0.0,2.2222222222222223,0.0,2.2222222222222223
2018-02-01,2.2222222222222223,0.0,42.22222222222222,4.444444444444445,0.0,0.0,11.11111111111111,0.0,0.0,0.0,11.11111111111111,2.2222222222222223,0.0,4.444444444444445,6.666666666666667,2.2222222222222223,0.0,0.0,0.0,2.2222222222222223
2018-03-01,0.0,8.88888888888889,15.555555555555555,4.444444444444445,0.0,0.0,13.333333333333334,0.0,0.0,0.0,24.444444444444443,2.2222222222222223,0.0,0.0,6.666666666666667,6.666666666666667,0.0,6.666666666666667,0.0,2.2222222222222223
2018-04-01,0.0,2.2222222222222223,26.666666666666668,0.0,0.0,0.0,17.77777777777778,0.0,0.0,0.0,22.22222222222222,4.444444444444445,0.0,2.2222222222222223,11.11111111111111,0.0,0.0,2.2222222222222223,0.0,4.444444444444445
2018-05-01,0.0,2.2222222222222223,35.55555555555556,4.444444444444445,0.0,0.0,4.444444444444445,0.0,0.0,0.0,28.888888888888886,2.2222222222222223,0.0,2.2222222222222223,4.444444444444445,4.444444444444445,0.0,2.2222222222222223,2.2222222222222223,2.2222222222222223
2018-06-01,2.2222222222222223,2.2222222222222223,24.444444444444443,4.444444444444445,0.0,0.0,6.666666666666667,0.0,0.0,0.0,20.0,0.0,0.0,4.444444444444445,4.444444444444445,2.2222222222222223,0.0,2.2222222222222223,0.0,0.0
2018-07-01,2.2222222222222223,4.444444444444445,26.666666666666668,2.2222222222222223,2.2222222222222223,2.2222222222222223,13.333333333333334,0.0,0.0,2.2222222222222223,8.88888888888889,2.2222222222222223,0.0,0.0,11.11111111111111,2.2222222222222223,0.0,2.2222222222222223,2.2222222222222223,0.0
2018-08-01,0.0,2.2222222222222223,20.0,6.666666666666667,0.0,0.0,26.666666666666668,0.0,2.2222222222222223,4.444444444444445,26.666666666666668,4.444444444444445,0.0,0.0,15.555555555555555,0.0,0.0,4.444444444444445,0.0,6.666666666666667
2018-09-01,4.444444444444445,0.0,40.0,4.444444444444445,2.2222222222222223,0.0,11.11111111111111,0.0,0.0,0.0,33.33333333333333,0.0,0.0,2.2222222222222223,13.333333333333334,2.2222222222222223,0.0,8.88888888888889,2.2222222222222223,0.0
2018-10-01,0.0,0.0,28.888888888888886,6.666666666666667,0.0,0.0,22.22222222222222,0.0,0.0,4.444444444444445,26.666666666666668,8.88888888888889,0.0,4.444444444444445,6.666666666666667,2.2222222222222223,0.0,0.0,0.0,0.0
