date,Energiezertifizierer,Dachdecker,Elektriker,Solar,Fenster,Smart Home,bauen,Einbruch,Schlüsseldienst,Blumen
2020-01-12,0.0,0.0,0.0,0.0,26,0,26,0,0,26
2020-01-19,0.0,0.0,0.0,18.20918785890074,31,8,19,0,0,15
2020-01-26,0.0,0.0,0.0,0.0,21,0,25,0,0,21
2020-02-02,0.0,8.671041837571781,0.0,18.20918785890074,19,0,19,0,15,27
2020-02-09,0.0,18.20918785890074,0.0,0.0,19,0,26,7,7,22
2020-02-16,0.0,0.0,0.0,27.7473338802297,11,0,23,0,8,23
2020-02-23,0.0,8.671041837571781,0.0,8.671041837571781,18,0,7,0,7,50
2020-03-01,0.0,0.0,8.671041837571781,26.013125512715344,14,0,11,0,14,29
2020-03-08,0.0,7.803937653814603,7.803937653814603,0.0,17,0,24,0,0,38
2020-03-15,0.0,7.803937653814603,0.0,0.0,16,0,16,0,9,44
2020-03-22,0.0,0.0,0.0,7.803937653814603,29,0,25,0,19,57
2020-03-29,0.0,0.0,0.0,0.0,35,6,38,0,6,89
2020-04-05,0.0,0.0,0.0,0.0,17,0,43,0,0,100
2020-04-12,0.0,0.0,7.803937653814603,7.803937653814603,20,0,49,0,0,79
2020-04-19,0.0,0.0,0.0,21.677604593929452,27,0,21,0,6,45
2020-04-26,0.0,0.0,6.936833470057425,19.943396226415096,30,6,36,0,19,56
2020-05-03,0.0,0.0,6.936833470057425,6.936833470057425,19,0,40,6,13,83
2020-05-10,0.0,0.0,7.803937653814603,14.740771123872028,6,0,25,0,22,68
2020-05-17,0.0,0.0,0.0,8.671041837571781,25,0,28,0,0,28
2020-05-24,0.0,8.671041837571781,0.0,8.671041837571781,21,0,21,0,0,45
2020-05-31,0.0,7.803937653814603,0.0,7.803937653814603,19,0,45,0,10,52
2020-06-07,0.0,0.0,0.0,22.54470877768663,32,0,19,6,6,32
2020-06-14,0.0,0.0,7.803937653814603,15.607875307629206,23,7,33,0,13,20
2020-06-21,0.0,0.0,0.0,17.342083675143563,14,0,36,7,0,28
2020-06-28,0.0,0.0,0.0,16.474979491386385,31,0,24,7,14,10
2020-07-05,0.0,9.53814602132896,9.53814602132896,9.53814602132896,19,0,8,0,0,15
2020-07-12,0.0,0.0,0.0,66.76702214930272,28,0,55,0,0,0
