date,Energiezertifizierer,Dachdecker,Elektriker,Solar,Fenster,Smart Home,bauen,Einbruch,Schlüsseldienst,Blumen
2018-11-25,0.0,14.862479247371336,0.0,29.724958494742673,28,8,31,0,0,22
2018-12-02,0.0,14.862479247371336,14.862479247371336,14.862479247371336,12,8,24,8,0,26
2018-12-09,0.0,14.862479247371336,0.0,14.862479247371336,31,0,8,0,0,7
2018-12-16,0.0,0.0,14.862479247371336,0.0,20,8,16,8,7,11
2018-12-23,0.0,0.0,0.0,0.0,14,9,9,0,0,9
2018-12-30,0.0,0.0,16.426950747094633,48.498616491422254,0,0,17,0,0,24
2019-01-06,0.0,0.0,0.0,14.080243497509686,23,0,19,0,7,18
2019-01-13,0.0,0.0,0.0,14.080243497509686,27,15,23,0,0,18
2019-01-20,0.0,0.0,14.080243497509686,27.378251245157724,30,0,22,0,7,10
2019-01-27,0.0,14.080243497509686,0.0,28.160486995019372,31,0,19,8,0,14
2019-02-03,0.0,0.0,29.724958494742673,0.0,8,0,28,0,0,30
2019-02-10,0.0,29.724958494742673,0.0,14.862479247371336,31,0,16,0,0,44
2019-02-17,0.0,14.862479247371336,0.0,14.862479247371336,23,0,31,0,0,18
2019-02-24,0.0,0.0,0.0,36.765080243497515,16,0,20,8,0,26
2019-03-03,0.0,0.0,0.0,14.080243497509686,19,0,35,0,0,36
2019-03-10,0.0,0.0,14.080243497509686,14.080243497509686,8,0,15,0,0,25
2019-03-17,0.0,14.862479247371336,14.862479247371336,0.0,31,0,15,0,0,29
2019-03-24,0.0,0.0,0.0,14.080243497509686,12,0,20,0,7,29
2019-03-31,0.0,0.0,14.862479247371336,28.94272274488102,15,0,39,0,0,15
2019-04-07,0.0,0.0,0.0,22.684836745987827,36,8,24,0,0,27
2019-04-14,0.0,16.426950747094633,0.0,24.249308245711127,31,0,26,0,0,33
2019-04-21,0.0,0.0,29.724958494742673,30.50719424460432,28,0,8,0,0,27
2019-04-28,0.0,0.0,0.0,48.498616491422254,26,0,30,0,0,35
2019-05-05,0.0,0.0,0.0,0.0,22,0,22,0,0,45
2019-05-12,0.0,0.0,14.080243497509686,28.160486995019372,15,8,26,0,7,32
2019-05-19,0.0,0.0,14.080243497509686,28.160486995019372,11,0,8,0,0,32
2019-05-26,0.0,14.862479247371336,14.862479247371336,14.862479247371336,20,0,12,0,0,23
2019-06-02,0.0,0.0,29.724958494742673,22.684836745987827,20,0,12,0,0,26
2019-06-09,0.0,14.862479247371336,0.0,14.080243497509686,54,8,27,0,0,22
2019-06-16,0.0,0.0,0.0,30.50719424460432,8,0,8,0,0,26
2019-06-23,0.0,0.0,0.0,15.644714997232985,25,0,17,0,8,0
2019-06-30,0.0,30.50719424460432,15.644714997232985,53.9742667404538,29,0,12,0,8,19
2019-07-07,0.0,0.0,15.644714997232985,54.75650249031545,30,0,9,0,0,24
2019-07-14,0.0,17.991422246817933,0.0,17.209186496956285,28,0,9,0,0,27
2019-07-21,0.0,0.0,36.765080243497515,17.991422246817933,34,0,10,0,0,14
2019-07-28,0.0,17.991422246817933,17.991422246817933,36.765080243497515,19,0,10,0,9,9
2019-08-04,0.0,0.0,0.0,57.10320973990039,22,0,31,0,0,25
2019-08-11,0.0,14.862479247371336,22.684836745987827,30.50719424460432,12,0,8,0,0,15
2019-08-18,0.0,0.0,0.0,28.160486995019372,23,0,19,0,0,14
2019-08-25,0.0,14.862479247371336,0.0,14.862479247371336,32,0,20,0,0,15
2019-09-01,0.0,14.080243497509686,28.160486995019372,14.080243497509686,15,0,15,0,0,7
2019-09-08,0.0,0.0,14.862479247371336,29.724958494742673,24,0,12,0,0,15
2019-09-15,0.0,29.724958494742673,14.080243497509686,29.724958494742673,19,0,16,0,0,22
2019-09-22,0.0,14.862479247371336,0.0,14.862479247371336,39,8,24,8,0,22
2019-09-29,0.0,15.644714997232985,15.644714997232985,15.644714997232985,30,0,34,0,0,16
2019-10-06,0.0,0.0,0.0,29.724958494742673,16,0,16,0,8,15
2019-10-13,0.0,14.080243497509686,0.0,28.94272274488102,19,0,19,0,0,29
2019-10-20,0.0,0.0,0.0,0.0,15,0,18,0,0,0
2019-10-27,0.0,14.080243497509686,14.080243497509686,20.33812949640288,15,7,15,0,7,17
2019-11-03,0.0,0.0,0.0,0.0,11,0,18,0,0,31
2019-11-10,0.0,0.0,13.298007747648036,27.378251245157724,51,0,11,0,7,24
2019-11-17,0.0,0.0,0.0,0.0,33,0,33,0,0,38
2019-11-24,0.0,0.0,13.298007747648036,52.409795240730496,21,0,14,7,0,27
2019-12-01,0.0,0.0,0.0,27.378251245157724,11,7,11,0,7,14
2019-12-08,0.0,0.0,14.080243497509686,20.33812949640288,22,0,7,0,0,7
2019-12-15,0.0,0.0,14.080243497509686,28.160486995019372,22,0,15,0,0,17
2019-12-22,0.0,0.0,22.684836745987827,14.862479247371336,32,8,16,0,0,23
2019-12-29,0.0,0.0,14.862479247371336,14.862479247371336,8,16,12,8,0,11
2020-01-05,0.0,0.0,0.0,26.596015495296072,21,0,35,7,0,13
2020-01-12,0.0,0.0,13.298007747648036,19.55589374654123,17,0,27,7,0,23
2020-01-19,0.0,0.0,0.0,19.55589374654123,14,7,0,0,0,10
2020-01-26,0.0,0.0,13.298007747648036,25.813779745434424,25,0,21,0,6,16
2020-02-02,0.0,13.298007747648036,14.080243497509686,14.080243497509686,15,0,15,0,0,14
2020-02-09,0.0,20.33812949640288,13.298007747648036,33.636137244050914,7,0,21,7,0,10
2020-02-16,0.0,0.0,13.298007747648036,13.298007747648036,11,0,21,0,0,13
2020-02-23,0.0,25.031543995572775,0.0,12.515771997786388,14,0,21,0,0,16
2020-03-01,0.0,12.515771997786388,12.515771997786388,12.515771997786388,20,0,24,0,0,42
2020-03-08,0.0,0.0,11.73353624792474,12.515771997786388,13,0,45,0,0,25
2020-03-15,0.0,0.0,0.0,22.684836745987827,36,0,21,0,0,29
2020-03-22,0.0,10.95130049806309,0.0,32.07166574432762,14,17,14,0,0,64
2020-03-29,0.0,0.0,10.95130049806309,26.596015495296072,26,6,26,0,0,90
2020-04-05,0.0,0.0,0.0,17.991422246817933,29,0,36,0,0,100
2020-04-12,0.0,0.0,11.73353624792474,39.89402324294411,25,0,41,0,0,29
2020-04-19,0.0,11.73353624792474,0.0,50.8453237410072,12,0,31,0,0,37
2020-04-26,0.0,10.16906474820144,10.16906474820144,25.813779745434424,23,6,23,0,0,39
2020-05-03,0.0,10.95130049806309,0.0,21.90260099612618,26,0,35,0,0,79
2020-05-10,0.0,0.0,21.90260099612618,32.07166574432762,32,0,26,0,0,30
2020-05-17,0.0,0.0,0.0,40.67625899280576,16,0,19,0,0,29
2020-05-24,0.0,0.0,17.209186496956285,46.1519092418373,31,0,31,6,6,38
2020-05-31,0.0,0.0,11.73353624792474,11.73353624792474,24,0,49,6,0,32
2020-06-07,0.0,11.73353624792474,11.73353624792474,23.46707249584948,9,6,40,0,0,29
2020-06-14,0.0,0.0,11.73353624792474,11.73353624792474,22,6,16,0,0,23
2020-06-21,0.0,0.0,0.0,32.07166574432762,24,0,20,0,0,42
2020-06-28,0.0,0.0,0.0,31.28942999446597,23,7,17,0,0,38
2020-07-05,0.0,13.298007747648036,13.298007747648036,13.298007747648036,26,0,33,7,0,14
2020-07-12,0.0,48.498616491422254,0.0,0.0,39,0,0,0,0,0
