date,Energieausweis,Dachdecker,Solar,Fenster,Elektro,Bewegungsmelder,Smart Home,Balkon,Garten,Bad
2018-01-07,0.0,1.3345485250079046,1.468003377508695,4.270555280025294,4.027450436711493,0.0,0.0,1.6109801746845973,2,100
2018-01-14,0.0,0.0,1.468003377508695,4.937829542529247,4.832940524053792,0.0,0.0,0.8054900873422987,4,62
2018-01-21,1.468003377508695,1.468003377508695,1.468003377508695,4.404010132526085,2.416470262026896,0.8054900873422987,0.8054900873422987,0.8054900873422987,5,65
2018-01-28,2.8025519025165995,0.0,1.468003377508695,5.605103805033199,4.832940524053792,0.8054900873422987,0.8054900873422987,0.0,4,64
2018-02-04,0.0,1.468003377508695,2.8025519025165995,4.937829542529247,4.832940524053792,0.0,0.0,1.6109801746845973,2,78
2018-02-11,0.0,0.0,2.135277640012647,10.009113937559283,5.638430611396091,0.0,0.0,0.0,1,70
2018-02-18,0.0,1.3345485250079046,3.336371312519761,6.672742625039522,6.927214751143768,0.8054900873422987,0.0,1.4498821572161376,5,59
2018-02-25,0.0,0.0,3.4698261650205517,9.608749380056912,2.416470262026896,0.0,0.0,0.0,5,72
2018-03-04,0.0,0.0,2.135277640012647,6.405832920037942,4.027450436711493,0.0,0.8054900873422987,0.0,4,52
2018-03-11,1.3345485250079046,0.0,1.3345485250079046,4.804374690028456,7.893802855954527,0.8054900873422987,0.0,1.6109801746845973,4,51
2018-03-18,0.0,1.468003377508695,3.603281017521342,4.404010132526085,5.79952862886455,0.8054900873422987,0.8054900873422987,1.6109801746845973,9,54
2018-03-25,0.0,0.0,0.0,3.0694616075181806,2.5775682794953556,0.0,0.0,0.8054900873422987,14,56
2018-04-01,0.0,1.6014582300094855,3.202916460018971,4.6709198375276655,0.9665881048107583,0.0,0.0,3.544156384306114,10,44
2018-04-08,0.0,1.6014582300094855,7.873836297546637,11.076752757565608,7.249410786080688,0.0,0.0,2.738666296963815,18,34
2018-04-15,0.0,1.6014582300094855,4.804374690028456,7.206562035042684,3.7052544017745737,0.0,0.9665881048107583,3.544156384306114,21,40
2018-04-22,0.0,1.6014582300094855,3.0694616075181806,6.138923215036361,6.121724663801469,0.0,0.8054900873422987,2.5775682794953556,19,40
2018-04-29,0.0,1.6014582300094855,3.0694616075181806,8.541110560050589,4.349646471648413,0.0,1.772078192153057,3.383058366837654,13,50
2018-05-06,0.0,1.6014582300094855,1.468003377508695,5.338194100031618,4.349646471648413,0.0,0.0,2.5775682794953556,10,36
2018-05-13,1.468003377508695,1.468003377508695,3.736735870022133,9.074929970053752,2.5775682794953556,0.0,0.0,2.416470262026896,11,50
2018-05-20,0.0,0.0,2.268732492513438,8.274200855049008,2.5775682794953556,0.0,0.0,4.188548454179953,16,42
2018-05-27,0.0,0.0,1.468003377508695,5.338194100031618,3.383058366837654,0.0,0.0,3.383058366837654,12,51
2018-06-03,0.0,1.468003377508695,4.404010132526085,7.340016887543475,2.5775682794953556,0.0,0.0,2.416470262026896,6,49
2018-06-10,0.0,1.3345485250079046,2.8025519025165995,2.8025519025165995,4.027450436711493,0.8054900873422987,0.0,1.6109801746845973,11,37
2018-06-17,0.0,0.0,2.135277640012647,2.135277640012647,3.383058366837654,0.0,0.0,2.416470262026896,9,41
2018-06-24,0.0,1.3345485250079046,1.3345485250079046,6.272378067537151,5.47733259392763,0.0,0.0,3.0608623319007346,6,43
2018-07-01,0.0,0.0,2.669097050015809,9.341839675055331,5.316234576459171,0.0,0.8054900873422987,0.8054900873422987,9,52
2018-07-08,1.3345485250079046,1.3345485250079046,3.8701907225229233,5.204739247530828,2.255372244558436,0.0,0.0,2.255372244558436,10,63
2018-07-15,0.0,1.3345485250079046,2.001822787511857,3.336371312519761,4.510744489116872,0.0,0.0,0.0,11,48
2018-07-22,0.0,0.0,1.3345485250079046,10.542933347562446,4.349646471648413,0.0,0.0,0.6443920698738389,6,55
2018-07-29,0.0,1.3345485250079046,3.336371312519761,7.873836297546637,1.4498821572161376,0.0,0.0,1.4498821572161376,8,60
2018-08-05,0.0,2.5356421975150187,4.404010132526085,6.272378067537151,4.188548454179953,0.0,0.0,0.6443920698738389,12,59
2018-08-12,1.3345485250079046,0.0,2.669097050015809,2.5356421975150187,3.7052544017745737,0.0,0.0,0.8054900873422987,9,62
2018-08-19,0.0,0.0,4.537464985026876,3.8701907225229233,2.899764314432275,1.4498821572161376,0.6443920698738389,0.6443920698738389,5,55
2018-08-26,0.0,0.0,4.003645575023714,4.6709198375276655,4.510744489116872,0.0,0.0,0.0,10,64
2018-09-02,0.0,0.0,4.137100427524504,2.8025519025165995,3.0608623319007346,0.0,0.8054900873422987,1.4498821572161376,11,54
2018-09-09,0.0,1.468003377508695,1.468003377508695,6.539287772538732,5.79952862886455,0.8054900873422987,0.0,2.416470262026896,8,43
2018-09-16,0.0,0.0,2.93600675501739,5.0712843950300375,3.383058366837654,0.8054900873422987,0.0,0.0,7,53
2018-09-23,0.0,1.468003377508695,2.268732492513438,4.537464985026876,5.96062664633301,0.0,0.0,0.0,5,43
2018-09-30,0.0,1.468003377508695,2.268732492513438,6.00546836253557,5.155136558990711,0.0,0.0,0.8054900873422987,8,43
2018-10-07,0.0,0.0,1.468003377508695,11.477117315067979,2.5775682794953556,0.0,0.0,0.8054900873422987,6,54
2018-10-14,0.0,1.6014582300094855,3.8701907225229233,5.471648952532409,5.316234576459171,0.0,0.8054900873422987,0.8054900873422987,3,51
2018-10-21,0.0,1.6014582300094855,0.0,4.6709198375276655,4.349646471648413,0.8054900873422987,0.0,1.772078192153057,4,50
2018-10-28,1.468003377508695,4.270555280025294,2.135277640012647,5.0712843950300375,1.6109801746845973,0.0,0.0,0.0,5,51
2018-11-04,1.468003377508695,0.0,2.135277640012647,8.140746002548218,6.605018716206849,1.6109801746845973,0.0,0.8054900873422987,5,46
2018-11-11,0.0,2.268732492513438,3.0694616075181806,6.138923215036361,3.383058366837654,0.0,0.0,0.0,10,47
2018-11-18,0.0,0.0,0.0,5.738558657533989,6.443920698738389,0.8054900873422987,0.0,0.0,8,41
2018-11-25,0.0,0.0,2.268732492513438,4.537464985026876,5.155136558990711,0.8054900873422987,0.8054900873422987,0.0,3,39
2018-12-02,0.0,2.93600675501739,0.0,8.94147511755296,1.6109801746845973,0.0,0.8054900873422987,0.8054900873422987,3,46
2018-12-09,1.468003377508695,2.93600675501739,1.468003377508695,2.93600675501739,4.832940524053792,0.0,0.0,0.0,3,55
2018-12-16,0.0,1.468003377508695,0.0,3.736735870022133,0.8054900873422987,0.0,0.0,0.0,1,43
2018-12-23,0.0,0.0,3.202916460018971,5.471648952532409,3.544156384306114,0.0,0.0,0.0,4,71
2018-12-30,0.0,0.0,1.3345485250079046,4.937829542529247,4.027450436711493,0.0,1.6109801746845973,1.6109801746845973,3,96
2019-01-06,0.0,1.3345485250079046,2.8025519025165995,4.137100427524504,7.732704838486066,0.8054900873422987,0.8054900873422987,0.8054900873422987,2,69
2019-01-13,0.0,0.0,4.137100427524504,4.804374690028456,4.671842506585332,0.8054900873422987,0.0,1.4498821572161376,3,75
2019-01-20,0.0,1.3345485250079046,4.003645575023714,6.806197477540313,6.121724663801469,0.0,0.8054900873422987,2.255372244558436,5,61
2019-01-27,2.669097050015809,0.0,0.0,4.6709198375276655,6.927214751143768,1.4498821572161376,0.8054900873422987,0.0,8,67
2019-02-03,0.0,1.3345485250079046,4.6709198375276655,5.338194100031618,5.316234576459171,0.8054900873422987,0.0,0.8054900873422987,2,73
2019-02-10,0.0,1.468003377508695,2.93600675501739,6.405832920037942,7.249410786080688,0.8054900873422987,2.416470262026896,0.8054900873422987,6,80
2019-02-17,1.3345485250079046,0.0,2.8025519025165995,5.471648952532409,1.6109801746845973,0.0,0.8054900873422987,2.255372244558436,7,58
2019-02-24,0.0,1.468003377508695,2.8025519025165995,8.274200855049008,6.28282268126993,0.8054900873422987,0.0,0.0,6,69
2019-03-03,1.3345485250079046,0.0,4.137100427524504,7.473471740044266,2.416470262026896,0.0,1.4498821572161376,2.255372244558436,10,68
2019-03-10,0.0,1.3345485250079046,4.804374690028456,4.804374690028456,5.47733259392763,1.6109801746845973,0.0,1.6109801746845973,11,48
2019-03-17,0.0,0.0,2.93600675501739,7.873836297546637,5.638430611396091,0.0,0.8054900873422987,1.6109801746845973,10,45
2019-03-24,0.0,1.468003377508695,1.468003377508695,6.539287772538732,4.994038541522252,0.0,0.0,3.2219603493691946,10,49
2019-03-31,0.0,1.468003377508695,2.135277640012647,7.873836297546637,5.638430611396091,0.0,0.8054900873422987,0.8054900873422987,19,37
2019-04-07,0.0,0.0,1.468003377508695,9.20838482255454,4.027450436711493,0.0,0.8054900873422987,3.0608623319007346,17,42
2019-04-14,1.468003377508695,0.0,4.537464985026876,6.806197477540313,4.349646471648413,0.0,0.0,2.5775682794953556,13,43
2019-04-21,0.0,1.468003377508695,3.603281017521342,3.603281017521342,5.638430611396091,0.8054900873422987,0.0,0.8054900873422987,14,38
2019-04-28,0.0,1.3345485250079046,2.8025519025165995,5.605103805033199,6.28282268126993,0.0,0.0,2.255372244558436,13,38
