date,Energieausweis,Dachdecker,Solar,Fenster,Elektro,Bewegungsmelder,Smart Home,Balkon,Garten,Bad
2018-01-07,0.0,0.0,1.9525192823361215,2.3864124561885927,2.5646348160351455,0.40494233937397034,0.2699615595826469,0.2699615595826469,4,75
2018-01-14,0.0,0.0,0.43389317385247145,3.5796186842828894,3.7794618341570567,0.2699615595826469,0.0,0.6749038989566172,3,67
2018-01-21,0.0,0.0,1.1932062280942963,7.159237368565779,3.644481054365733,0.6749038989566172,0.2699615595826469,0.40494233937397034,4,66
2018-01-28,0.0,0.0,1.1932062280942963,4.664351618914068,4.5893465129049975,0.6749038989566172,0.2699615595826469,0.6749038989566172,4,64
2018-02-04,1.1932062280942963,0.0,3.145725510430418,8.786336770512547,3.5095002745744095,0.8098846787479407,0.40494233937397034,0.2699615595826469,2,59
2018-02-11,0.43389317385247145,0.43389317385247145,2.820305630041064,5.3151913796927746,3.3745194947830863,0.5399231191652938,0.6749038989566172,0.5399231191652938,7,65
2018-02-18,0.43389317385247145,0.43389317385247145,4.121985151598478,5.857557847008365,4.454365733113674,0.40494233937397034,0.2699615595826469,1.0798462383305876,6,70
2018-02-25,0.0,1.1932062280942963,2.060992575799239,6.616870901250189,3.644481054365733,0.2699615595826469,0.2699615595826469,0.8098846787479407,7,69
2018-03-04,0.43389317385247145,0.43389317385247145,1.9525192823361215,6.7253441947133075,4.049423393739703,0.6749038989566172,0.2699615595826469,1.214827018121911,6,67
2018-03-11,0.0,0.43389317385247145,2.3864124561885927,3.905038564672243,2.8345963756177923,0.2699615595826469,0.2699615595826469,1.6197693574958814,11,65
2018-03-18,0.43389317385247145,0.0,4.338931738524714,7.159237368565779,4.5893465129049975,0.40494233937397034,0.2699615595826469,2.159692476661175,11,66
2018-03-25,0.43389317385247145,0.0,2.9287789235041823,5.857557847008365,3.5095002745744095,0.40494233937397034,0.40494233937397034,0.9448654585392642,7,62
2018-04-01,0.0,0.43389317385247145,2.6033590431148284,5.640611260082128,4.31938495332235,0.9448654585392642,0.0,2.5646348160351455,9,56
2018-04-08,0.43389317385247145,1.3016795215574142,1.3016795215574142,7.159237368565779,2.969577155409116,0.0,0.2699615595826469,2.2946732564524988,21,67
2018-04-15,0.0,0.43389317385247145,3.254198803893536,5.640611260082128,5.129269632070291,0.8098846787479407,0.2699615595826469,2.6996155958264687,20,53
2018-04-22,0.9762596411680607,0.9762596411680607,5.749084553545246,6.7253441947133075,4.454365733113674,0.2699615595826469,0.0,3.2395387149917627,21,58
2018-04-29,0.43389317385247145,0.0,4.989771499303421,5.857557847008365,3.104557935200439,0.2699615595826469,0.2699615595826469,2.0247116968698515,19,60
2018-05-06,0.8677863477049429,0.8677863477049429,2.6033590431148284,6.833817488176425,3.7794618341570567,0.2699615595826469,0.0,2.159692476661175,16,64
2018-05-13,0.759313054241825,1.1932062280942963,1.9525192823361215,6.399924314323954,3.3745194947830863,0.2699615595826469,0.0,2.159692476661175,14,63
2018-05-20,0.0,0.0,2.9287789235041823,6.291451020860836,4.049423393739703,0.8098846787479407,0.2699615595826469,1.8897309170785284,15,77
2018-05-27,0.0,0.0,4.338931738524714,5.206718086229657,3.91444261394838,0.6749038989566172,0.0,2.6996155958264687,13,60
2018-06-03,0.43389317385247145,0.759313054241825,1.627099401946768,6.291451020860836,4.31938495332235,0.2699615595826469,0.2699615595826469,1.7547501372872047,14,62
2018-06-10,0.43389317385247145,1.627099401946768,3.5796186842828894,4.772824912377185,3.644481054365733,0.0,0.0,1.214827018121911,9,51
2018-06-17,0.8677863477049429,0.8677863477049429,2.9287789235041823,5.9660311404714825,4.5893465129049975,0.2699615595826469,0.40494233937397034,2.0247116968698515,8,73
2018-06-24,0.0,0.43389317385247145,2.060992575799239,5.749084553545246,4.184404173531027,0.2699615595826469,0.40494233937397034,1.0798462383305876,9,62
2018-07-01,0.43389317385247145,0.759313054241825,1.627099401946768,4.01351185813536,3.3745194947830863,0.40494233937397034,0.0,1.3498077979132344,10,73
2018-07-08,0.43389317385247145,0.43389317385247145,1.627099401946768,6.0745044339346,2.8345963756177923,0.2699615595826469,0.0,0.8098846787479407,6,68
2018-07-15,0.43389317385247145,0.0,2.060992575799239,9.1117566509019,4.31938495332235,0.2699615595826469,0.2699615595826469,0.2699615595826469,8,80
2018-07-22,0.0,0.43389317385247145,2.4948857496517105,5.423664673155892,3.5095002745744095,0.8098846787479407,0.2699615595826469,1.484788577704558,11,79
2018-07-29,0.0,0.0,1.3016795215574142,7.159237368565779,4.049423393739703,0.2699615595826469,0.0,1.214827018121911,9,81
2018-08-05,0.0,0.0,2.820305630041064,7.3761839554920146,4.31938495332235,0.40494233937397034,0.2699615595826469,0.6749038989566172,11,87
2018-08-12,0.0,1.7355726954098858,1.7355726954098858,5.09824479276654,4.184404173531027,0.0,0.2699615595826469,1.3498077979132344,8,90
2018-08-19,0.0,0.43389317385247145,2.4948857496517105,6.616870901250189,3.3745194947830863,0.2699615595826469,0.0,1.3498077979132344,7,79
2018-08-26,0.0,0.43389317385247145,1.1932062280942963,6.0745044339346,4.184404173531027,0.40494233937397034,0.2699615595826469,0.9448654585392642,9,74
2018-09-02,0.0,0.8677863477049429,4.55587832545095,3.6880919777460073,4.049423393739703,0.6749038989566172,0.2699615595826469,0.8098846787479407,6,69
2018-09-09,0.0,1.3016795215574142,0.43389317385247145,7.159237368565779,4.454365733113674,0.2699615595826469,0.2699615595826469,0.9448654585392642,10,64
2018-09-16,1.1932062280942963,1.1932062280942963,1.627099401946768,5.3151913796927746,4.049423393739703,0.2699615595826469,0.2699615595826469,1.214827018121911,10,67
2018-09-23,0.8677863477049429,1.627099401946768,0.8677863477049429,8.352443596660075,4.184404173531027,0.40494233937397034,0.2699615595826469,0.9448654585392642,5,69
2018-09-30,0.43389317385247145,0.43389317385247145,1.3016795215574142,3.905038564672243,4.184404173531027,0.40494233937397034,0.5399231191652938,0.5399231191652938,6,53
2018-10-07,0.43389317385247145,0.0,2.9287789235041823,4.338931738524714,4.31938495332235,0.2699615595826469,0.2699615595826469,0.8098846787479407,5,73
2018-10-14,0.5423664673155892,0.5423664673155892,3.0372522169673,6.616870901250189,4.9942888522789675,0.2699615595826469,0.2699615595826469,1.214827018121911,8,73
2018-10-21,0.5423664673155892,0.5423664673155892,2.4948857496517105,10.847329346311785,4.049423393739703,0.40494233937397034,0.5399231191652938,0.8098846787479407,4,83
2018-10-28,0.0,0.8677863477049429,1.3016795215574142,5.423664673155892,4.184404173531027,0.8098846787479407,0.2699615595826469,0.8098846787479407,5,72
2018-11-04,0.0,0.8677863477049429,2.169465869262357,5.09824479276654,5.129269632070291,0.9448654585392642,0.2699615595826469,0.9448654585392642,5,71
2018-11-11,0.5423664673155892,0.5423664673155892,1.9525192823361215,7.05076407510266,3.2395387149917627,0.8098846787479407,0.5399231191652938,0.9448654585392642,7,63
2018-11-18,0.9762596411680607,0.0,1.51862610848365,7.05076407510266,4.049423393739703,0.40494233937397034,0.0,0.6749038989566172,3,48
2018-11-25,0.5423664673155892,0.0,1.51862610848365,8.677863477049428,3.91444261394838,0.2699615595826469,0.5399231191652938,0.6749038989566172,3,60
2018-12-02,0.43389317385247145,0.43389317385247145,1.410152815020532,6.616870901250189,4.859308072487644,0.5399231191652938,0.2699615595826469,0.8098846787479407,3,70
2018-12-09,0.0,0.43389317385247145,1.410152815020532,5.857557847008365,4.31938495332235,0.8098846787479407,0.2699615595826469,0.8098846787479407,5,63
2018-12-16,0.0,1.0847329346311785,2.711832336577946,6.942290781639543,3.644481054365733,0.40494233937397034,0.2699615595826469,0.5399231191652938,2,63
2018-12-23,0.0,0.0,1.7355726954098858,6.182977727397717,3.644481054365733,0.5399231191652938,0.2699615595826469,0.40494233937397034,2,79
2018-12-30,0.0,1.1932062280942963,0.8677863477049429,2.820305630041064,3.7794618341570567,0.2699615595826469,0.2699615595826469,0.8098846787479407,5,87
2019-01-06,0.32541988038935354,0.759313054241825,1.8440459888730036,6.399924314323954,4.9942888522789675,0.6749038989566172,0.40494233937397034,0.6749038989566172,3,73
2019-01-13,0.0,0.0,1.8440459888730036,7.810077129344486,2.969577155409116,0.2699615595826469,0.6749038989566172,0.5399231191652938,3,74
2019-01-20,0.759313054241825,0.0,0.759313054241825,5.532137966619011,3.5095002745744095,0.5399231191652938,0.5399231191652938,0.5399231191652938,2,59
2019-01-27,0.32541988038935354,0.759313054241825,2.6033590431148284,3.6880919777460073,4.31938495332235,0.40494233937397034,0.13498077979132345,0.6749038989566172,3,62
2019-02-03,0.0,0.0,1.0847329346311785,6.399924314323954,4.049423393739703,0.40494233937397034,0.5399231191652938,0.5399231191652938,4,71
2019-02-10,0.32541988038935354,0.0,1.0847329346311785,5.640611260082128,3.644481054365733,0.5399231191652938,0.13498077979132345,0.8098846787479407,8,65
2019-02-17,0.43389317385247145,0.759313054241825,1.51862610848365,8.243970303196956,3.7794618341570567,0.2699615595826469,0.40494233937397034,0.9448654585392642,8,59
2019-02-24,0.32541988038935354,0.32541988038935354,1.8440459888730036,10.19648958553308,4.31938495332235,0.40494233937397034,0.2699615595826469,1.484788577704558,11,65
2019-03-03,0.43389317385247145,0.759313054241825,3.5796186842828894,7.4846572489551315,2.6996155958264687,0.2699615595826469,0.2699615595826469,1.6197693574958814,10,63
2019-03-10,0.43389317385247145,0.759313054241825,1.51862610848365,7.3761839554920146,3.644481054365733,0.5399231191652938,0.5399231191652938,1.3498077979132344,12,73
2019-03-17,1.1932062280942963,0.43389317385247145,3.4711453908197716,6.942290781639543,3.2395387149917627,0.2699615595826469,0.2699615595826469,2.159692476661175,13,67
2019-03-24,0.0,1.1932062280942963,1.1932062280942963,7.267710662028897,3.3745194947830863,0.6749038989566172,0.2699615595826469,2.159692476661175,12,67
2019-03-31,0.0,0.43389317385247145,1.51862610848365,4.338931738524714,4.9942888522789675,0.5399231191652938,0.0,2.0247116968698515,14,72
2019-04-07,0.0,0.43389317385247145,1.51862610848365,7.701603835881368,4.184404173531027,0.6749038989566172,0.2699615595826469,1.8897309170785284,15,70
2019-04-14,0.0,0.43389317385247145,1.3016795215574142,7.59313054241825,4.184404173531027,0.6749038989566172,0.2699615595826469,2.429654036243822,10,62
2019-04-21,0.0,0.0,2.3864124561885927,4.01351185813536,3.5095002745744095,0.2699615595826469,0.2699615595826469,2.8345963756177923,10,65
