date,Energiezertifizierer,Dachdecker,Elektriker,Solar,Fenster,Smart Home,bauen,Einbruch,Schlüsseldienst,Blumen
2018-08-12,0.0,4.032203389830509,2.6881355932203395,27.55338983050848,18,1,16,1,1,23
2018-08-19,0.0,0.0,11.424576271186442,23.52118644067797,16,2,18,1,0,17
2018-08-26,0.0,2.6881355932203395,8.736440677966103,28.225423728813563,14,2,20,2,3,21
2018-09-02,0.0,2.6881355932203395,8.736440677966103,21.505084745762716,21,0,19,1,1,15
2018-09-09,0.0,2.0161016949152546,7.392372881355934,9.408474576271189,18,2,17,2,0,20
2018-09-16,0.0,2.0161016949152546,6.720338983050849,28.897457627118648,18,2,14,1,1,12
2018-09-23,0.0,4.7042372881355945,9.408474576271189,20.83305084745763,21,1,11,0,3,16
2018-09-30,0.0,0.0,6.720338983050849,24.86525423728814,19,1,26,2,2,20
2018-10-07,0.0,2.0161016949152546,8.064406779661018,24.193220338983053,15,1,17,1,0,15
2018-10-14,0.0,2.0161016949152546,6.720338983050849,18.14491525423729,19,1,20,0,0,19
2018-10-21,0.0,4.7042372881355945,8.736440677966103,14.112711864406782,21,1,16,1,2,18
2018-10-28,0.0,2.0161016949152546,12.096610169491527,17.472881355932206,17,1,14,1,0,18
2018-11-04,0.0,4.7042372881355945,10.752542372881358,24.193220338983053,21,2,17,2,0,16
2018-11-11,0.0,2.6881355932203395,15.456779661016952,21.505084745762716,17,1,16,4,1,16
2018-11-18,0.0,4.032203389830509,9.408474576271189,20.83305084745763,15,4,15,2,0,20
2018-11-25,0.0,1.3440677966101697,3.3601694915254243,28.897457627118648,19,1,16,2,2,23
2018-12-02,0.0,4.032203389830509,6.720338983050849,24.193220338983053,15,4,15,1,2,10
2018-12-09,0.0,2.0161016949152546,8.736440677966103,17.472881355932206,21,1,16,1,0,20
2018-12-16,0.0,4.032203389830509,6.720338983050849,20.161016949152547,15,1,18,2,5,26
2018-12-23,0.0,2.6881355932203395,9.408474576271189,14.784745762711868,10,1,10,1,1,24
2018-12-30,0.0,2.0161016949152546,9.408474576271189,15.456779661016952,16,3,24,1,1,23
2019-01-06,0.0,2.0161016949152546,6.720338983050849,20.83305084745763,16,2,13,3,2,14
2019-01-13,0.0,2.6881355932203395,8.064406779661018,20.83305084745763,16,2,16,1,1,20
2019-01-20,0.0,4.7042372881355945,8.736440677966103,16.128813559322037,17,2,18,1,0,19
2019-01-27,0.0,2.0161016949152546,3.3601694915254243,17.472881355932206,17,2,22,1,3,21
2019-02-03,0.0,2.6881355932203395,4.7042372881355945,19.488983050847462,16,3,12,1,0,15
2019-02-10,0.0,6.048305084745763,8.064406779661018,26.20932203389831,17,1,19,4,0,39
2019-02-17,0.0,0.0,8.736440677966103,14.784745762711868,15,1,17,2,0,24
2019-02-24,0.0,4.032203389830509,12.096610169491527,23.52118644067797,21,3,19,1,1,27
2019-03-03,0.0,4.032203389830509,8.736440677966103,22.1771186440678,22,1,15,0,1,21
2019-03-10,0.0,5.376271186440679,8.736440677966103,16.128813559322037,19,1,17,1,1,25
2019-03-17,0.0,4.7042372881355945,7.392372881355934,24.193220338983053,20,1,20,3,0,25
2019-03-24,0.0,4.7042372881355945,4.032203389830509,20.83305084745763,19,1,15,2,6,28
2019-03-31,0.0,2.0161016949152546,8.736440677966103,21.505084745762716,20,2,13,1,3,23
2019-04-07,0.0,3.3601694915254243,4.7042372881355945,24.193220338983053,16,2,22,1,2,23
2019-04-14,0.0,6.048305084745763,9.408474576271189,24.193220338983053,16,1,22,0,0,29
2019-04-21,0.0,4.032203389830509,5.376271186440679,30.913559322033905,16,0,14,1,2,38
2019-04-28,0.0,3.3601694915254243,6.720338983050849,32.92966101694916,19,3,21,1,1,31
2019-05-05,0.0,2.6881355932203395,10.080508474576273,27.55338983050848,21,3,14,2,3,42
2019-05-12,0.0,2.0161016949152546,8.064406779661018,24.86525423728814,18,0,11,0,1,32
2019-05-19,0.0,2.0161016949152546,12.096610169491527,26.20932203389831,22,2,21,1,1,30
2019-05-26,0.0,2.0161016949152546,4.7042372881355945,23.52118644067797,22,1,13,0,1,25
2019-06-02,0.0,4.7042372881355945,7.392372881355934,23.52118644067797,23,2,22,2,1,19
2019-06-09,0.0,2.0161016949152546,11.424576271186442,28.897457627118648,17,2,20,1,0,25
2019-06-16,0.0,4.7042372881355945,10.752542372881358,21.505084745762716,22,1,13,1,1,20
2019-06-23,0.0,5.376271186440679,11.424576271186442,25.537288135593226,23,2,14,1,0,15
2019-06-30,0.0,4.032203389830509,4.032203389830509,34.94576271186441,21,1,11,1,0,27
2019-07-07,0.0,4.7042372881355945,8.736440677966103,33.60169491525424,19,2,15,1,3,26
2019-07-14,0.0,2.0161016949152546,2.0161016949152546,18.14491525423729,17,2,17,1,1,22
2019-07-21,0.0,2.0161016949152546,2.0161016949152546,24.193220338983053,14,1,16,1,0,14
2019-07-28,0.0,7.392372881355934,8.064406779661018,27.55338983050848,13,3,17,4,2,33
2019-08-04,0.0,3.3601694915254243,10.080508474576273,24.193220338983053,10,2,18,2,0,29
2019-08-11,0.0,2.6881355932203395,10.080508474576273,25.537288135593226,21,3,20,0,2,28
2019-08-18,0.0,6.048305084745763,4.032203389830509,26.881355932203395,13,2,19,0,1,13
2019-08-25,0.0,4.032203389830509,5.376271186440679,20.161016949152547,22,1,16,2,1,18
2019-09-01,0.0,4.032203389830509,3.3601694915254243,25.537288135593226,16,1,17,0,1,23
2019-09-08,0.0,2.0161016949152546,10.080508474576273,30.24152542372882,15,2,16,1,2,30
2019-09-15,0.0,5.376271186440679,5.376271186440679,23.52118644067797,17,2,18,2,3,20
2019-09-22,0.0,3.3601694915254243,3.3601694915254243,23.52118644067797,22,2,14,0,0,18
2019-09-29,0.0,6.720338983050849,2.0161016949152546,27.55338983050848,16,3,14,1,5,18
2019-10-06,0.0,2.0161016949152546,7.392372881355934,22.1771186440678,19,3,18,1,3,20
2019-10-13,0.0,6.720338983050849,8.736440677966103,15.456779661016952,16,1,13,2,2,28
2019-10-20,0.0,2.6881355932203395,8.736440677966103,24.193220338983053,13,1,12,2,0,14
2019-10-27,0.0,2.0161016949152546,3.3601694915254243,30.913559322033905,13,1,14,2,3,27
2019-11-03,0.0,2.6881355932203395,7.392372881355934,28.897457627118648,22,3,20,2,1,16
2019-11-10,0.0,2.6881355932203395,8.064406779661018,22.849152542372885,14,2,13,1,0,18
2019-11-17,0.0,2.6881355932203395,5.376271186440679,22.1771186440678,16,4,12,1,2,22
2019-11-24,0.0,2.6881355932203395,3.3601694915254243,15.456779661016952,16,1,16,3,2,20
2019-12-01,0.0,2.0161016949152546,7.392372881355934,20.83305084745763,15,2,12,2,1,18
2019-12-08,0.0,2.0161016949152546,8.064406779661018,27.55338983050848,15,2,14,1,0,15
2019-12-15,0.0,5.376271186440679,4.7042372881355945,25.537288135593226,13,4,14,1,3,15
2019-12-22,0.0,2.6881355932203395,6.048305084745763,18.816949152542378,11,2,18,1,2,22
2019-12-29,0.0,0.0,4.7042372881355945,16.80084745762712,14,3,21,0,1,23
2020-01-05,0.0,4.7042372881355945,3.3601694915254243,16.80084745762712,19,3,19,1,0,13
2020-01-12,0.0,6.720338983050849,8.064406779661018,14.784745762711868,23,2,14,0,1,16
2020-01-19,0.0,5.376271186440679,9.408474576271189,19.488983050847462,19,2,18,1,3,23
2020-01-26,0.0,2.0161016949152546,3.3601694915254243,29.569491525423736,16,2,16,2,17,20
2020-02-02,0.0,9.408474576271189,11.424576271186442,20.83305084745763,20,2,13,3,27,15
2020-02-09,0.0,13.440677966101697,7.392372881355934,30.24152542372882,17,2,16,0,12,30
2020-02-16,0.0,5.376271186440679,11.424576271186442,16.128813559322037,18,3,15,1,18,25
2020-02-23,0.0,3.3601694915254243,8.064406779661018,27.55338983050848,23,1,9,1,17,17
2020-03-01,0.0,6.048305084745763,3.3601694915254243,28.897457627118648,23,1,13,2,26,23
2020-03-08,0.0,2.6881355932203395,6.720338983050849,23.52118644067797,15,1,14,0,14,27
2020-03-15,0.0,4.032203389830509,2.6881355932203395,18.816949152542378,18,2,18,1,13,45
2020-03-22,0.0,2.6881355932203395,3.3601694915254243,18.14491525423729,20,0,22,1,22,76
2020-03-29,0.0,2.0161016949152546,2.6881355932203395,30.24152542372882,20,1,21,2,2,75
2020-04-05,0.0,5.376271186440679,8.064406779661018,30.913559322033905,31,0,28,0,8,100
2020-04-12,0.0,5.376271186440679,2.0161016949152546,28.897457627118648,22,1,32,1,1,59
2020-04-19,0.0,4.032203389830509,6.048305084745763,39.650000000000006,28,3,26,0,4,58
2020-04-26,0.0,4.7042372881355945,3.3601694915254243,33.60169491525424,25,2,27,2,13,64
2020-05-03,0.0,4.7042372881355945,6.048305084745763,32.92966101694916,21,4,27,1,9,97
2020-05-10,0.0,6.048305084745763,6.048305084745763,40.322033898305094,24,1,26,1,20,53
2020-05-17,0.0,7.392372881355934,7.392372881355934,35.6177966101695,20,3,22,1,1,47
2020-05-24,0.0,5.376271186440679,7.392372881355934,37.633898305084756,23,2,22,2,0,39
2020-05-31,0.0,3.3601694915254243,6.720338983050849,41.66610169491526,14,1,23,1,2,36
2020-06-07,0.0,3.3601694915254243,8.736440677966103,30.913559322033905,17,2,17,1,2,30
2020-06-14,0.0,6.720338983050849,3.3601694915254243,33.60169491525424,17,2,18,1,2,23
2020-06-21,0.0,5.376271186440679,6.048305084745763,33.60169491525424,19,3,26,1,1,28
2020-06-28,0.0,3.3601694915254243,5.376271186440679,28.225423728813563,19,3,11,1,1,30
2020-07-05,0.0,3.3601694915254243,8.064406779661018,32.92966101694916,19,3,20,0,1,24
2020-07-12,0.0,6.720338983050849,10.080508474576273,33.60169491525424,20,3,15,7,0,13
