date,Automazione cancelli,Certificato conformità impianto elettrico,Certificazione energetica,Costruzione o sostituzione tetto,Cronotermostato e termostato,Finestre blindate,Impianto di allarme,Installazione impianto di domotica,Installazione impianto wifi,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione pannelli fotovoltaici,Installazione o sostituzione porte blindate,Installazione o sostituzione serrature,Installazione o sostituzione vetro antisfondamento,Motorizzazione tapparelle,Rifacimento facciata,Riparazione o manutenzione tetto
2018-01-01,0.0,1.639344262295082,22.950819672131146,1.639344262295082,0.0,0.0,6.557377049180328,0.0,0.0,0.0,19.672131147540984,3.278688524590164,0.0,6.557377049180328,9.836065573770492,1.639344262295082,0.0,0.0,0.0,0.0
2018-02-01,0.0,3.278688524590164,13.114754098360656,8.19672131147541,0.0,0.0,18.0327868852459,0.0,0.0,0.0,31.147540983606557,36.0655737704918,0.0,16.39344262295082,1.639344262295082,1.639344262295082,0.0,0.0,0.0,0.0
2018-03-01,0.0,3.278688524590164,18.0327868852459,3.278688524590164,0.0,1.639344262295082,9.836065573770492,0.0,0.0,0.0,11.475409836065573,9.836065573770492,0.0,6.557377049180328,1.639344262295082,3.278688524590164,0.0,0.0,0.0,1.639344262295082
2018-04-01,0.0,0.0,18.0327868852459,6.557377049180328,0.0,0.0,8.19672131147541,0.0,0.0,1.639344262295082,14.754098360655737,6.557377049180328,0.0,0.0,3.278688524590164,1.639344262295082,0.0,0.0,1.639344262295082,0.0
2018-05-01,1.639344262295082,6.557377049180328,13.114754098360656,1.639344262295082,0.0,1.639344262295082,19.672131147540984,0.0,0.0,0.0,8.19672131147541,3.278688524590164,0.0,4.918032786885246,3.278688524590164,1.639344262295082,0.0,0.0,0.0,4.918032786885246
2018-06-01,0.0,1.639344262295082,13.114754098360656,6.557377049180328,0.0,0.0,8.19672131147541,0.0,0.0,0.0,9.836065573770492,1.639344262295082,0.0,3.278688524590164,4.918032786885246,0.0,0.0,0.0,1.639344262295082,1.639344262295082
2018-07-01,1.639344262295082,1.639344262295082,16.39344262295082,6.557377049180328,0.0,0.0,8.19672131147541,0.0,0.0,0.0,3.278688524590164,3.278688524590164,0.0,4.918032786885246,4.918032786885246,1.639344262295082,0.0,0.0,0.0,1.639344262295082
2018-08-01,0.0,3.278688524590164,18.0327868852459,4.918032786885246,0.0,0.0,11.475409836065573,0.0,0.0,3.278688524590164,6.557377049180328,1.639344262295082,0.0,6.557377049180328,1.639344262295082,0.0,0.0,0.0,3.278688524590164,0.0
2018-09-01,0.0,3.278688524590164,24.59016393442623,14.754098360655737,0.0,0.0,3.278688524590164,0.0,0.0,0.0,31.147540983606557,11.475409836065573,0.0,0.0,1.639344262295082,0.0,0.0,1.639344262295082,1.639344262295082,4.918032786885246
2018-10-01,0.0,0.0,16.39344262295082,11.475409836065573,1.639344262295082,0.0,9.836065573770492,0.0,0.0,0.0,26.229508196721312,1.639344262295082,0.0,1.639344262295082,6.557377049180328,0.0,0.0,0.0,3.278688524590164,4.918032786885246
2018-11-01,3.278688524590164,1.639344262295082,13.114754098360656,3.278688524590164,0.0,0.0,11.475409836065573,0.0,0.0,3.278688524590164,13.114754098360656,0.0,0.0,3.278688524590164,4.918032786885246,0.0,0.0,0.0,0.0,4.918032786885246
2018-12-01,0.0,0.0,3.278688524590164,6.557377049180328,0.0,0.0,6.557377049180328,0.0,0.0,0.0,3.278688524590164,0.0,0.0,4.918032786885246,4.918032786885246,0.0,0.0,1.639344262295082,1.639344262295082,0.0
2019-01-01,1.639344262295082,1.639344262295082,24.59016393442623,4.918032786885246,0.0,4.918032786885246,3.278688524590164,0.0,0.0,0.0,31.147540983606557,3.278688524590164,0.0,1.639344262295082,3.278688524590164,1.639344262295082,1.639344262295082,0.0,0.0,0.0
2019-02-01,0.0,0.0,22.950819672131146,4.918032786885246,0.0,0.0,13.114754098360656,0.0,0.0,0.0,22.950819672131146,3.278688524590164,0.0,6.557377049180328,1.639344262295082,0.0,0.0,1.639344262295082,1.639344262295082,1.639344262295082
2019-03-01,0.0,4.918032786885246,26.229508196721312,9.836065573770492,0.0,0.0,9.836065573770492,0.0,0.0,0.0,8.19672131147541,1.639344262295082,0.0,4.918032786885246,4.918032786885246,1.639344262295082,1.639344262295082,1.639344262295082,0.0,1.639344262295082
2019-04-01,0.0,0.0,13.114754098360656,3.278688524590164,0.0,1.639344262295082,11.475409836065573,0.0,0.0,0.0,21.311475409836063,1.639344262295082,0.0,6.557377049180328,3.278688524590164,0.0,0.0,0.0,1.639344262295082,1.639344262295082
