date,Cross training
2018-01-07,0.3185840707964602
2018-01-14,0.4690265486725664
2018-01-21,0.30973451327433627
2018-01-28,0.4690265486725664
2018-02-04,0.1592920353982301
2018-02-11,0.23008849557522124
2018-02-18,0.3185840707964602
2018-02-25,0.0
2018-03-04,0.30973451327433627
2018-03-11,0.1592920353982301
2018-03-18,0.4690265486725664
2018-03-25,0.23893805309734514
2018-04-01,0.3274336283185841
2018-04-08,0.0
2018-04-15,0.168141592920354
2018-04-22,0.336283185840708
2018-04-29,0.4690265486725664
2018-05-06,0.0
2018-05-13,0.6283185840707964
2018-05-20,0.0
2018-05-27,0.30973451327433627
2018-06-03,0.3185840707964602
2018-06-10,0.4424778761061947
2018-06-17,0.6548672566371682
2018-06-24,0.23008849557522124
2018-07-01,0.3274336283185841
2018-07-08,0.336283185840708
2018-07-15,0.34513274336283184
2018-07-22,0.22123893805309736
2018-07-29,0.35398230088495575
2018-08-05,0.4778761061946903
2018-08-12,0.1415929203539823
2018-08-19,1.0
2018-08-26,0.6371681415929203
2018-09-02,0.8053097345132744
2018-09-09,0.8141592920353983
2018-09-16,0.8230088495575221
2018-09-23,0.3274336283185841
2018-09-30,0.1592920353982301
2018-10-07,0.1592920353982301
2018-10-14,0.3185840707964602
2018-10-21,0.5132743362831859
2018-10-28,0.1592920353982301
2018-11-04,0.4778761061946903
2018-11-11,0.1592920353982301
2018-11-18,0.1592920353982301
2018-11-25,0.5575221238938053
2018-12-02,0.1592920353982301
2018-12-09,0.48672566371681414
2018-12-16,0.168141592920354
2018-12-23,0.0
2018-12-30,0.35398230088495575
2019-01-06,0.1592920353982301
2019-01-13,0.0
2019-01-20,0.3008849557522124
2019-01-27,0.45132743362831856
2019-02-03,0.7787610619469026
2019-02-10,0.6283185840707964
2019-02-17,0.48672566371681414
2019-02-24,0.336283185840708
2019-03-03,0.168141592920354
2019-03-10,0.3185840707964602
2019-03-17,0.5752212389380531
2019-03-24,0.24778761061946902
2019-03-31,0.6283185840707964
2019-04-07,0.1592920353982301
2019-04-14,0.8849557522123894
2019-04-21,0.1504424778761062
2019-04-28,0.0
2019-05-05,0.0
2019-05-12,0.1592920353982301
2019-05-19,0.3008849557522124
2019-05-26,0.30973451327433627
2019-06-02,0.1504424778761062
2019-06-09,0.6017699115044248
2019-06-16,0.46017699115044247
2019-06-23,0.1504424778761062
2019-06-30,0.3185840707964602
2019-07-07,0.3008849557522124
2019-07-14,0.46017699115044247
2019-07-21,0.30973451327433627
2019-07-28,0.46017699115044247
2019-08-04,0.5663716814159292
2019-08-11,0.7079646017699115
2019-08-18,0.18584070796460178
2019-08-25,0.5929203539823009
2019-09-01,0.584070796460177
2019-09-08,0.5221238938053098
2019-09-15,0.49557522123893805
2019-09-22,0.504424778761062
2019-09-29,0.2920353982300885
2019-10-06,0.5221238938053098
2019-10-13,0.0
2019-10-20,0.40707964601769914
2019-10-27,0.0
2019-11-03,0.4247787610619469
2019-11-10,0.0
2019-11-17,0.49557522123893805
2019-11-24,0.45132743362831856
2019-12-01,0.1415929203539823
2019-12-08,0.3805309734513274
2019-12-15,0.3805309734513274
2019-12-22,0.2743362831858407
2019-12-29,0.26548672566371684
2020-01-05,0.3805309734513274
2020-01-12,0.6902654867256637
2020-01-19,0.23893805309734514
2020-01-26,0.1415929203539823
2020-02-02,0.504424778761062
2020-02-09,0.46017699115044247
2020-02-16,0.0
2020-02-23,0.13274336283185842
2020-03-01,0.34513274336283184
2020-03-08,0.4336283185840708
2020-03-15,0.4247787610619469
2020-03-22,0.20353982300884957
2020-03-29,0.415929203539823
2020-04-05,0.3274336283185841
2020-04-12,0.11504424778761062
2020-04-19,0.0
2020-04-26,0.10619469026548672
2020-05-03,0.37168141592920356
2020-05-10,0.3185840707964602
2020-05-17,0.35398230088495575
2020-05-24,0.34513274336283184
2020-05-31,0.3274336283185841
2020-06-07,0.2831858407079646
2020-06-14,0.36283185840707965
2020-06-21,0.8849557522123894
