date,Cross training
2018-01-07,0.5063291139240507
2018-01-14,0.20569620253164558
2018-01-21,0.8607594936708861
2018-01-28,0.0
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.0
2018-02-25,0.2974683544303797
2018-03-04,0.0
2018-03-11,0.2088607594936709
2018-03-18,0.0
2018-03-25,0.5158227848101266
2018-04-01,0.5949367088607594
2018-04-08,0.5031645569620253
2018-04-15,0.0
2018-04-22,0.31645569620253167
2018-04-29,0.0
2018-05-06,0.0
2018-05-13,0.3037974683544304
2018-05-20,0.310126582278481
2018-05-27,0.0
2018-06-03,0.0
2018-06-10,0.20569620253164558
2018-06-17,0.2879746835443038
2018-06-24,0.0
2018-07-01,0.5886075949367089
2018-07-08,0.22151898734177214
2018-07-15,0.0
2018-07-22,0.6582278481012658
2018-07-29,0.0
2018-08-05,0.5917721518987342
2018-08-12,0.24367088607594936
2018-08-19,0.5727848101265823
2018-08-26,0.5474683544303798
2018-09-02,0.9493670886075949
2018-09-09,1.0
2018-09-16,0.0
2018-09-23,0.3227848101265823
2018-09-30,0.0
2018-10-07,0.0
2018-10-14,0.22468354430379747
2018-10-21,0.0
2018-10-28,0.5284810126582279
2018-11-04,0.0
2018-11-11,0.2088607594936709
2018-11-18,0.5917721518987342
2018-11-25,0.189873417721519
2018-12-02,0.0
2018-12-09,0.18037974683544303
2018-12-16,0.18354430379746836
2018-12-23,0.5253164556962026
2018-12-30,0.18037974683544303
2019-01-06,0.18354430379746836
2019-01-13,0.18037974683544303
2019-01-20,0.0
2019-01-27,0.2911392405063291
2019-02-03,0.0
2019-02-10,0.310126582278481
2019-02-17,0.0
2019-02-24,0.1962025316455696
2019-03-03,0.4778481012658228
2019-03-10,0.7753164556962026
2019-03-17,0.18670886075949367
2019-03-24,0.31645569620253167
2019-03-31,0.0
2019-04-07,0.6329113924050633
2019-04-14,0.5
2019-04-21,0.49050632911392406
2019-04-28,0.4778481012658228
2019-05-05,0.0
2019-05-12,0.310126582278481
2019-05-19,0.3037974683544304
2019-05-26,0.0
2019-06-02,0.0
2019-06-09,0.0
2019-06-16,0.18354430379746836
2019-06-23,0.0
2019-06-30,0.5917721518987342
2019-07-07,0.18354430379746836
2019-07-14,0.5158227848101266
2019-07-21,0.0
2019-07-28,0.5443037974683544
2019-08-04,0.0
2019-08-11,0.6455696202531646
2019-08-18,0.8037974683544303
2019-08-25,0.6265822784810127
2019-09-01,0.2721518987341772
2019-09-08,0.7563291139240507
2019-09-15,0.3037974683544304
2019-09-22,0.5474683544303798
2019-09-29,0.5632911392405063
2019-10-06,0.16772151898734178
2019-10-13,0.0
2019-10-20,0.0
2019-10-27,0.0
2019-11-03,0.43670886075949367
2019-11-10,0.25949367088607594
2019-11-17,0.4208860759493671
2019-11-24,0.40189873417721517
2019-12-01,0.0
2019-12-08,0.0
2019-12-15,0.16455696202531644
2019-12-22,0.26582278481012656
2019-12-29,0.4240506329113924
2020-01-05,0.6518987341772152
2020-01-12,0.39556962025316456
2020-01-19,0.16139240506329114
2020-01-26,0.16139240506329114
2020-02-02,0.25949367088607594
2020-02-09,0.4208860759493671
2020-02-16,0.0
2020-02-23,0.5348101265822784
2020-03-01,0.1518987341772152
2020-03-08,0.2468354430379747
2020-03-15,0.2088607594936709
2020-03-22,0.6265822784810127
2020-03-29,0.5569620253164557
2020-04-05,0.20253164556962025
2020-04-12,0.37658227848101267
2020-04-19,0.370253164556962
2020-04-26,0.14240506329113925
2020-05-03,0.0
2020-05-10,0.36075949367088606
2020-05-17,0.16139240506329114
2020-05-24,0.21835443037974683
2020-05-31,0.4240506329113924
2020-06-07,0.7721518987341772
2020-06-14,0.759493670886076
2020-06-21,0.0
