date,Coach sportif
2018-01-07,0.6312056737588653
2018-01-14,0.574468085106383
2018-01-21,0.5886524822695035
2018-01-28,0.6099290780141844
2018-02-04,0.49645390070921985
2018-02-11,0.6028368794326241
2018-02-18,0.5035460992907801
2018-02-25,0.5177304964539007
2018-03-04,0.8865248226950354
2018-03-11,0.2765957446808511
2018-03-18,0.44680851063829785
2018-03-25,0.851063829787234
2018-04-01,0.4326241134751773
2018-04-08,0.375886524822695
2018-04-15,0.574468085106383
2018-04-22,0.46808510638297873
2018-04-29,0.6312056737588653
2018-05-06,0.3475177304964539
2018-05-13,0.5390070921985816
2018-05-20,0.9432624113475178
2018-05-27,1.0
2018-06-03,0.3475177304964539
2018-06-10,0.46808510638297873
2018-06-17,0.48226950354609927
2018-06-24,0.6950354609929078
2018-07-01,0.3900709219858156
2018-07-08,0.624113475177305
2018-07-15,0.524822695035461
2018-07-22,0.7021276595744681
2018-07-29,0.4397163120567376
2018-08-05,0.6524822695035462
2018-08-12,0.574468085106383
2018-08-19,0.6808510638297872
2018-08-26,0.8014184397163121
2018-09-02,0.48226950354609927
2018-09-09,0.5460992907801419
2018-09-16,0.6666666666666666
2018-09-23,0.45390070921985815
2018-09-30,0.3900709219858156
2018-10-07,0.45390070921985815
2018-10-14,0.6950354609929078
2018-10-21,0.6170212765957447
2018-10-28,0.4326241134751773
2018-11-04,0.24113475177304963
2018-11-11,0.3262411347517731
2018-11-18,0.5106382978723404
2018-11-25,0.6028368794326241
2018-12-02,0.45390070921985815
2018-12-09,0.3120567375886525
2018-12-16,0.36879432624113473
2018-12-23,0.3333333333333333
2018-12-30,0.36879432624113473
2019-01-06,0.425531914893617
2019-01-13,0.5319148936170213
2019-01-20,0.8581560283687943
2019-01-27,0.45390070921985815
2019-02-03,0.425531914893617
2019-02-10,0.6524822695035462
2019-02-17,0.44680851063829785
2019-02-24,0.48226950354609927
2019-03-03,0.5319148936170213
2019-03-10,0.524822695035461
2019-03-17,0.24113475177304963
2019-03-24,0.3333333333333333
2019-03-31,0.41134751773049644
2019-04-07,0.6099290780141844
2019-04-14,0.5886524822695035
2019-04-21,0.4326241134751773
2019-04-28,0.41843971631205673
2019-05-05,0.7092198581560284
2019-05-12,0.5035460992907801
2019-05-19,0.6524822695035462
2019-05-26,0.6524822695035462
2019-06-02,0.8652482269503546
2019-06-09,0.41843971631205673
2019-06-16,0.2765957446808511
2019-06-23,0.5957446808510638
2019-06-30,0.524822695035461
2019-07-07,0.41134751773049644
2019-07-14,0.5531914893617021
2019-07-21,0.44680851063829785
2019-07-28,0.6737588652482269
2019-08-04,0.8226950354609929
2019-08-11,0.3617021276595745
2019-08-18,0.5460992907801419
2019-08-25,0.6524822695035462
2019-09-01,0.8226950354609929
2019-09-08,0.40425531914893614
2019-09-15,0.624113475177305
2019-09-22,0.4397163120567376
2019-09-29,0.9361702127659575
2019-10-06,0.48936170212765956
2019-10-13,0.3120567375886525
2019-10-20,0.46099290780141844
2019-10-27,0.5106382978723404
2019-11-03,0.5319148936170213
2019-11-10,0.5106382978723404
2019-11-17,0.24822695035460993
2019-11-24,0.5177304964539007
2019-12-01,0.36879432624113473
2019-12-08,0.28368794326241137
2019-12-15,0.3546099290780142
2019-12-22,0.3191489361702128
2019-12-29,0.5319148936170213
2020-01-05,0.5673758865248227
2020-01-12,0.6808510638297872
2020-01-19,0.624113475177305
2020-01-26,0.7163120567375887
2020-02-02,0.48936170212765956
2020-02-09,0.3617021276595745
2020-02-16,0.7304964539007093
2020-02-23,0.40425531914893614
2020-03-01,0.7730496453900709
2020-03-08,0.425531914893617
2020-03-15,0.44680851063829785
2020-03-22,0.574468085106383
2020-03-29,0.5531914893617021
2020-04-05,0.524822695035461
2020-04-12,0.45390070921985815
2020-04-19,0.524822695035461
2020-04-26,0.3900709219858156
2020-05-03,0.6312056737588653
2020-05-10,0.524822695035461
2020-05-17,0.5390070921985816
2020-05-24,0.6099290780141844
2020-05-31,0.6170212765957447
2020-06-07,0.4397163120567376
2020-06-14,0.5531914893617021
2020-06-21,0.24113475177304963
