date,Coach sportif
2018-01-07,0.7282608695652174
2018-01-14,0.5434782608695652
2018-01-21,0.6358695652173914
2018-01-28,0.8532608695652174
2018-02-04,0.5434782608695652
2018-02-11,0.4945652173913043
2018-02-18,0.44565217391304346
2018-02-25,0.5543478260869565
2018-03-04,0.46195652173913043
2018-03-11,0.6195652173913043
2018-03-18,0.9347826086956522
2018-03-25,0.27717391304347827
2018-04-01,0.41847826086956524
2018-04-08,0.6521739130434783
2018-04-15,0.5108695652173914
2018-04-22,0.8152173913043478
2018-04-29,0.5652173913043478
2018-05-06,0.7717391304347826
2018-05-13,0.34782608695652173
2018-05-20,0.7119565217391305
2018-05-27,0.782608695652174
2018-06-03,0.6032608695652174
2018-06-10,0.6630434782608695
2018-06-17,0.5706521739130435
2018-06-24,0.483695652173913
2018-07-01,0.5163043478260869
2018-07-08,0.1358695652173913
2018-07-15,0.5217391304347826
2018-07-22,0.44021739130434784
2018-07-29,0.5597826086956522
2018-08-05,0.3967391304347826
2018-08-12,0.6086956521739131
2018-08-19,0.842391304347826
2018-08-26,0.47282608695652173
2018-09-02,0.6086956521739131
2018-09-09,0.6086956521739131
2018-09-16,0.5054347826086957
2018-09-23,0.7065217391304348
2018-09-30,0.6086956521739131
2018-10-07,0.717391304347826
2018-10-14,0.5217391304347826
2018-10-21,0.592391304347826
2018-10-28,0.5597826086956522
2018-11-04,0.5489130434782609
2018-11-11,0.7717391304347826
2018-11-18,0.5706521739130435
2018-11-25,0.4945652173913043
2018-12-02,0.4945652173913043
2018-12-09,0.15217391304347827
2018-12-16,0.29347826086956524
2018-12-23,0.4891304347826087
2018-12-30,0.6141304347826086
2019-01-06,0.5652173913043478
2019-01-13,0.6521739130434783
2019-01-20,0.7663043478260869
2019-01-27,0.7554347826086957
2019-02-03,0.41847826086956524
2019-02-10,0.5978260869565217
2019-02-17,0.5706521739130435
2019-02-24,0.7228260869565217
2019-03-03,0.5597826086956522
2019-03-10,0.45108695652173914
2019-03-17,0.5
2019-03-24,0.6847826086956522
2019-03-31,0.7336956521739131
2019-04-07,0.4673913043478261
2019-04-14,0.34782608695652173
2019-04-21,0.6684782608695652
2019-04-28,0.4945652173913043
2019-05-05,0.3423913043478261
2019-05-12,0.4076086956521739
2019-05-19,0.4891304347826087
2019-05-26,0.6413043478260869
2019-06-02,0.6739130434782609
2019-06-09,0.46195652173913043
2019-06-16,0.3967391304347826
2019-06-23,0.6195652173913043
2019-06-30,0.266304347826087
2019-07-07,0.657608695652174
2019-07-14,0.5706521739130435
2019-07-21,0.44021739130434784
2019-07-28,0.5434782608695652
2019-08-04,0.4673913043478261
2019-08-11,0.29347826086956524
2019-08-18,0.5489130434782609
2019-08-25,0.5978260869565217
2019-09-01,0.44021739130434784
2019-09-08,0.5489130434782609
2019-09-15,0.8532608695652174
2019-09-22,0.532608695652174
2019-09-29,0.5869565217391305
2019-10-06,0.46195652173913043
2019-10-13,0.6141304347826086
2019-10-20,0.5271739130434783
2019-10-27,0.5869565217391305
2019-11-03,0.5869565217391305
2019-11-10,0.27717391304347827
2019-11-17,0.41304347826086957
2019-11-24,0.4076086956521739
2019-12-01,0.4891304347826087
2019-12-08,0.6141304347826086
2019-12-15,0.532608695652174
2019-12-22,0.5760869565217391
2019-12-29,1.0
2020-01-05,0.7717391304347826
2020-01-12,0.7336956521739131
2020-01-19,0.7445652173913043
2020-01-26,0.8695652173913043
2020-02-02,0.7445652173913043
2020-02-09,0.7934782608695652
2020-02-16,0.5543478260869565
2020-02-23,0.7282608695652174
2020-03-01,0.43478260869565216
2020-03-08,0.5
2020-03-15,0.22826086956521738
2020-03-22,0.3858695652173913
2020-03-29,0.532608695652174
2020-04-05,0.4945652173913043
2020-04-12,0.5815217391304348
2020-04-19,0.8097826086956522
2020-04-26,0.7119565217391305
2020-05-03,0.5163043478260869
2020-05-10,0.3695652173913043
2020-05-17,0.6630434782608695
2020-05-24,0.41304347826086957
2020-05-31,0.44021739130434784
2020-06-07,0.7119565217391305
2020-06-14,0.5217391304347826
2020-06-21,0.483695652173913
