date,Coach sportif
2018-01-07,0.13559322033898305
2018-01-14,0.3813559322033898
2018-01-21,0.5084745762711864
2018-01-28,1.0
2018-02-04,0.6610169491525424
2018-02-11,0.4067796610169492
2018-02-18,0.3983050847457627
2018-02-25,0.3813559322033898
2018-03-04,0.2457627118644068
2018-03-11,0.652542372881356
2018-03-18,0.6101694915254238
2018-03-25,0.7627118644067796
2018-04-01,0.4915254237288136
2018-04-08,0.22033898305084745
2018-04-15,0.6101694915254238
2018-04-22,0.1440677966101695
2018-04-29,0.5254237288135594
2018-05-06,0.2457627118644068
2018-05-13,0.0
2018-05-20,0.4745762711864407
2018-05-27,0.6864406779661016
2018-06-03,0.288135593220339
2018-06-10,0.5423728813559322
2018-06-17,0.7711864406779662
2018-06-24,0.1440677966101695
2018-07-01,0.4067796610169492
2018-07-08,0.423728813559322
2018-07-15,0.4406779661016949
2018-07-22,0.0
2018-07-29,0.2033898305084746
2018-08-05,0.4491525423728814
2018-08-12,0.16101694915254236
2018-08-19,0.4406779661016949
2018-08-26,0.6610169491525424
2018-09-02,0.7203389830508474
2018-09-09,0.4322033898305085
2018-09-16,0.15254237288135594
2018-09-23,0.15254237288135594
2018-09-30,0.0
2018-10-07,0.4322033898305085
2018-10-14,0.5169491525423728
2018-10-21,0.4406779661016949
2018-10-28,0.211864406779661
2018-11-04,0.4067796610169492
2018-11-11,0.788135593220339
2018-11-18,0.1440677966101695
2018-11-25,0.4067796610169492
2018-12-02,0.1440677966101695
2018-12-09,0.0
2018-12-16,0.4152542372881356
2018-12-23,1.0
2018-12-30,0.4322033898305085
2019-01-06,0.6016949152542372
2019-01-13,0.1440677966101695
2019-01-20,0.4576271186440678
2019-01-27,0.2711864406779661
2019-02-03,0.4067796610169492
2019-02-10,0.5508474576271186
2019-02-17,0.3050847457627119
2019-02-24,0.6779661016949152
2019-03-03,0.211864406779661
2019-03-10,0.2627118644067797
2019-03-17,0.19491525423728814
2019-03-24,0.1440677966101695
2019-03-31,0.2627118644067797
2019-04-07,0.4067796610169492
2019-04-14,0.1440677966101695
2019-04-21,0.1440677966101695
2019-04-28,0.5084745762711864
2019-05-05,0.2033898305084746
2019-05-12,0.4152542372881356
2019-05-19,0.4067796610169492
2019-05-26,0.4830508474576271
2019-06-02,0.13559322033898305
2019-06-09,0.2457627118644068
2019-06-16,0.6779661016949152
2019-06-23,0.2796610169491525
2019-06-30,0.4661016949152542
2019-07-07,0.423728813559322
2019-07-14,0.0
2019-07-21,0.5
2019-07-28,0.4406779661016949
2019-08-04,0.15254237288135594
2019-08-11,0.6271186440677966
2019-08-18,0.576271186440678
2019-08-25,0.3983050847457627
2019-09-01,0.5254237288135594
2019-09-08,0.6864406779661016
2019-09-15,0.6610169491525424
2019-09-22,0.22033898305084745
2019-09-29,0.3813559322033898
2019-10-06,0.3898305084745763
2019-10-13,0.4661016949152542
2019-10-20,0.3813559322033898
2019-10-27,0.211864406779661
2019-11-03,0.3644067796610169
2019-11-10,0.23728813559322035
2019-11-17,0.4322033898305085
2019-11-24,0.4152542372881356
2019-12-01,0.1271186440677966
2019-12-08,0.1694915254237288
2019-12-15,0.5
2019-12-22,0.3644067796610169
2019-12-29,0.0
2020-01-05,0.3559322033898305
2020-01-12,0.6949152542372882
2020-01-19,0.4830508474576271
2020-01-26,0.4067796610169492
2020-02-02,0.3898305084745763
2020-02-09,0.2457627118644068
2020-02-16,0.11864406779661017
2020-02-23,0.5508474576271186
2020-03-01,0.6864406779661016
2020-03-08,0.11864406779661017
2020-03-15,0.3050847457627119
2020-03-22,0.5169491525423728
2020-03-29,0.423728813559322
2020-04-05,0.3813559322033898
2020-04-12,0.923728813559322
2020-04-19,0.3389830508474576
2020-04-26,0.19491525423728814
2020-05-03,0.4661016949152542
2020-05-10,0.6440677966101694
2020-05-17,0.5423728813559322
2020-05-24,0.4322033898305085
2020-05-31,0.4745762711864407
2020-06-07,0.6016949152542372
2020-06-14,0.6949152542372882
2020-06-21,0.847457627118644
