date,Coach sportif
2018-01-07,0.3448275862068966
2018-01-14,0.6724137931034483
2018-01-21,0.5229885057471264
2018-01-28,0.6379310344827587
2018-02-04,0.3160919540229885
2018-02-11,0.5747126436781609
2018-02-18,0.4367816091954023
2018-02-25,0.5574712643678161
2018-03-04,0.367816091954023
2018-03-11,0.4827586206896552
2018-03-18,0.3505747126436782
2018-03-25,0.3160919540229885
2018-04-01,0.4367816091954023
2018-04-08,0.40804597701149425
2018-04-15,0.5632183908045977
2018-04-22,0.4425287356321839
2018-04-29,0.3850574712643678
2018-05-06,0.27586206896551724
2018-05-13,0.47126436781609193
2018-05-20,0.3275862068965517
2018-05-27,0.3218390804597701
2018-06-03,0.40804597701149425
2018-06-10,0.367816091954023
2018-06-17,0.367816091954023
2018-06-24,0.41954022988505746
2018-07-01,0.41379310344827586
2018-07-08,0.3390804597701149
2018-07-15,0.3620689655172414
2018-07-22,0.3620689655172414
2018-07-29,0.3333333333333333
2018-08-05,0.20114942528735633
2018-08-12,0.5287356321839081
2018-08-19,0.39080459770114945
2018-08-26,0.5057471264367817
2018-09-02,0.3448275862068966
2018-09-09,0.367816091954023
2018-09-16,0.3735632183908046
2018-09-23,0.3333333333333333
2018-09-30,0.3103448275862069
2018-10-07,0.29310344827586204
2018-10-14,0.367816091954023
2018-10-21,0.3735632183908046
2018-10-28,0.40804597701149425
2018-11-04,0.40229885057471265
2018-11-11,0.4425287356321839
2018-11-18,0.5517241379310345
2018-11-25,0.3735632183908046
2018-12-02,0.16666666666666666
2018-12-09,0.23563218390804597
2018-12-16,0.3045977011494253
2018-12-23,0.41379310344827586
2018-12-30,0.603448275862069
2019-01-06,0.3160919540229885
2019-01-13,0.4367816091954023
2019-01-20,0.3275862068965517
2019-01-27,0.3218390804597701
2019-02-03,0.46551724137931033
2019-02-10,0.5919540229885057
2019-02-17,0.21264367816091953
2019-02-24,0.4885057471264368
2019-03-03,0.6494252873563219
2019-03-10,0.3448275862068966
2019-03-17,0.3563218390804598
2019-03-24,0.5172413793103449
2019-03-31,0.43103448275862066
2019-04-07,0.5057471264367817
2019-04-14,0.3735632183908046
2019-04-21,0.41954022988505746
2019-04-28,0.3620689655172414
2019-05-05,0.5689655172413793
2019-05-12,0.43103448275862066
2019-05-19,0.6494252873563219
2019-05-26,0.12643678160919541
2019-06-02,0.28160919540229884
2019-06-09,0.7298850574712644
2019-06-16,0.3160919540229885
2019-06-23,0.27011494252873564
2019-06-30,0.3045977011494253
2019-07-07,0.46551724137931033
2019-07-14,0.3218390804597701
2019-07-21,0.3850574712643678
2019-07-28,0.5517241379310345
2019-08-04,0.46551724137931033
2019-08-11,0.3850574712643678
2019-08-18,0.39080459770114945
2019-08-25,0.20114942528735633
2019-09-01,0.5862068965517241
2019-09-08,0.47126436781609193
2019-09-15,0.3103448275862069
2019-09-22,0.25862068965517243
2019-09-29,0.42528735632183906
2019-10-06,0.3218390804597701
2019-10-13,0.39080459770114945
2019-10-20,0.41954022988505746
2019-10-27,0.2471264367816092
2019-11-03,0.4367816091954023
2019-11-10,0.6206896551724138
2019-11-17,0.29310344827586204
2019-11-24,0.3505747126436782
2019-12-01,0.4482758620689655
2019-12-08,0.22988505747126436
2019-12-15,0.3390804597701149
2019-12-22,0.7011494252873564
2019-12-29,0.5229885057471264
2020-01-05,0.4827586206896552
2020-01-12,0.5287356321839081
2020-01-19,0.47701149425287354
2020-01-26,0.4540229885057471
2020-02-02,0.5172413793103449
2020-02-09,0.4942528735632184
2020-02-16,0.3563218390804598
2020-02-23,0.45977011494252873
2020-03-01,0.3448275862068966
2020-03-08,0.42528735632183906
2020-03-15,0.3333333333333333
2020-03-22,0.2988505747126437
2020-03-29,0.3045977011494253
2020-04-05,0.3793103448275862
2020-04-12,0.3850574712643678
2020-04-19,0.27011494252873564
2020-04-26,0.4827586206896552
2020-05-03,0.26436781609195403
2020-05-10,0.13793103448275862
2020-05-17,0.4367816091954023
2020-05-24,0.39080459770114945
2020-05-31,0.2988505747126437
2020-06-07,0.3045977011494253
2020-06-14,0.5747126436781609
2020-06-21,1.0
