date,Coach sportif
2018-01-07,0.5595667870036101
2018-01-14,0.44765342960288806
2018-01-21,0.1588447653429603
2018-01-28,0.5126353790613718
2018-02-04,0.41155234657039713
2018-02-11,0.3285198555956679
2018-02-18,0.4693140794223827
2018-02-25,0.6137184115523465
2018-03-04,0.6787003610108303
2018-03-11,0.49097472924187724
2018-03-18,0.37545126353790614
2018-03-25,0.6389891696750902
2018-04-01,0.4296028880866426
2018-04-08,0.5054151624548736
2018-04-15,0.51985559566787
2018-04-22,0.47653429602888087
2018-04-29,0.4404332129963899
2018-05-06,0.5342960288808665
2018-05-13,0.5776173285198556
2018-05-20,0.555956678700361
2018-05-27,0.4981949458483754
2018-06-03,0.48736462093862815
2018-06-10,0.48375451263537905
2018-06-17,0.776173285198556
2018-06-24,0.5126353790613718
2018-07-01,0.37184115523465705
2018-07-08,0.4007220216606498
2018-07-15,0.30685920577617326
2018-07-22,0.7870036101083032
2018-07-29,0.38267148014440433
2018-08-05,0.4404332129963899
2018-08-12,0.7833935018050542
2018-08-19,0.49458483754512633
2018-08-26,0.7617328519855595
2018-09-02,0.6425992779783394
2018-09-09,0.4584837545126354
2018-09-16,0.6425992779783394
2018-09-23,0.45126353790613716
2018-09-30,0.40794223826714804
2018-10-07,0.2924187725631769
2018-10-14,1.0
2018-10-21,0.6967509025270758
2018-10-28,0.24187725631768953
2018-11-04,0.5812274368231047
2018-11-11,0.5776173285198556
2018-11-18,0.7617328519855595
2018-11-25,0.4693140794223827
2018-12-02,0.4548736462093863
2018-12-09,0.703971119133574
2018-12-16,0.5342960288808665
2018-12-23,0.6606498194945848
2018-12-30,0.5776173285198556
2019-01-06,0.4548736462093863
2019-01-13,0.631768953068592
2019-01-20,0.5451263537906137
2019-01-27,0.779783393501805
2019-02-03,0.5090252707581228
2019-02-10,0.7148014440433214
2019-02-17,0.5740072202166066
2019-02-24,0.4584837545126354
2019-03-03,0.631768953068592
2019-03-10,0.6570397111913358
2019-03-17,0.9855595667870036
2019-03-24,0.5054151624548736
2019-03-31,0.8086642599277978
2019-04-07,0.4223826714801444
2019-04-14,0.2851985559566787
2019-04-21,0.6462093862815884
2019-04-28,0.5740072202166066
2019-05-05,0.4584837545126354
2019-05-12,0.4296028880866426
2019-05-19,0.7833935018050542
2019-05-26,0.6823104693140795
2019-06-02,0.34296028880866425
2019-06-09,0.6101083032490975
2019-06-16,0.8989169675090253
2019-06-23,0.5342960288808665
2019-06-30,0.4548736462093863
2019-07-07,0.5306859205776173
2019-07-14,0.7942238267148014
2019-07-21,0.40794223826714804
2019-07-28,0.7220216606498195
2019-08-04,0.45126353790613716
2019-08-11,0.631768953068592
2019-08-18,0.5306859205776173
2019-08-25,0.4693140794223827
2019-09-01,0.4007220216606498
2019-09-08,0.6859205776173285
2019-09-15,0.4548736462093863
2019-09-22,0.6245487364620939
2019-09-29,0.6101083032490975
2019-10-06,0.2815884476534296
2019-10-13,0.45126353790613716
2019-10-20,0.4657039711191336
2019-10-27,0.5090252707581228
2019-11-03,0.41155234657039713
2019-11-10,0.8483754512635379
2019-11-17,0.5703971119133574
2019-11-24,0.5992779783393501
2019-12-01,0.7545126353790613
2019-12-08,0.4620938628158845
2019-12-15,0.4007220216606498
2019-12-22,0.6498194945848376
2019-12-29,0.516245487364621
2020-01-05,0.6389891696750902
2020-01-12,0.6606498194945848
2020-01-19,0.48736462093862815
2020-01-26,0.6028880866425993
2020-02-02,0.5631768953068592
2020-02-09,0.5667870036101083
2020-02-16,0.36823104693140796
2020-02-23,0.4981949458483754
2020-03-01,0.3574007220216607
2020-03-08,0.4620938628158845
2020-03-15,0.5054151624548736
2020-03-22,0.6101083032490975
2020-03-29,0.7075812274368231
2020-04-05,0.5054151624548736
2020-04-12,0.5234657039711191
2020-04-19,0.5956678700361011
2020-04-26,0.4620938628158845
2020-05-03,0.7328519855595668
2020-05-10,0.3935018050541516
2020-05-17,0.41155234657039713
2020-05-24,0.5487364620938628
2020-05-31,0.37545126353790614
2020-06-07,0.6534296028880866
2020-06-14,0.5451263537906137
2020-06-21,0.21660649819494585
