date,panneau solaire
2018-01-07,0.5681818181818182
2018-01-14,0.5681818181818182
2018-01-21,0.5056818181818182
2018-01-28,0.7613636363636364
2018-02-04,0.5738636363636364
2018-02-11,0.36363636363636365
2018-02-18,0.4772727272727273
2018-02-25,0.6193181818181818
2018-03-04,0.48295454545454547
2018-03-11,0.5909090909090909
2018-03-18,0.29545454545454547
2018-03-25,0.6988636363636364
2018-04-01,0.6136363636363636
2018-04-08,0.7272727272727273
2018-04-15,0.5965909090909091
2018-04-22,0.5852272727272727
2018-04-29,0.5454545454545454
2018-05-06,0.48295454545454547
2018-05-13,0.48295454545454547
2018-05-20,0.6875
2018-05-27,0.7102272727272727
2018-06-03,0.5681818181818182
2018-06-10,0.44886363636363635
2018-06-17,0.7159090909090909
2018-06-24,0.48295454545454547
2018-07-01,0.5568181818181818
2018-07-08,0.5909090909090909
2018-07-15,0.6136363636363636
2018-07-22,0.6022727272727273
2018-07-29,0.6079545454545454
2018-08-05,0.7727272727272727
2018-08-12,0.4318181818181818
2018-08-19,0.48863636363636365
2018-08-26,0.5454545454545454
2018-09-02,0.9261363636363636
2018-09-09,0.4602272727272727
2018-09-16,0.4602272727272727
2018-09-23,0.5738636363636364
2018-09-30,0.6079545454545454
2018-10-07,0.5909090909090909
2018-10-14,0.5738636363636364
2018-10-21,0.6647727272727273
2018-10-28,0.4318181818181818
2018-11-04,0.5284090909090909
2018-11-11,0.5284090909090909
2018-11-18,0.3806818181818182
2018-11-25,0.6988636363636364
2018-12-02,0.6193181818181818
2018-12-09,0.4715909090909091
2018-12-16,0.6136363636363636
2018-12-23,0.5568181818181818
2018-12-30,0.5397727272727273
2019-01-06,0.6590909090909091
2019-01-13,0.6704545454545454
2019-01-20,0.5511363636363636
2019-01-27,0.6761363636363636
2019-02-03,0.4715909090909091
2019-02-10,0.3522727272727273
2019-02-17,0.5511363636363636
2019-02-24,0.6306818181818182
2019-03-03,0.6136363636363636
2019-03-10,0.4943181818181818
2019-03-17,0.9431818181818182
2019-03-24,0.7840909090909091
2019-03-31,0.7443181818181818
2019-04-07,0.7443181818181818
2019-04-14,0.6022727272727273
2019-04-21,0.625
2019-04-28,0.7329545454545454
2019-05-05,0.5795454545454546
2019-05-12,0.8579545454545454
2019-05-19,0.8011363636363636
2019-05-26,0.6477272727272727
2019-06-02,0.6306818181818182
2019-06-09,0.5625
2019-06-16,0.7784090909090909
2019-06-23,0.6306818181818182
2019-06-30,1.0
2019-07-07,0.8295454545454546
2019-07-14,0.5738636363636364
2019-07-21,0.6534090909090909
2019-07-28,0.7784090909090909
2019-08-04,0.5852272727272727
2019-08-11,0.8181818181818182
2019-08-18,0.8693181818181818
2019-08-25,0.5340909090909091
2019-09-01,0.6875
2019-09-08,0.4659090909090909
2019-09-15,0.5965909090909091
2019-09-22,0.5340909090909091
2019-09-29,0.5795454545454546
2019-10-06,0.5397727272727273
2019-10-13,0.4715909090909091
2019-10-20,0.5965909090909091
2019-10-27,0.5227272727272727
2019-11-03,0.6306818181818182
2019-11-10,0.5397727272727273
2019-11-17,0.5738636363636364
2019-11-24,0.6647727272727273
2019-12-01,0.4715909090909091
2019-12-08,0.6931818181818182
2019-12-15,0.4090909090909091
2019-12-22,0.48863636363636365
2019-12-29,0.4147727272727273
2020-01-05,0.5397727272727273
2020-01-12,0.5965909090909091
2020-01-19,0.4772727272727273
2020-01-26,0.7215909090909091
2020-02-02,0.5056818181818182
2020-02-09,0.7045454545454546
2020-02-16,0.6420454545454546
2020-02-23,0.8863636363636364
2020-03-01,0.38636363636363635
2020-03-08,0.4034090909090909
2020-03-15,0.4090909090909091
2020-03-22,0.42045454545454547
2020-03-29,0.5681818181818182
2020-04-05,0.5113636363636364
2020-04-12,0.7670454545454546
2020-04-19,0.6136363636363636
2020-04-26,0.6818181818181818
2020-05-03,0.5681818181818182
2020-05-10,0.6477272727272727
2020-05-17,0.7386363636363636
2020-05-24,0.7954545454545454
2020-05-31,0.7784090909090909
2020-06-07,0.6534090909090909
2020-06-14,0.8693181818181818
2020-06-21,0.8295454545454546
