date,panneau solaire
2018-01-07,0.5796178343949044
2018-01-14,0.4585987261146497
2018-01-21,0.6050955414012739
2018-01-28,0.410828025477707
2018-02-04,0.5286624203821656
2018-02-11,0.34394904458598724
2018-02-18,0.45222929936305734
2018-02-25,0.3662420382165605
2018-03-04,0.2356687898089172
2018-03-11,0.5063694267515924
2018-03-18,0.3853503184713376
2018-03-25,0.3821656050955414
2018-04-01,0.410828025477707
2018-04-08,0.4968152866242038
2018-04-15,0.39171974522292996
2018-04-22,0.3535031847133758
2018-04-29,0.5573248407643312
2018-05-06,0.6401273885350318
2018-05-13,0.5095541401273885
2018-05-20,0.5859872611464968
2018-05-27,0.3343949044585987
2018-06-03,0.6050955414012739
2018-06-10,0.3375796178343949
2018-06-17,0.3184713375796178
2018-06-24,0.42038216560509556
2018-07-01,0.5222929936305732
2018-07-08,0.43630573248407645
2018-07-15,0.43312101910828027
2018-07-22,0.5445859872611465
2018-07-29,0.5859872611464968
2018-08-05,0.5031847133757962
2018-08-12,0.2802547770700637
2018-08-19,0.39171974522292996
2018-08-26,0.39171974522292996
2018-09-02,0.35987261146496813
2018-09-09,0.43630573248407645
2018-09-16,0.445859872611465
2018-09-23,0.4012738853503185
2018-09-30,0.7197452229299363
2018-10-07,0.6019108280254777
2018-10-14,0.7707006369426752
2018-10-21,0.35668789808917195
2018-10-28,0.5095541401273885
2018-11-04,0.5286624203821656
2018-11-11,0.3630573248407643
2018-11-18,0.28662420382165604
2018-11-25,0.6337579617834395
2018-12-02,0.5159235668789809
2018-12-09,0.2643312101910828
2018-12-16,0.4554140127388535
2018-12-23,0.43312101910828027
2018-12-30,0.35668789808917195
2019-01-06,0.3980891719745223
2019-01-13,0.5286624203821656
2019-01-20,0.43630573248407645
2019-01-27,0.19745222929936307
2019-02-03,0.554140127388535
2019-02-10,0.6528662420382165
2019-02-17,0.45222929936305734
2019-02-24,0.5222929936305732
2019-03-03,0.4968152866242038
2019-03-10,0.5605095541401274
2019-03-17,0.7165605095541401
2019-03-24,0.7229299363057324
2019-03-31,0.2929936305732484
2019-04-07,0.6910828025477707
2019-04-14,0.4968152866242038
2019-04-21,0.5382165605095541
2019-04-28,0.6273885350318471
2019-05-05,0.4140127388535032
2019-05-12,0.47770700636942676
2019-05-19,0.5382165605095541
2019-05-26,0.4840764331210191
2019-06-02,0.4299363057324841
2019-06-09,0.6910828025477707
2019-06-16,0.410828025477707
2019-06-23,0.7770700636942676
2019-06-30,0.7101910828025477
2019-07-07,0.8471337579617835
2019-07-14,0.7101910828025477
2019-07-21,0.5668789808917197
2019-07-28,0.4554140127388535
2019-08-04,0.4299363057324841
2019-08-11,0.5923566878980892
2019-08-18,0.5254777070063694
2019-08-25,0.5987261146496815
2019-09-01,0.5859872611464968
2019-09-08,0.4426751592356688
2019-09-15,0.4554140127388535
2019-09-22,0.3821656050955414
2019-09-29,0.36942675159235666
2019-10-06,0.5445859872611465
2019-10-13,0.6401273885350318
2019-10-20,0.46496815286624205
2019-10-27,0.535031847133758
2019-11-03,0.22611464968152867
2019-11-10,0.39490445859872614
2019-11-17,1.0
2019-11-24,0.5445859872611465
2019-12-01,0.5668789808917197
2019-12-08,0.4713375796178344
2019-12-15,0.40764331210191085
2019-12-22,0.45222929936305734
2019-12-29,0.7101910828025477
2020-01-05,0.5031847133757962
2020-01-12,0.2802547770700637
2020-01-19,0.445859872611465
2020-01-26,0.5382165605095541
2020-02-02,0.4394904458598726
2020-02-09,0.48089171974522293
2020-02-16,0.37579617834394907
2020-02-23,0.46178343949044587
2020-03-01,0.5859872611464968
2020-03-08,0.4394904458598726
2020-03-15,0.44904458598726116
2020-03-22,0.3885350318471338
2020-03-29,0.5159235668789809
2020-04-05,0.4745222929936306
2020-04-12,0.4554140127388535
2020-04-19,0.5668789808917197
2020-04-26,0.42038216560509556
2020-05-03,0.37261146496815284
2020-05-10,0.46496815286624205
2020-05-17,0.5796178343949044
2020-05-24,0.6719745222929936
2020-05-31,0.697452229299363
2020-06-07,0.4394904458598726
2020-06-14,0.46496815286624205
2020-06-21,0.8694267515923567
