date,panneau solaire
2018-01-07,0.5144694533762058
2018-01-14,0.5241157556270096
2018-01-21,0.4405144694533762
2018-01-28,0.28938906752411575
2018-02-04,0.2540192926045016
2018-02-11,0.3054662379421222
2018-02-18,0.24437299035369775
2018-02-25,0.2958199356913183
2018-03-04,0.2508038585209003
2018-03-11,0.42443729903536975
2018-03-18,0.36977491961414793
2018-03-25,0.4758842443729904
2018-04-01,0.3311897106109325
2018-04-08,0.4340836012861736
2018-04-15,0.4887459807073955
2018-04-22,0.4855305466237942
2018-04-29,0.3440514469453376
2018-05-06,0.43086816720257237
2018-05-13,0.3762057877813505
2018-05-20,0.7363344051446945
2018-05-27,0.3954983922829582
2018-06-03,0.3858520900321543
2018-06-10,0.47266881028938906
2018-06-17,0.5080385852090032
2018-06-24,0.45980707395498394
2018-07-01,0.4662379421221865
2018-07-08,0.3022508038585209
2018-07-15,0.4565916398713826
2018-07-22,0.3183279742765273
2018-07-29,0.3504823151125402
2018-08-05,0.43729903536977494
2018-08-12,0.4758842443729904
2018-08-19,0.4855305466237942
2018-08-26,0.49517684887459806
2018-09-02,0.3440514469453376
2018-09-09,0.7170418006430869
2018-09-16,0.41479099678456594
2018-09-23,0.28938906752411575
2018-09-30,0.5369774919614148
2018-10-07,0.40192926045016075
2018-10-14,0.42765273311897106
2018-10-21,0.5144694533762058
2018-10-28,0.5112540192926045
2018-11-04,0.5755627009646302
2018-11-11,0.5691318327974276
2018-11-18,0.5337620578778135
2018-11-25,0.42443729903536975
2018-12-02,0.4533762057877814
2018-12-09,0.45016077170418006
2018-12-16,0.4758842443729904
2018-12-23,0.5305466237942122
2018-12-30,0.36012861736334406
2019-01-06,0.4983922829581994
2019-01-13,0.4565916398713826
2019-01-20,0.4565916398713826
2019-01-27,0.5466237942122186
2019-02-03,0.5144694533762058
2019-02-10,0.5884244372990354
2019-02-17,0.48231511254019294
2019-02-24,0.5048231511254019
2019-03-03,0.8327974276527331
2019-03-10,0.4983922829581994
2019-03-17,0.5594855305466238
2019-03-24,0.4919614147909968
2019-03-31,0.5852090032154341
2019-04-07,0.662379421221865
2019-04-14,0.3762057877813505
2019-04-21,0.5627009646302251
2019-04-28,0.572347266881029
2019-05-05,0.639871382636656
2019-05-12,0.5562700964630225
2019-05-19,0.4887459807073955
2019-05-26,0.6334405144694534
2019-06-02,0.6109324758842444
2019-06-09,0.4630225080385852
2019-06-16,0.909967845659164
2019-06-23,0.4405144694533762
2019-06-30,0.5530546623794212
2019-07-07,0.7041800643086816
2019-07-14,0.4405144694533762
2019-07-21,0.7106109324758842
2019-07-28,0.43729903536977494
2019-08-04,0.36977491961414793
2019-08-11,0.5209003215434084
2019-08-18,0.40192926045016075
2019-08-25,0.3954983922829582
2019-09-01,0.5916398713826366
2019-09-08,0.6141479099678456
2019-09-15,0.4694533762057878
2019-09-22,0.3665594855305466
2019-09-29,0.5048231511254019
2019-10-06,0.3633440514469453
2019-10-13,0.3440514469453376
2019-10-20,0.49517684887459806
2019-10-27,0.35691318327974275
2019-11-03,0.4694533762057878
2019-11-10,0.4855305466237942
2019-11-17,0.7556270096463023
2019-11-24,0.43086816720257237
2019-12-01,0.40514469453376206
2019-12-08,0.44694533762057875
2019-12-15,0.4630225080385852
2019-12-22,0.41479099678456594
2019-12-29,0.4855305466237942
2020-01-05,0.43086816720257237
2020-01-12,0.44694533762057875
2020-01-19,0.594855305466238
2020-01-26,0.6816720257234726
2020-02-02,0.5530546623794212
2020-02-09,0.3440514469453376
2020-02-16,0.3086816720257235
2020-02-23,0.4855305466237942
2020-03-01,0.5209003215434084
2020-03-08,0.5434083601286174
2020-03-15,0.3086816720257235
2020-03-22,0.41479099678456594
2020-03-29,0.4437299035369775
2020-04-05,0.5369774919614148
2020-04-12,0.4694533762057878
2020-04-19,0.42765273311897106
2020-04-26,0.5562700964630225
2020-05-03,0.3633440514469453
2020-05-10,0.4115755627009646
2020-05-17,0.5144694533762058
2020-05-24,0.5884244372990354
2020-05-31,0.7202572347266881
2020-06-07,0.5209003215434084
2020-06-14,0.5241157556270096
2020-06-21,1.0
