date,coque de piscine
2018-01-07,0.13793103448275862
2018-01-14,0.0
2018-01-21,0.26436781609195403
2018-01-28,0.0
2018-02-04,0.0
2018-02-11,0.20689655172413793
2018-02-18,0.13793103448275862
2018-02-25,0.5344827586206896
2018-03-04,0.13218390804597702
2018-03-11,0.1781609195402299
2018-03-18,0.13793103448275862
2018-03-25,0.27586206896551724
2018-04-01,0.5804597701149425
2018-04-08,0.5804597701149425
2018-04-15,0.15517241379310345
2018-04-22,0.7068965517241379
2018-04-29,0.8333333333333334
2018-05-06,0.0
2018-05-13,0.13793103448275862
2018-05-20,0.14942528735632185
2018-05-27,0.5574712643678161
2018-06-03,0.5747126436781609
2018-06-10,0.1839080459770115
2018-06-17,0.2413793103448276
2018-06-24,0.28735632183908044
2018-07-01,0.7011494252873564
2018-07-08,0.28735632183908044
2018-07-15,0.2988505747126437
2018-07-22,0.20114942528735633
2018-07-29,0.45977011494252873
2018-08-05,0.15517241379310345
2018-08-12,0.3160919540229885
2018-08-19,0.15517241379310345
2018-08-26,0.7471264367816092
2018-09-02,0.6609195402298851
2018-09-09,0.21839080459770116
2018-09-16,0.19540229885057472
2018-09-23,0.5862068965517241
2018-09-30,0.14367816091954022
2018-10-07,0.0
2018-10-14,0.0
2018-10-21,0.4425287356321839
2018-10-28,0.14367816091954022
2018-11-04,0.13793103448275862
2018-11-11,0.14367816091954022
2018-11-18,0.0
2018-11-25,0.0
2018-12-02,0.5574712643678161
2018-12-09,0.14367816091954022
2018-12-16,0.14367816091954022
2018-12-23,0.16091954022988506
2018-12-30,0.29310344827586204
2019-01-06,0.27586206896551724
2019-01-13,0.5517241379310345
2019-01-20,0.13218390804597702
2019-01-27,0.39080459770114945
2019-02-03,0.1781609195402299
2019-02-10,0.13793103448275862
2019-02-17,0.5747126436781609
2019-02-24,0.0
2019-03-03,0.0
2019-03-10,0.13218390804597702
2019-03-17,0.13793103448275862
2019-03-24,0.5689655172413793
2019-03-31,0.13218390804597702
2019-04-07,0.42528735632183906
2019-04-14,0.13793103448275862
2019-04-21,0.40229885057471265
2019-04-28,0.19540229885057472
2019-05-05,0.25287356321839083
2019-05-12,0.12643678160919541
2019-05-19,0.6149425287356322
2019-05-26,0.13793103448275862
2019-06-02,0.39080459770114945
2019-06-09,0.12643678160919541
2019-06-16,0.26436781609195403
2019-06-23,1.0
2019-06-30,0.7183908045977011
2019-07-07,0.7183908045977011
2019-07-14,0.7011494252873564
2019-07-21,0.5574712643678161
2019-07-28,0.9827586206896551
2019-08-04,0.8505747126436781
2019-08-11,0.5632183908045977
2019-08-18,0.4482758620689655
2019-08-25,0.20689655172413793
2019-09-01,0.12643678160919541
2019-09-08,0.12643678160919541
2019-09-15,0.16666666666666666
2019-09-22,0.0
2019-09-29,0.12643678160919541
2019-10-06,0.5172413793103449
2019-10-13,0.5172413793103449
2019-10-20,0.5689655172413793
2019-10-27,0.4942528735632184
2019-11-03,0.0
2019-11-10,0.0
2019-11-17,0.3735632183908046
2019-11-24,0.22988505747126436
2019-12-01,0.11494252873563218
2019-12-08,0.23563218390804597
2019-12-15,0.23563218390804597
2019-12-22,0.0
2019-12-29,0.12643678160919541
2020-01-05,0.0
2020-01-12,0.0
2020-01-19,0.23563218390804597
2020-01-26,0.16666666666666666
2020-02-02,0.11494252873563218
2020-02-09,0.3448275862068966
2020-02-16,0.14367816091954022
2020-02-23,0.10919540229885058
2020-03-01,0.11494252873563218
2020-03-08,0.10919540229885058
2020-03-15,0.15517241379310345
2020-03-22,0.5919540229885057
2020-03-29,0.20689655172413793
2020-04-05,0.5517241379310345
2020-04-12,0.5402298850574713
2020-04-19,0.3160919540229885
2020-04-26,0.5287356321839081
2020-05-03,0.8218390804597702
2020-05-10,0.7126436781609196
2020-05-17,0.7011494252873564
