Unnamed: 0,entretien climatisation
3,37.79527559055118
5,70.86614173228347
7,0.0
15,18.89763779527559
18,61.41732283464568
21,33.07086614173228
22,31.49606299212598
23,20.078740157480308
24,0.0
25,17.716535433070867
26,100.0
27,75.59055118110236
28,20.078740157480308
