date,entretien climatisation
2018-01-07,0.4397905759162304
2018-01-14,0.15706806282722513
2018-01-21,0.0
2018-01-28,0.16230366492146597
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.16230366492146597
2018-02-25,0.3036649214659686
2018-03-04,0.15706806282722513
2018-03-11,0.0
2018-03-18,0.16230366492146597
2018-03-25,0.0
2018-04-01,0.0
2018-04-08,0.0
2018-04-15,0.5235602094240838
2018-04-22,0.6335078534031413
2018-04-29,0.0
2018-05-06,0.17801047120418848
2018-05-13,0.16230366492146597
2018-05-20,0.17277486910994763
2018-05-27,0.16753926701570682
2018-06-03,0.0
2018-06-10,0.0
2018-06-17,0.3403141361256545
2018-06-24,0.0
2018-07-01,0.3298429319371728
2018-07-08,0.17277486910994763
2018-07-15,0.0
2018-07-22,0.3507853403141361
2018-07-29,0.3036649214659686
2018-08-05,0.18324607329842932
2018-08-12,0.0
2018-08-19,0.0
2018-08-26,0.17277486910994763
2018-09-02,0.16753926701570682
2018-09-09,0.0
2018-09-16,0.0
2018-09-23,0.0
2018-09-30,0.16753926701570682
2018-10-07,0.0
2018-10-14,0.4869109947643979
2018-10-21,0.0
2018-10-28,0.17277486910994763
2018-11-04,0.16230366492146597
2018-11-11,0.2513089005235602
2018-11-18,0.16230366492146597
2018-11-25,0.0
2018-12-02,0.16230366492146597
2018-12-09,0.16753926701570682
2018-12-16,0.16753926701570682
2018-12-23,0.18848167539267016
2018-12-30,0.0
2019-01-06,0.16230366492146597
2019-01-13,0.45549738219895286
2019-01-20,0.1518324607329843
2019-01-27,0.0
2019-02-03,0.0
2019-02-10,0.15706806282722513
2019-02-17,0.0
2019-02-24,0.0
2019-03-03,0.0
2019-03-10,0.46596858638743455
2019-03-17,0.33507853403141363
2019-03-24,0.0
2019-03-31,0.1518324607329843
2019-04-07,0.1518324607329843
2019-04-14,0.2094240837696335
2019-04-21,0.15706806282722513
2019-04-28,0.1518324607329843
2019-05-05,0.1518324607329843
2019-05-12,0.7643979057591623
2019-05-19,0.38219895287958117
2019-05-26,0.16230366492146597
2019-06-02,0.1518324607329843
2019-06-09,0.4397905759162304
2019-06-16,0.2617801047120419
2019-06-23,1.0
2019-06-30,0.15706806282722513
2019-07-07,0.1518324607329843
2019-07-14,0.15706806282722513
2019-07-21,0.2670157068062827
2019-07-28,0.3298429319371728
2019-08-04,0.16230366492146597
2019-08-11,0.17277486910994763
2019-08-18,0.17801047120418848
2019-08-25,0.16230366492146597
2019-09-01,0.0
2019-09-08,0.6073298429319371
2019-09-15,0.14659685863874344
2019-09-22,0.0
2019-09-29,0.0
2019-10-06,0.0
2019-10-13,0.0
2019-10-20,0.0
2019-10-27,0.14659685863874344
2019-11-03,0.14136125654450263
2019-11-10,0.28272251308900526
2019-11-17,0.0
2019-11-24,0.20418848167539266
2019-12-01,0.13612565445026178
2019-12-08,0.0
2019-12-15,0.0
2019-12-22,0.0
2019-12-29,0.0
2020-01-05,0.13612565445026178
2020-01-12,0.13612565445026178
2020-01-19,0.0
2020-01-26,0.518324607329843
2020-02-02,0.0
2020-02-09,0.0
2020-02-16,0.13089005235602094
2020-02-23,0.0
2020-03-01,0.13089005235602094
2020-03-08,0.0
2020-03-15,0.0
2020-03-22,0.0
2020-03-29,0.0
2020-04-05,0.0
2020-04-12,0.12041884816753927
2020-04-19,0.12041884816753927
2020-04-26,0.0
2020-05-03,0.11518324607329843
2020-05-10,0.24083769633507854
2020-05-17,0.39267015706806285
2020-05-24,0.21465968586387435
2020-05-31,0.3717277486910995
2020-06-07,0.46596858638743455
2020-06-14,0.0
2020-06-21,
