date,piscine extérieure
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.11428571428571428
2018-01-28,0.3357142857142857
2018-02-04,0.11428571428571428
2018-02-11,0.11428571428571428
2018-02-18,0.11428571428571428
2018-02-25,0.22142857142857142
2018-03-04,0.11428571428571428
2018-03-11,0.0
2018-03-18,0.0
2018-03-25,0.11428571428571428
2018-04-01,0.35
2018-04-08,0.35714285714285715
2018-04-15,0.12857142857142856
2018-04-22,0.24285714285714285
2018-04-29,0.12142857142857143
2018-05-06,0.19285714285714287
2018-05-13,0.11428571428571428
2018-05-20,0.12142857142857143
2018-05-27,0.2357142857142857
2018-06-03,0.24285714285714285
2018-06-10,0.2357142857142857
2018-06-17,0.36428571428571427
2018-06-24,0.18571428571428572
2018-07-01,0.40714285714285714
2018-07-08,1.0
2018-07-15,0.19285714285714287
2018-07-22,0.37142857142857144
2018-07-29,0.4642857142857143
2018-08-05,0.4642857142857143
2018-08-12,0.45
2018-08-19,0.2642857142857143
2018-08-26,0.24285714285714285
2018-09-02,0.35714285714285715
2018-09-09,0.2357142857142857
2018-09-16,0.0
2018-09-23,0.12142857142857143
2018-09-30,0.12142857142857143
2018-10-07,0.0
2018-10-14,0.0
2018-10-21,0.0
2018-10-28,0.0
2018-11-04,0.12142857142857143
2018-11-11,0.12142857142857143
2018-11-18,0.0
2018-11-25,0.34285714285714286
2018-12-02,0.12142857142857143
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.35
2019-01-06,0.0
2019-01-13,0.11428571428571428
2019-01-20,0.11428571428571428
2019-01-27,0.0
2019-02-03,0.4142857142857143
2019-02-10,0.0
2019-02-17,0.22857142857142856
2019-02-24,0.2357142857142857
2019-03-03,0.15
2019-03-10,0.0
2019-03-17,0.17857142857142858
2019-03-24,0.34285714285714286
2019-03-31,0.0
2019-04-07,0.0
2019-04-14,0.35
2019-04-21,0.11428571428571428
2019-04-28,0.21428571428571427
2019-05-05,0.0
2019-05-12,0.10714285714285714
2019-05-19,0.0
2019-05-26,0.42857142857142855
2019-06-02,0.2571428571428571
2019-06-09,0.15714285714285714
2019-06-16,0.22857142857142856
2019-06-23,0.9428571428571428
2019-06-30,0.40714285714285714
2019-07-07,0.14285714285714285
2019-07-14,0.45714285714285713
2019-07-21,0.11428571428571428
2019-07-28,0.11428571428571428
2019-08-04,0.2
2019-08-11,0.25
2019-08-18,0.12857142857142856
2019-08-25,0.11428571428571428
2019-09-01,0.10714285714285714
2019-09-08,0.32857142857142857
2019-09-15,0.10714285714285714
2019-09-22,0.5214285714285715
2019-09-29,0.0
2019-10-06,0.0
2019-10-13,0.10714285714285714
2019-10-20,0.0
2019-10-27,0.0
2019-11-03,0.0
2019-11-10,0.1
2019-11-17,0.20714285714285716
2019-11-24,0.1
2019-12-01,0.0
2019-12-08,0.0
2019-12-15,0.1
2019-12-22,0.11428571428571428
2019-12-29,0.15714285714285714
2020-01-05,0.0
2020-01-12,0.0
2020-01-19,0.2
2020-01-26,0.0
2020-02-02,0.09285714285714286
2020-02-09,0.09285714285714286
2020-02-16,0.09285714285714286
2020-02-23,0.18571428571428572
2020-03-01,0.0
2020-03-08,0.18571428571428572
2020-03-15,0.08571428571428572
2020-03-22,0.2571428571428571
2020-03-29,0.17142857142857143
2020-04-05,0.14285714285714285
2020-04-12,0.11428571428571428
2020-04-19,0.2642857142857143
2020-04-26,0.08571428571428572
2020-05-03,0.24285714285714285
2020-05-10,0.12857142857142856
2020-05-17,0.14285714285714285
2020-05-24,0.45714285714285713
2020-05-31,0.34285714285714286
2020-06-07,0.15
2020-06-14,0.12142857142857143
2020-06-21,0.0
