date,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi
2018-01-01,30.341113105924595,41.83123877917414,31.956912028725316,0.0
2018-02-01,26.750448833034113,31.41831238779174,26.570915619389584,0.0
2018-03-01,26.929982046678635,32.31597845601436,26.21184919210054,0.0
2018-04-01,20.825852782764812,38.240574506283664,21.543985637342907,0.0
2018-05-01,27.289048473967686,39.67684021543986,20.287253141831236,0.0
2018-06-01,19.92818671454219,28.725314183123878,16.87612208258528,0.0
2018-07-01,18.491921005385997,28.904847396768403,20.107719928186714,0.0
2018-08-01,24.236983842010773,35.727109515260324,20.287253141831236,0.0
2018-09-01,50.269299820466784,52.06463195691203,24.59605026929982,1.436265709156194
2018-10-01,46.858168761220824,35.36804308797127,25.314183123877914,1.7953321364452424
2018-11-01,38.77917414721723,23.6983842010772,24.416517055655294,1.7953321364452424
2018-12-01,19.389587073608617,19.748653500897667,18.491921005385997,1.0771992818671454
2019-01-01,57.27109515260324,76.48114901256733,32.49551166965889,0.17953321364452424
2019-02-01,42.908438061041295,40.93357271095152,29.443447037701976,1.0771992818671454
2019-03-01,47.93536804308797,54.57809694793537,35.18850987432675,3.231597845601436
2019-04-01,42.549371633752244,37.16337522441652,25.134649910233392,2.872531418312388
2019-05-01,46.319569120287255,61.759425493716336,41.11310592459605,3.5906642728904847
2019-06-01,34.8294434470377,41.292639138240574,40.93357271095152,1.615798922800718
2019-07-01,34.1113105924596,40.93357271095152,44.703770197486534,3.949730700179533
2019-08-01,42.908438061041295,52.6032315978456,37.52244165170557,3.4111310592459607
2019-09-01,100.0,65.35008976660683,62.65709156193896,4.66786355475763
2019-10-01,72.89048473967684,44.165170556552965,56.552962298025136,4.66786355475763
2019-11-01,53.3213644524237,35.36804308797127,56.01436265709157,6.104129263913824
2019-12-01,40.035906642728904,26.929982046678635,29.982046678635548,5.385996409335727
2020-01-01,63.91382405745063,61.22082585278277,67.86355475763017,3.231597845601436
2020-02-01,48.473967684021545,47.3967684021544,63.016157989228006,4.129263913824058
2020-03-01,9.33572710951526,23.339317773788153,26.750448833034113,7.001795332136446
2020-04-01,3.052064631956912,18.13285457809695,19.03052064631957,8.797127468581687
2020-05-01,2.872531418312388,23.339317773788153,9.874326750448834,8.617594254937163
2020-06-01,1.436265709156194,7.001795332136446,7.001795332136446,1.436265709156194
