date,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi
2018-01-01,26.88311688311688,45.324675324675326,25.454545454545453,0.0
2018-02-01,20.909090909090907,33.896103896103895,23.636363636363637,0.0
2018-03-01,27.142857142857142,40.0,29.09090909090909,0.0
2018-04-01,21.428571428571427,38.57142857142858,26.36363636363636,0.0
2018-05-01,21.688311688311686,38.44155844155844,22.467532467532468,0.0
2018-06-01,19.61038961038961,25.064935064935064,17.532467532467532,0.0
2018-07-01,17.402597402597404,30.129870129870127,18.961038961038962,0.0
2018-08-01,28.31168831168831,41.94805194805195,15.324675324675324,0.0
2018-09-01,41.03896103896104,49.48051948051948,27.142857142857142,2.857142857142857
2018-10-01,31.818181818181817,37.01298701298701,21.818181818181817,4.415584415584416
2018-11-01,28.31168831168831,22.857142857142858,19.870129870129873,4.415584415584416
2018-12-01,23.896103896103895,19.22077922077922,15.324675324675324,4.415584415584416
2019-01-01,57.4025974025974,82.5974025974026,37.532467532467535,1.0389610389610389
2019-02-01,50.90909090909091,50.12987012987013,30.909090909090907,3.3766233766233764
2019-03-01,50.77922077922078,47.27272727272727,36.103896103896105,4.025974025974026
2019-04-01,39.740259740259745,44.02597402597402,28.31168831168831,4.675324675324675
2019-05-01,50.0,60.129870129870135,46.103896103896105,5.974025974025974
2019-06-01,34.935064935064936,48.701298701298704,37.532467532467535,6.103896103896104
2019-07-01,37.142857142857146,49.48051948051948,44.8051948051948,6.753246753246753
2019-08-01,49.48051948051948,54.8051948051948,36.62337662337662,4.545454545454546
2019-09-01,100.0,55.45454545454545,61.42857142857143,7.532467532467532
2019-10-01,68.83116883116884,44.41558441558441,59.61038961038961,7.402597402597403
2019-11-01,52.98701298701298,40.38961038961039,63.63636363636363,10.649350649350648
2019-12-01,33.506493506493506,26.36363636363636,28.18181818181818,7.012987012987012
2020-01-01,63.37662337662338,66.49350649350649,74.15584415584415,7.922077922077922
2020-02-01,43.37662337662337,49.09090909090909,70.25974025974025,6.753246753246753
2020-03-01,5.454545454545454,23.246753246753247,35.58441558441559,9.87012987012987
2020-04-01,4.675324675324675,19.22077922077922,23.506493506493506,15.844155844155845
2020-05-01,4.675324675324675,21.688311688311686,10.779220779220779,17.272727272727273
2020-06-01,4.1558441558441555,8.181818181818182,9.87012987012987,3.506493506493506
