date,clases de yoga,clases de ingles,nutricionista,curso de cocina,entrenador personal,isPartial
2018-01-07,57,38,95,19,44,False
2018-01-14,0,32,48,0,39,False
2018-01-21,0,57,51,38,19,False
2018-01-28,19,19,19,19,19,False
2018-02-04,0,38,38,19,19,False
2018-02-11,0,0,29,0,32,False
2018-02-18,39,20,29,0,77,False
2018-02-25,19,19,19,37,37,False
2018-03-04,0,19,19,19,38,False
2018-03-11,0,19,48,19,28,False
2018-03-18,19,19,31,19,19,False
2018-03-25,0,0,69,19,0,False
2018-04-01,20,20,59,20,20,False
2018-04-08,18,18,28,18,27,False
2018-04-15,0,26,48,19,0,False
2018-04-22,19,20,32,29,19,False
2018-04-29,0,19,28,0,31,False
2018-05-06,19,0,57,0,37,False
2018-05-13,0,19,38,19,28,False
2018-05-20,0,19,38,19,47,False
2018-05-27,37,37,25,37,28,False
2018-06-03,0,19,19,19,19,False
2018-06-10,18,0,24,18,36,False
2018-06-17,20,30,30,20,40,False
2018-06-24,0,20,20,0,30,False
2018-07-01,20,20,20,20,40,False
2018-07-08,0,19,59,39,19,False
2018-07-15,20,30,40,0,20,False
2018-07-22,21,0,48,0,62,False
2018-07-29,0,20,50,0,50,False
2018-08-05,18,37,25,18,18,False
2018-08-12,18,18,36,0,18,False
2018-08-19,18,44,41,0,29,False
2018-08-26,30,30,27,18,36,False
2018-09-02,19,31,37,0,19,False
2018-09-09,20,40,67,0,20,False
2018-09-16,20,30,40,20,0,False
2018-09-23,0,19,19,19,19,False
2018-09-30,20,20,79,20,39,False
2018-10-07,20,30,39,29,20,False
2018-10-14,0,38,39,0,19,False
2018-10-21,0,39,58,0,29,False
2018-10-28,29,19,32,0,19,False
2018-11-04,0,18,25,18,18,False
2018-11-11,19,37,25,19,39,False
2018-11-18,18,0,18,18,18,False
2018-11-25,0,19,37,25,37,False
2018-12-02,0,31,38,19,38,False
2018-12-09,0,37,31,18,0,False
2018-12-16,0,19,44,19,28,False
2018-12-23,20,20,20,20,40,False
2018-12-30,19,0,26,38,26,False
2019-01-06,19,0,43,18,18,False
2019-01-13,18,37,55,0,18,False
2019-01-20,17,35,35,18,17,False
2019-01-27,27,18,30,18,36,False
2019-02-03,19,19,31,19,19,False
2019-02-10,18,28,37,0,19,False
2019-02-17,0,18,45,0,18,False
2019-02-24,0,18,30,0,18,False
2019-03-03,36,18,36,18,18,False
2019-03-10,18,18,30,18,24,False
2019-03-17,27,18,27,36,30,False
2019-03-24,37,19,37,19,37,False
2019-03-31,18,18,44,0,44,False
2019-04-07,0,0,37,18,43,False
2019-04-14,17,0,52,0,0,False
2019-04-21,0,18,41,0,26,False
2019-04-28,26,18,44,0,35,False
2019-05-05,18,18,35,0,44,False
2019-05-12,18,36,42,18,0,False
2019-05-19,0,18,55,0,18,False
2019-05-26,17,52,29,0,17,False
2019-06-02,0,18,58,17,17,False
2019-06-09,18,18,27,18,18,False
2019-06-16,0,18,36,18,24,False
2019-06-23,0,19,68,19,28,False
2019-06-30,0,0,56,0,18,False
2019-07-07,18,18,18,18,27,False
2019-07-14,19,19,67,0,25,False
2019-07-21,18,18,43,0,30,False
2019-07-28,27,0,46,0,42,False
2019-08-04,17,17,51,0,34,False
2019-08-11,17,17,39,17,25,False
2019-08-18,16,27,49,24,21,False
2019-08-25,16,32,43,16,32,False
2019-09-01,17,29,63,0,23,False
2019-09-08,34,34,63,17,26,False
2019-09-15,16,33,33,33,25,False
2019-09-22,17,39,51,17,39,False
2019-09-29,51,22,39,34,34,False
2019-10-06,0,25,60,17,27,False
2019-10-13,0,16,32,0,27,False
2019-10-20,16,16,16,0,16,False
2019-10-27,0,24,24,16,26,False
2019-11-03,16,31,62,16,39,False
2019-11-10,16,15,36,0,21,False
2019-11-17,16,24,24,32,32,False
2019-11-24,15,15,41,0,46,False
2019-12-01,16,16,38,16,27,False
2019-12-08,16,25,55,0,22,False
2019-12-15,16,24,37,21,16,False
2019-12-22,0,0,49,22,0,False
2019-12-29,16,16,43,0,0,False
2020-01-05,16,32,54,16,16,False
2020-01-12,0,0,35,15,30,False
2020-01-19,15,23,41,15,15,False
2020-01-26,15,23,65,30,45,False
2020-02-02,15,62,52,0,31,False
2020-02-09,15,31,41,0,31,False
2020-02-16,0,15,73,16,31,False
2020-02-23,15,15,77,15,15,False
2020-03-01,14,14,43,0,14,False
2020-03-08,0,28,29,0,0,False
2020-03-15,14,27,21,0,13,False
2020-03-22,35,13,20,13,31,False
2020-03-29,20,18,26,13,22,False
2020-04-05,14,14,14,14,28,False
2020-04-12,26,19,35,0,30,False
2020-04-19,13,22,19,0,19,False
2020-04-26,26,26,32,0,26,False
2020-05-03,13,13,26,13,17,False
2020-05-10,13,26,34,13,19,False
2020-05-17,0,27,27,13,13,False
2020-05-24,0,28,49,0,14,False
2020-05-31,13,0,61,0,13,False
2020-06-07,13,14,45,20,22,False
2020-06-14,0,0,100,0,50,True
