date,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi
2018-01-01,32.05828779599271,48.816029143898,28.96174863387978,0.0
2018-02-01,21.85792349726776,39.34426229508197,27.504553734061933,0.0
2018-03-01,21.311475409836063,42.80510018214937,26.229508196721312,0.0
2018-04-01,17.122040072859747,33.33333333333333,34.42622950819672,0.0
2018-05-01,19.672131147540984,39.526411657559194,28.415300546448087,0.0
2018-06-01,15.664845173041893,30.601092896174865,24.59016393442623,0.0
2018-07-01,16.57559198542805,31.693989071038253,26.59380692167577,0.0
2018-08-01,24.043715846994534,33.87978142076503,16.757741347905284,0.0
2018-09-01,51.001821493624774,56.284153005464475,36.6120218579235,0.7285974499089253
2018-10-01,32.240437158469945,35.51912568306011,27.686703096539162,2.185792349726776
2018-11-01,31.147540983606557,30.601092896174865,22.586520947176687,2.185792349726776
2018-12-01,20.76502732240437,19.12568306010929,14.93624772313297,6.0109289617486334
2019-01-01,59.74499089253188,77.59562841530054,37.704918032786885,0.546448087431694
2019-02-01,52.82331511839708,48.998178506375226,32.78688524590164,2.185792349726776
2019-03-01,48.26958105646631,61.93078324225865,43.533697632058285,2.73224043715847
2019-04-01,40.98360655737705,51.183970856102,38.069216757741344,4.371584699453552
2019-05-01,46.26593806921676,62.841530054644814,55.009107468123865,3.4608378870673953
2019-06-01,36.97632058287796,48.63387978142077,43.89799635701275,1.8214936247723135
2019-07-01,30.418943533697636,44.44444444444444,47.35883424408014,4.918032786885246
2019-08-01,50.63752276867031,52.27686703096539,49.72677595628415,4.918032786885246
2019-09-01,100.0,67.75956284153006,66.8488160291439,7.285974499089254
2019-10-01,69.03460837887067,49.362477231329684,69.2167577413479,5.646630236794172
2019-11-01,49.18032786885246,42.25865209471767,74.31693989071039,9.107468123861565
2019-12-01,32.60473588342441,34.790528233151186,40.255009107468126,8.378870673952642
2020-01-01,49.72677595628415,60.65573770491803,73.95264116575592,7.650273224043716
2020-02-01,39.708561020036434,55.009107468123865,77.95992714025502,6.375227686703097
2020-03-01,7.103825136612022,28.59744990892532,34.244080145719494,7.832422586520947
2020-04-01,5.46448087431694,22.586520947176687,26.04735883424408,12.750455373406194
2020-05-01,5.100182149362477,22.950819672131146,13.843351548269581,13.843351548269581
2020-06-01,3.096539162112933,6.193078324225866,11.11111111111111,1.4571948998178506
