date,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi
2018-01-01,31.28491620111732,41.62011173184357,29.608938547486037,0.0
2018-02-01,31.843575418994412,26.81564245810056,28.49162011173184,0.0
2018-03-01,26.81564245810056,31.564245810055862,34.357541899441344,0.0
2018-04-01,17.59776536312849,28.49162011173184,24.022346368715084,0.0
2018-05-01,29.05027932960894,30.16759776536313,28.77094972067039,0.0
2018-06-01,19.832402234636874,25.139664804469277,25.139664804469277,0.0
2018-07-01,16.480446927374302,28.49162011173184,30.16759776536313,0.0
2018-08-01,27.09497206703911,34.91620111731844,21.508379888268156,0.0
2018-09-01,55.02793296089386,61.1731843575419,32.68156424581006,1.9553072625698324
2018-10-01,39.94413407821229,37.150837988826815,28.77094972067039,2.2346368715083798
2018-11-01,34.07821229050279,18.435754189944134,23.743016759776538,2.5139664804469275
2018-12-01,25.977653631284912,16.201117318435752,22.62569832402235,4.748603351955307
2019-01-01,58.10055865921788,71.7877094972067,54.18994413407822,0.5586592178770949
2019-02-01,48.882681564245814,44.6927374301676,43.01675977653631,3.35195530726257
2019-03-01,50.5586592178771,48.60335195530726,48.882681564245814,4.4692737430167595
2019-04-01,46.089385474860336,36.87150837988827,50.5586592178771,3.35195530726257
2019-05-01,45.530726256983236,53.351955307262564,54.7486033519553,4.189944134078212
2019-06-01,36.03351955307262,46.36871508379888,48.324022346368714,5.027932960893855
2019-07-01,47.20670391061452,41.62011173184357,60.893854748603346,7.5418994413407825
2019-08-01,41.62011173184357,41.899441340782126,51.955307262569825,4.189944134078212
2019-09-01,100.0,66.4804469273743,69.55307262569832,10.05586592178771
2019-10-01,70.6703910614525,49.44134078212291,77.6536312849162,7.262569832402235
2019-11-01,62.849162011173185,37.43016759776536,70.11173184357543,5.58659217877095
2019-12-01,33.24022346368715,24.022346368715084,36.592178770949715,5.307262569832402
2020-01-01,63.96648044692738,48.324022346368714,71.50837988826815,6.145251396648044
2020-02-01,43.01675977653631,45.530726256983236,68.99441340782123,3.072625698324022
2020-03-01,8.659217877094973,23.18435754189944,32.402234636871505,8.938547486033519
2020-04-01,6.145251396648044,15.921787709497206,28.49162011173184,10.05586592178771
2020-05-01,3.35195530726257,15.083798882681565,10.05586592178771,14.52513966480447
2020-06-01,4.4692737430167595,3.35195530726257,7.82122905027933,3.910614525139665
