date,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi
2018-01-01,37.903225806451616,61.29032258064516,22.58064516129032,0.0
2018-02-01,34.67741935483871,50.0,17.741935483870968,0.0
2018-03-01,29.03225806451613,41.935483870967744,13.709677419354838,0.0
2018-04-01,25.0,42.74193548387097,29.03225806451613,0.0
2018-05-01,30.64516129032258,45.16129032258064,28.225806451612907,0.0
2018-06-01,27.419354838709676,29.03225806451613,21.774193548387096,0.0
2018-07-01,26.61290322580645,37.096774193548384,16.93548387096774,0.0
2018-08-01,43.54838709677419,33.87096774193548,19.35483870967742,0.0
2018-09-01,48.38709677419355,55.64516129032258,25.0,0.0
2018-10-01,44.354838709677416,45.96774193548387,26.61290322580645,2.4193548387096775
2018-11-01,39.516129032258064,32.25806451612903,22.58064516129032,2.4193548387096775
2018-12-01,21.774193548387096,28.225806451612907,25.806451612903224,1.6129032258064515
2019-01-01,58.87096774193549,85.48387096774194,34.67741935483871,0.8064516129032258
2019-02-01,38.70967741935484,65.32258064516128,23.387096774193548,0.0
2019-03-01,67.74193548387096,58.87096774193549,32.25806451612903,2.4193548387096775
2019-04-01,54.03225806451613,50.806451612903224,34.67741935483871,3.225806451612903
2019-05-01,58.87096774193549,89.51612903225806,67.74193548387096,1.6129032258064515
2019-06-01,49.193548387096776,47.58064516129033,45.96774193548387,2.4193548387096775
2019-07-01,52.41935483870967,54.03225806451613,41.935483870967744,4.032258064516129
2019-08-01,53.2258064516129,63.70967741935484,37.096774193548384,6.451612903225806
2019-09-01,100.0,73.38709677419355,55.64516129032258,4.032258064516129
2019-10-01,84.67741935483872,52.41935483870967,50.806451612903224,8.064516129032258
2019-11-01,56.451612903225815,38.70967741935484,69.35483870967742,4.032258064516129
2019-12-01,29.838709677419356,29.838709677419356,33.87096774193548,3.225806451612903
2020-01-01,63.70967741935484,96.7741935483871,66.93548387096774,5.64516129032258
2020-02-01,30.64516129032258,67.74193548387096,58.87096774193549,3.225806451612903
2020-03-01,9.67741935483871,34.67741935483871,32.25806451612903,5.64516129032258
2020-04-01,6.451612903225806,29.03225806451613,22.58064516129032,7.258064516129033
2020-05-01,4.838709677419355,25.0,11.29032258064516,15.32258064516129
2020-06-01,2.4193548387096775,4.032258064516129,12.096774193548388,0.0
