date,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi
2018-01-01,26.21359223300971,40.77669902912621,20.87378640776699,0.0
2018-02-01,16.990291262135923,31.55339805825243,16.50485436893204,0.0
2018-03-01,20.388349514563107,41.74757281553398,21.844660194174757,0.0
2018-04-01,22.330097087378643,32.5242718446602,25.728155339805824,0.0
2018-05-01,23.300970873786408,31.06796116504854,21.35922330097087,0.0
2018-06-01,17.475728155339805,20.388349514563107,18.446601941747574,0.0
2018-07-01,20.388349514563107,32.5242718446602,20.87378640776699,0.0
2018-08-01,19.902912621359224,41.262135922330096,18.932038834951456,0.0
2018-09-01,40.29126213592233,42.23300970873786,25.24271844660194,1.4563106796116505
2018-10-01,33.00970873786408,41.74757281553398,16.019417475728158,1.4563106796116505
2018-11-01,34.46601941747573,27.184466019417474,17.475728155339805,1.9417475728155338
2018-12-01,24.271844660194176,19.902912621359224,8.737864077669903,2.912621359223301
2019-01-01,64.56310679611651,63.59223300970874,28.640776699029125,1.9417475728155338
2019-02-01,50.0,44.1747572815534,26.699029126213592,2.4271844660194173
2019-03-01,44.1747572815534,41.74757281553398,33.980582524271846,2.4271844660194173
2019-04-01,44.1747572815534,39.32038834951456,25.24271844660194,1.4563106796116505
2019-05-01,47.57281553398058,59.70873786407766,38.83495145631068,5.825242718446602
2019-06-01,37.37864077669903,44.1747572815534,41.74757281553398,3.8834951456310676
2019-07-01,40.77669902912621,39.80582524271845,55.33980582524271,3.8834951456310676
2019-08-01,53.883495145631066,40.29126213592233,40.29126213592233,4.368932038834951
2019-09-01,100.0,52.42718446601942,49.029126213592235,6.796116504854369
2019-10-01,80.09708737864078,29.126213592233007,58.252427184466015,11.650485436893204
2019-11-01,49.51456310679612,25.728155339805824,59.70873786407766,9.70873786407767
2019-12-01,38.349514563106794,21.844660194174757,27.184466019417474,6.310679611650485
2020-01-01,62.62135922330098,46.601941747572816,63.10679611650486,7.281553398058252
2020-02-01,41.262135922330096,36.407766990291265,53.398058252427184,9.70873786407767
2020-03-01,6.796116504854369,24.271844660194176,32.038834951456316,10.679611650485436
2020-04-01,5.339805825242718,21.35922330097087,21.844660194174757,18.932038834951456
2020-05-01,0.9708737864077669,15.53398058252427,7.281553398058252,11.650485436893204
2020-06-01,1.9417475728155338,3.3980582524271843,6.310679611650485,1.4563106796116505
