date,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi
2018-01-01,26.5474552957359,35.35075653370014,27.785419532324624,0.0
2018-02-01,22.833562585969737,24.484181568088033,24.484181568088033,0.0
2018-03-01,24.621733149931224,26.822558459422286,33.012379642365886,0.0
2018-04-01,19.257221458046768,24.896836313617605,26.68500687757909,0.0
2018-05-01,20.082530949105916,24.346629986244842,30.674002751031637,0.0
2018-06-01,19.257221458046768,15.680880330123797,21.595598349381017,0.0
2018-07-01,20.495185694635488,18.43191196698762,23.383768913342504,0.0
2018-08-01,30.261348005502064,30.261348005502064,17.33149931224209,0.0
2018-09-01,57.49656121045392,37.41403026134801,33.42503438789546,2.3383768913342506
2018-10-01,40.990371389270976,25.584594222833562,24.484181568088033,2.613480055020633
2018-11-01,33.97524071526822,19.39477303988996,21.04539202200825,2.613480055020633
2018-12-01,24.20907840440165,14.718019257221457,20.082530949105916,4.814305364511692
2019-01-01,61.62310866574966,65.33700137551581,33.97524071526822,0.2751031636863824
2019-02-01,42.36588720770289,37.27647867950481,38.92709766162311,4.264099037138927
2019-03-01,39.75240715268226,40.30261348005502,44.29160935350757,2.7510316368638237
2019-04-01,38.101788170563964,36.17606602475929,41.403026134800555,4.264099037138927
2019-05-01,43.46629986244842,42.77854195323246,55.43328748280605,5.226960110041266
2019-06-01,33.012379642365886,33.56258596973865,53.782668500687755,6.189821182943604
2019-07-01,32.32462173314993,37.82668500687758,51.44429160935351,3.7138927097661623
2019-08-01,40.577716643741404,50.75653370013755,42.77854195323246,5.502063273727647
2019-09-01,100.0,61.07290233837689,66.29986244841815,6.189821182943604
2019-10-01,68.36313617606602,37.27647867950481,74.82806052269602,7.152682255845942
2019-11-01,49.24346629986245,29.98624484181568,66.29986244841815,6.327372764786795
2019-12-01,27.64786795048143,22.00825309491059,26.822558459422286,6.327372764786795
2020-01-01,60.11004126547456,51.5818431911967,66.43741403026134,6.740027510316368
2020-02-01,38.239339752407155,38.65199449793673,65.47455295735901,3.851444291609354
2020-03-01,3.988995873452544,20.77028885832187,32.737276478679505,8.803301237964236
2020-04-01,4.951856946354883,17.606602475928472,22.145804676753784,10.31636863823934
2020-05-01,8.390646492434662,15.818431911966988,14.030261348005501,12.929848693259974
2020-06-01,3.576341127922971,5.502063273727647,8.665749656121045,1.6506189821182942
