date,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi
2018-01-01,32.33082706766917,36.84210526315789,32.33082706766917,0.0
2018-02-01,23.308270676691727,24.06015037593985,27.819548872180448,0.0
2018-03-01,30.075187969924812,16.541353383458645,27.819548872180448,0.0
2018-04-01,31.57894736842105,33.83458646616541,33.08270676691729,0.0
2018-05-01,21.804511278195488,29.32330827067669,27.819548872180448,0.0
2018-06-01,18.045112781954884,16.541353383458645,20.30075187969925,0.0
2018-07-01,21.804511278195488,23.308270676691727,21.804511278195488,0.0
2018-08-01,24.06015037593985,36.09022556390977,18.045112781954884,0.0
2018-09-01,60.902255639097746,51.8796992481203,28.57142857142857,0.0
2018-10-01,46.616541353383454,39.849624060150376,25.563909774436087,3.007518796992481
2018-11-01,33.08270676691729,24.06015037593985,24.06015037593985,2.2556390977443606
2018-12-01,19.548872180451127,9.022556390977442,27.819548872180448,3.007518796992481
2019-01-01,61.65413533834586,68.42105263157895,64.66165413533834,0.7518796992481203
2019-02-01,52.63157894736842,45.86466165413533,53.383458646616546,2.2556390977443606
2019-03-01,51.8796992481203,21.804511278195488,48.1203007518797,0.7518796992481203
2019-04-01,48.1203007518797,27.819548872180448,40.6015037593985,5.263157894736842
2019-05-01,54.88721804511278,39.097744360902254,72.93233082706767,0.7518796992481203
2019-06-01,33.08270676691729,25.563909774436087,60.902255639097746,1.5037593984962405
2019-07-01,36.84210526315789,39.097744360902254,72.93233082706767,5.263157894736842
2019-08-01,41.35338345864661,29.32330827067669,66.9172932330827,2.2556390977443606
2019-09-01,100.0,48.87218045112782,65.41353383458647,6.015037593984962
2019-10-01,87.21804511278195,35.338345864661655,89.47368421052632,3.007518796992481
2019-11-01,45.86466165413533,27.06766917293233,75.18796992481202,4.511278195488721
2019-12-01,27.06766917293233,23.308270676691727,45.11278195488722,4.511278195488721
2020-01-01,65.41353383458647,46.616541353383454,81.203007518797,3.7593984962406015
2020-02-01,39.849624060150376,39.097744360902254,60.902255639097746,3.007518796992481
2020-03-01,9.022556390977442,17.293233082706767,31.57894736842105,4.511278195488721
2020-04-01,1.5037593984962405,10.526315789473683,31.57894736842105,4.511278195488721
2020-05-01,3.7593984962406015,12.030075187969924,21.804511278195488,6.7669172932330826
2020-06-01,2.2556390977443606,1.5037593984962405,6.015037593984962,3.007518796992481
