date,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi
2018-01-01,27.586206896551722,60.91954022988506,33.33333333333333,0.0
2018-02-01,24.137931034482758,34.48275862068966,27.586206896551722,0.0
2018-03-01,20.689655172413794,36.7816091954023,40.229885057471265,0.0
2018-04-01,28.735632183908045,31.03448275862069,22.988505747126435,0.0
2018-05-01,25.287356321839084,47.12643678160919,19.54022988505747,0.0
2018-06-01,17.24137931034483,32.18390804597701,18.39080459770115,0.0
2018-07-01,18.39080459770115,44.827586206896555,26.436781609195403,0.0
2018-08-01,28.735632183908045,43.67816091954023,26.436781609195403,0.0
2018-09-01,56.32183908045977,55.172413793103445,25.287356321839084,4.597701149425287
2018-10-01,49.42528735632184,45.97701149425287,24.137931034482758,1.1494252873563218
2018-11-01,45.97701149425287,17.24137931034483,27.586206896551722,4.597701149425287
2018-12-01,25.287356321839084,18.39080459770115,17.24137931034483,11.494252873563218
2019-01-01,78.16091954022988,82.75862068965517,36.7816091954023,1.1494252873563218
2019-02-01,50.57471264367817,64.36781609195403,29.88505747126437,2.2988505747126435
2019-03-01,52.87356321839081,44.827586206896555,49.42528735632184,8.045977011494253
2019-04-01,37.93103448275862,28.735632183908045,27.586206896551722,8.045977011494253
2019-05-01,45.97701149425287,49.42528735632184,65.51724137931035,4.597701149425287
2019-06-01,36.7816091954023,60.91954022988506,57.47126436781609,3.4482758620689653
2019-07-01,40.229885057471265,65.51724137931035,65.51724137931035,8.045977011494253
2019-08-01,41.37931034482759,49.42528735632184,43.67816091954023,5.747126436781609
2019-09-01,82.75862068965517,70.11494252873564,71.26436781609196,16.091954022988507
2019-10-01,72.41379310344827,43.67816091954023,80.45977011494253,8.045977011494253
2019-11-01,43.67816091954023,42.5287356321839,71.26436781609196,11.494252873563218
2019-12-01,28.735632183908045,40.229885057471265,54.02298850574713,4.597701149425287
2020-01-01,79.3103448275862,79.3103448275862,100.0,12.643678160919542
2020-02-01,48.275862068965516,48.275862068965516,77.01149425287356,4.597701149425287
2020-03-01,1.1494252873563218,29.88505747126437,28.735632183908045,13.793103448275861
2020-04-01,8.045977011494253,28.735632183908045,22.988505747126435,18.39080459770115
2020-05-01,4.597701149425287,24.137931034482758,11.494252873563218,18.39080459770115
2020-06-01,9.195402298850574,11.494252873563218,6.896551724137931,6.896551724137931
