date,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi
2018-01-01,37.142857142857146,41.904761904761905,26.666666666666668,0.0
2018-02-01,26.666666666666668,29.523809523809526,29.523809523809526,0.0
2018-03-01,23.809523809523807,24.761904761904763,42.857142857142854,0.0
2018-04-01,28.57142857142857,34.285714285714285,37.142857142857146,0.0
2018-05-01,36.19047619047619,20.0,27.61904761904762,0.0
2018-06-01,30.476190476190478,24.761904761904763,31.428571428571427,0.0
2018-07-01,15.238095238095239,27.61904761904762,23.809523809523807,0.0
2018-08-01,26.666666666666668,38.095238095238095,25.71428571428571,0.0
2018-09-01,52.38095238095239,70.47619047619048,31.428571428571427,0.9523809523809524
2018-10-01,49.523809523809526,42.857142857142854,15.238095238095239,0.0
2018-11-01,37.142857142857146,17.142857142857142,28.57142857142857,2.857142857142857
2018-12-01,33.33333333333333,18.095238095238095,18.095238095238095,5.714285714285714
2019-01-01,65.71428571428571,63.8095238095238,42.857142857142854,0.0
2019-02-01,55.23809523809524,31.428571428571427,30.476190476190478,1.9047619047619049
2019-03-01,44.761904761904766,27.61904761904762,36.19047619047619,5.714285714285714
2019-04-01,60.952380952380956,25.71428571428571,35.23809523809524,3.8095238095238098
2019-05-01,52.38095238095239,55.23809523809524,34.285714285714285,8.571428571428571
2019-06-01,50.476190476190474,38.095238095238095,33.33333333333333,7.6190476190476195
2019-07-01,55.23809523809524,34.285714285714285,32.38095238095238,15.238095238095239
2019-08-01,53.333333333333336,38.095238095238095,41.904761904761905,9.523809523809524
2019-09-01,100.0,33.33333333333333,53.333333333333336,15.238095238095239
2019-10-01,87.61904761904762,38.095238095238095,60.0,7.6190476190476195
2019-11-01,70.47619047619048,23.809523809523807,55.23809523809524,9.523809523809524
2019-12-01,36.19047619047619,17.142857142857142,29.523809523809526,6.666666666666667
2020-01-01,57.14285714285714,53.333333333333336,45.714285714285715,18.095238095238095
2020-02-01,49.523809523809526,38.095238095238095,51.42857142857142,4.761904761904762
2020-03-01,12.380952380952381,17.142857142857142,33.33333333333333,10.476190476190476
2020-04-01,7.6190476190476195,15.238095238095239,24.761904761904763,20.0
2020-05-01,4.761904761904762,14.285714285714285,7.6190476190476195,25.71428571428571
2020-06-01,7.6190476190476195,2.857142857142857,8.571428571428571,5.714285714285714
