date,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi
2018-01-01,30.837004405286343,39.20704845814978,25.33039647577093,0.0
2018-02-01,26.87224669603524,24.88986784140969,21.145374449339208,0.0
2018-03-01,24.229074889867842,26.651982378854626,28.634361233480178,0.0
2018-04-01,24.44933920704846,26.431718061674008,32.819383259911895,0.0
2018-05-01,22.026431718061673,29.515418502202646,22.90748898678414,0.0
2018-06-01,23.788546255506606,20.704845814977972,23.788546255506606,0.0
2018-07-01,22.46696035242291,22.46696035242291,23.788546255506606,0.0
2018-08-01,32.819383259911895,29.074889867841406,19.383259911894275,0.0
2018-09-01,51.3215859030837,42.731277533039645,25.991189427312776,2.643171806167401
2018-10-01,48.6784140969163,33.480176211453745,18.28193832599119,3.0837004405286343
2018-11-01,38.986784140969164,19.60352422907489,26.21145374449339,3.0837004405286343
2018-12-01,20.26431718061674,11.45374449339207,16.299559471365637,3.0837004405286343
2019-01-01,67.62114537444934,58.370044052863435,39.647577092511014,1.1013215859030838
2019-02-01,45.81497797356828,37.22466960352423,29.735682819383257,3.9647577092511015
2019-03-01,48.89867841409692,31.938325991189426,44.713656387665196,5.506607929515418
2019-04-01,43.61233480176212,29.955947136563875,39.4273127753304,5.286343612334802
2019-05-01,48.6784140969163,48.89867841409692,53.08370044052864,5.286343612334802
2019-06-01,45.37444933920705,33.03964757709251,45.81497797356828,5.726872246696035
2019-07-01,39.4273127753304,35.02202643171806,64.75770925110133,6.387665198237885
2019-08-01,50.440528634361236,36.784140969163,57.048458149779734,5.947136563876652
2019-09-01,100.0,50.22026431718062,69.38325991189427,9.251101321585903
2019-10-01,83.70044052863436,35.68281938325991,74.00881057268722,9.691629955947137
2019-11-01,62.55506607929515,30.176211453744493,66.74008810572687,5.947136563876652
2019-12-01,35.68281938325991,22.026431718061673,45.81497797356828,8.149779735682818
2020-01-01,62.99559471365639,50.440528634361236,72.90748898678414,9.251101321585903
2020-02-01,43.61233480176212,38.76651982378855,60.13215859030837,4.845814977973569
2020-03-01,6.387665198237885,23.127753303964756,32.819383259911895,11.45374449339207
2020-04-01,5.066079295154185,16.519823788546255,21.58590308370044,14.537444933920703
2020-05-01,3.7444933920704844,14.757709251101323,9.47136563876652,18.502202643171806
2020-06-01,3.524229074889868,5.506607929515418,6.387665198237885,5.066079295154185
