date,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi
2018-01-01,23.91304347826087,26.08695652173913,28.26086956521739,0.0
2018-02-01,30.434782608695656,17.391304347826086,21.73913043478261,0.0
2018-03-01,32.608695652173914,15.217391304347828,21.73913043478261,0.0
2018-04-01,28.26086956521739,15.217391304347828,17.391304347826086,0.0
2018-05-01,15.217391304347828,36.95652173913043,15.217391304347828,0.0
2018-06-01,30.434782608695656,4.3478260869565215,8.695652173913043,0.0
2018-07-01,28.26086956521739,10.869565217391305,21.73913043478261,0.0
2018-08-01,17.391304347826086,2.1739130434782608,8.695652173913043,0.0
2018-09-01,23.91304347826087,36.95652173913043,13.043478260869565,0.0
2018-10-01,45.65217391304348,17.391304347826086,23.91304347826087,0.0
2018-11-01,32.608695652173914,17.391304347826086,17.391304347826086,0.0
2018-12-01,19.565217391304348,2.1739130434782608,28.26086956521739,0.0
2019-01-01,52.17391304347826,47.82608695652174,45.65217391304348,0.0
2019-02-01,28.26086956521739,36.95652173913043,21.73913043478261,0.0
2019-03-01,43.47826086956522,17.391304347826086,34.78260869565217,0.0
2019-04-01,34.78260869565217,10.869565217391305,21.73913043478261,0.0
2019-05-01,32.608695652173914,32.608695652173914,28.26086956521739,0.0
2019-06-01,34.78260869565217,19.565217391304348,36.95652173913043,0.0
2019-07-01,21.73913043478261,21.73913043478261,34.78260869565217,0.0
2019-08-01,23.91304347826087,15.217391304347828,23.91304347826087,0.0
2019-09-01,100.0,15.217391304347828,30.434782608695656,0.0
2019-10-01,65.21739130434783,23.91304347826087,47.82608695652174,0.0
2019-11-01,30.434782608695656,10.869565217391305,41.30434782608695,0.0
2019-12-01,43.47826086956522,30.434782608695656,21.73913043478261,2.1739130434782608
2020-01-01,30.434782608695656,15.217391304347828,50.0,2.1739130434782608
2020-02-01,28.26086956521739,15.217391304347828,34.78260869565217,0.0
2020-03-01,10.869565217391305,17.391304347826086,13.043478260869565,2.1739130434782608
2020-04-01,6.521739130434782,8.695652173913043,17.391304347826086,6.521739130434782
2020-05-01,4.3478260869565215,8.695652173913043,2.1739130434782608,2.1739130434782608
2020-06-01,0.0,0.0,4.3478260869565215,0.0
