date,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi
2018-01-01,36.477987421383645,35.22012578616352,31.446540880503143,0.0
2018-02-01,34.59119496855346,28.930817610062892,23.89937106918239,0.0
2018-03-01,25.157232704402517,28.930817610062892,18.867924528301888,0.0
2018-04-01,17.61006289308176,31.446540880503143,28.30188679245283,0.0
2018-05-01,31.446540880503143,24.528301886792452,32.075471698113205,0.0
2018-06-01,21.38364779874214,20.125786163522015,23.270440251572328,0.0
2018-07-01,19.49685534591195,31.446540880503143,23.89937106918239,0.0
2018-08-01,33.9622641509434,30.18867924528302,17.61006289308176,0.0
2018-09-01,56.60377358490566,49.056603773584904,25.78616352201258,1.257861635220126
2018-10-01,44.65408805031446,31.446540880503143,30.18867924528302,3.1446540880503147
2018-11-01,48.42767295597484,16.352201257861633,26.41509433962264,6.289308176100629
2018-12-01,22.0125786163522,8.176100628930817,20.754716981132077,3.1446540880503147
2019-01-01,76.10062893081762,77.9874213836478,37.10691823899371,3.1446540880503147
2019-02-01,49.056603773584904,55.34591194968554,30.81761006289308,3.7735849056603774
2019-03-01,47.16981132075472,39.62264150943396,39.62264150943396,3.7735849056603774
2019-04-01,44.65408805031446,32.70440251572327,32.075471698113205,6.289308176100629
2019-05-01,48.42767295597484,53.459119496855344,37.10691823899371,6.918238993710692
2019-06-01,45.911949685534594,42.138364779874216,33.33333333333333,4.40251572327044
2019-07-01,45.28301886792453,38.36477987421384,45.28301886792453,5.660377358490567
2019-08-01,41.509433962264154,55.9748427672956,31.446540880503143,7.547169811320755
2019-09-01,93.08176100628931,56.60377358490566,55.34591194968554,5.660377358490567
2019-10-01,100.0,35.22012578616352,59.11949685534591,5.660377358490567
2019-11-01,44.0251572327044,31.446540880503143,47.79874213836478,7.547169811320755
2019-12-01,34.59119496855346,25.157232704402517,27.67295597484277,6.289308176100629
2020-01-01,72.95597484276729,49.056603773584904,60.37735849056604,10.69182389937107
2020-02-01,42.138364779874216,39.62264150943396,49.056603773584904,8.176100628930817
2020-03-01,6.918238993710692,22.0125786163522,36.477987421383645,9.433962264150944
2020-04-01,3.7735849056603774,13.20754716981132,24.528301886792452,10.69182389937107
2020-05-01,4.40251572327044,21.38364779874214,8.176100628930817,11.949685534591195
2020-06-01,3.1446540880503147,3.1446540880503147,8.176100628930817,1.8867924528301887
