date,construction de piscine
2018-01-07,0.23770491803278687
2018-01-14,0.0
2018-01-21,0.23770491803278687
2018-01-28,0.0
2018-02-04,0.23770491803278687
2018-02-11,0.0
2018-02-18,1.0
2018-02-25,0.22950819672131148
2018-03-04,0.23770491803278687
2018-03-11,0.0
2018-03-18,0.5163934426229508
2018-03-25,0.0
2018-04-01,0.2540983606557377
2018-04-08,0.0
2018-04-15,0.2786885245901639
2018-04-22,0.2540983606557377
2018-04-29,0.0
2018-05-06,0.26229508196721313
2018-05-13,0.2459016393442623
2018-05-20,0.0
2018-05-27,0.5
2018-06-03,0.2540983606557377
2018-06-10,0.2459016393442623
2018-06-17,0.2540983606557377
2018-06-24,0.2540983606557377
2018-07-01,0.7704918032786885
2018-07-08,0.2540983606557377
2018-07-15,0.5655737704918032
2018-07-22,0.0
2018-07-29,0.27049180327868855
2018-08-05,0.4098360655737705
2018-08-12,0.2786885245901639
2018-08-19,0.819672131147541
2018-08-26,0.2540983606557377
2018-09-02,0.2540983606557377
2018-09-09,0.0
2018-09-16,0.0
2018-09-23,0.5081967213114754
2018-09-30,0.0
2018-10-07,0.2540983606557377
2018-10-14,0.819672131147541
2018-10-21,0.0
2018-10-28,0.0
2018-11-04,0.2459016393442623
2018-11-11,0.5327868852459017
2018-11-18,0.0
2018-11-25,0.0
2018-12-02,0.2459016393442623
2018-12-09,0.2459016393442623
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.26229508196721313
2019-01-06,0.0
2019-01-13,0.2459016393442623
2019-01-20,0.23770491803278687
2019-01-27,0.22950819672131148
2019-02-03,0.0
2019-02-10,0.0
2019-02-17,0.2540983606557377
2019-02-24,0.2459016393442623
2019-03-03,0.23770491803278687
2019-03-10,0.7540983606557377
2019-03-17,0.2540983606557377
2019-03-24,0.23770491803278687
2019-03-31,0.22950819672131148
2019-04-07,0.7540983606557377
2019-04-14,0.7868852459016393
2019-04-21,0.7622950819672131
2019-04-28,0.22950819672131148
2019-05-05,0.22950819672131148
2019-05-12,0.22950819672131148
2019-05-19,0.3442622950819672
2019-05-26,0.0
2019-06-02,0.22950819672131148
2019-06-09,0.4426229508196721
2019-06-16,0.0
2019-06-23,0.7622950819672131
2019-06-30,0.23770491803278687
2019-07-07,0.9754098360655737
2019-07-14,0.0
2019-07-21,0.7540983606557377
2019-07-28,0.2459016393442623
2019-08-04,0.2459016393442623
2019-08-11,0.2540983606557377
2019-08-18,0.26229508196721313
2019-08-25,0.4918032786885246
2019-09-01,0.22131147540983606
2019-09-08,0.45081967213114754
2019-09-15,0.22131147540983606
2019-09-22,0.22131147540983606
2019-09-29,0.3770491803278688
2019-10-06,0.0
2019-10-13,0.680327868852459
2019-10-20,0.0
2019-10-27,0.4344262295081967
2019-11-03,0.0
2019-11-10,0.21311475409836064
2019-11-17,0.0
2019-11-24,0.30327868852459017
2019-12-01,0.0
2019-12-08,0.20491803278688525
2019-12-15,0.0
2019-12-22,0.22950819672131148
2019-12-29,0.22131147540983606
2020-01-05,0.20491803278688525
2020-01-12,0.0
2020-01-19,0.0
2020-01-26,0.19672131147540983
2020-02-02,0.7377049180327869
2020-02-09,0.0
2020-02-16,0.5819672131147541
2020-02-23,0.19672131147540983
2020-03-01,0.19672131147540983
2020-03-08,0.19672131147540983
2020-03-15,0.0
2020-03-22,0.0
2020-03-29,0.18032786885245902
2020-04-05,0.5409836065573771
2020-04-12,0.0
2020-04-19,0.2786885245901639
2020-04-26,0.5163934426229508
2020-05-03,0.29508196721311475
2020-05-10,0.0
2020-05-17,0.22950819672131148
