date,Aria Condizionata,Imbianchino,Installazione zanzariera,Sgombero cantine e soffitte
2018-01-01,17.391304347826086,21.73913043478261,0.0,0.0
2018-02-01,39.130434782608695,17.391304347826086,4.3478260869565215,0.0
2018-03-01,17.391304347826086,21.73913043478261,17.391304347826086,4.3478260869565215
2018-04-01,26.08695652173913,30.434782608695656,4.3478260869565215,0.0
2018-05-01,21.73913043478261,30.434782608695656,26.08695652173913,0.0
2018-06-01,30.434782608695656,26.08695652173913,26.08695652173913,0.0
2018-07-01,39.130434782608695,13.043478260869565,21.73913043478261,0.0
2018-08-01,8.695652173913043,26.08695652173913,26.08695652173913,8.695652173913043
2018-09-01,13.043478260869565,13.043478260869565,0.0,4.3478260869565215
2018-10-01,4.3478260869565215,21.73913043478261,0.0,0.0
2018-11-01,4.3478260869565215,8.695652173913043,0.0,0.0
2019-01-01,17.391304347826086,52.17391304347826,8.695652173913043,8.695652173913043
2019-02-01,8.695652173913043,21.73913043478261,4.3478260869565215,0.0
2019-03-01,13.043478260869565,91.30434782608695,13.043478260869565,13.043478260869565
2019-04-01,17.391304347826086,30.434782608695656,21.73913043478261,0.0
2019-05-01,13.043478260869565,30.434782608695656,4.3478260869565215,4.3478260869565215
2019-06-01,82.6086956521739,52.17391304347826,34.78260869565217,4.3478260869565215
2019-07-01,47.82608695652174,30.434782608695656,0.0,26.08695652173913
2019-08-01,26.08695652173913,39.130434782608695,4.3478260869565215,13.043478260869565
2019-09-01,21.73913043478261,39.130434782608695,0.0,8.695652173913043
2019-10-01,8.695652173913043,13.043478260869565,0.0,0.0
2019-11-01,13.043478260869565,21.73913043478261,0.0,4.3478260869565215
2019-12-01,8.695652173913043,8.695652173913043,0.0,4.3478260869565215
2020-01-01,13.043478260869565,30.434782608695656,8.695652173913043,4.3478260869565215
2020-02-01,26.08695652173913,30.434782608695656,13.043478260869565,17.391304347826086
2020-03-01,43.47826086956522,43.47826086956522,4.3478260869565215,4.3478260869565215
2020-04-01,4.3478260869565215,21.73913043478261,13.043478260869565,0.0
2020-05-01,47.82608695652174,47.82608695652174,100.0,8.695652173913043
2020-06-01,8.695652173913043,13.043478260869565,0.0,4.3478260869565215
