date,Aria Condizionata,Imbianchino,Installazione zanzariera,Sgombero cantine e soffitte
2018-01-01,9.30232558139535,29.069767441860467,3.488372093023256,3.488372093023256
2018-02-01,19.767441860465116,26.744186046511626,0.0,6.976744186046512
2018-03-01,32.55813953488372,32.55813953488372,10.465116279069768,3.488372093023256
2018-04-01,44.18604651162791,30.23255813953488,18.6046511627907,3.488372093023256
2018-05-01,45.348837209302324,40.69767441860465,16.27906976744186,5.813953488372093
2018-06-01,34.883720930232556,23.25581395348837,19.767441860465116,0.0
2018-07-01,29.069767441860467,17.441860465116278,15.11627906976744,2.3255813953488373
2018-08-01,16.27906976744186,18.6046511627907,2.3255813953488373,1.1627906976744187
2018-09-01,8.13953488372093,19.767441860465116,5.813953488372093,1.1627906976744187
2018-10-01,13.953488372093023,23.25581395348837,0.0,0.0
2018-11-01,17.441860465116278,13.953488372093023,0.0,4.651162790697675
2018-12-01,6.976744186046512,4.651162790697675,0.0,1.1627906976744187
2019-01-01,17.441860465116278,31.3953488372093,2.3255813953488373,1.1627906976744187
2019-02-01,10.465116279069768,24.418604651162788,4.651162790697675,5.813953488372093
2019-03-01,23.25581395348837,44.18604651162791,12.790697674418606,2.3255813953488373
2019-04-01,15.11627906976744,44.18604651162791,10.465116279069768,2.3255813953488373
2019-05-01,22.093023255813954,34.883720930232556,10.465116279069768,3.488372093023256
2019-06-01,98.83720930232558,25.581395348837212,29.069767441860467,4.651162790697675
2019-07-01,100.0,31.3953488372093,6.976744186046512,11.627906976744185
2019-08-01,36.04651162790697,25.581395348837212,8.13953488372093,9.30232558139535
2019-09-01,15.11627906976744,45.348837209302324,8.13953488372093,11.627906976744185
2019-10-01,31.3953488372093,29.069767441860467,4.651162790697675,10.465116279069768
2019-11-01,25.581395348837212,32.55813953488372,0.0,5.813953488372093
2019-12-01,24.418604651162788,10.465116279069768,0.0,4.651162790697675
2020-01-01,34.883720930232556,17.441860465116278,4.651162790697675,5.813953488372093
2020-02-01,25.581395348837212,38.372093023255815,8.13953488372093,9.30232558139535
2020-03-01,36.04651162790697,18.6046511627907,9.30232558139535,5.813953488372093
2020-04-01,34.883720930232556,29.069767441860467,25.581395348837212,12.790697674418606
2020-05-01,76.74418604651163,56.97674418604651,80.23255813953489,13.953488372093023
2020-06-01,16.27906976744186,18.6046511627907,6.976744186046512,5.813953488372093
