date,Installation climatisation,reparation volet,travaux rénovation,artisan peintre,moustiquaire lit
2018-01-07,0.0962962962962963,0.0962962962962963,0.32592592592592595,0.0962962962962963,0.1
2018-01-14,0.0,0.1925925925925926,0.0,0.0962962962962963,0.0
2018-01-21,0.0,0.0,0.22962962962962963,0.0,0.0962962962962963
2018-01-28,0.0,0.0962962962962963,0.32592592592592595,0.12962962962962962,0.0
2018-02-04,0.2037037037037037,0.0962962962962963,0.3296296296296296,0.0,0.1
2018-02-11,0.0,0.1,0.34074074074074073,0.0,0.0
2018-02-18,0.0,0.1,0.1037037037037037,0.23703703703703705,0.23703703703703705
2018-02-25,0.0962962962962963,0.0,0.42962962962962964,0.0962962962962963,0.0
2018-03-04,0.0962962962962963,0.1962962962962963,0.0,0.10740740740740741,0.0
2018-03-11,0.0,0.0,0.2074074074074074,0.2074074074074074,0.22962962962962963
2018-03-18,0.1,0.10740740740740741,0.337037037037037,0.22962962962962963,0.1
2018-03-25,0.0962962962962963,0.0962962962962963,0.1,0.3296296296296296,0.2222222222222222
2018-04-01,0.337037037037037,0.1037037037037037,0.1111111111111111,0.44074074074074077,0.34074074074074073
2018-04-08,0.0,0.1,0.2111111111111111,0.1,0.0
2018-04-15,0.3148148148148148,0.0,0.10740740740740741,0.48518518518518516,0.21851851851851853
2018-04-22,0.0962962962962963,0.0,0.0,0.21481481481481482,0.0962962962962963
2018-04-29,0.0,0.1962962962962963,0.3296296296296296,0.0,0.23703703703703705
2018-05-06,0.0962962962962963,0.0,0.0,0.0962962962962963,0.32592592592592595
2018-05-13,0.42592592592592593,0.0,0.0,0.22962962962962963,0.0
2018-05-20,0.0,0.0,0.34444444444444444,0.24444444444444444,0.34814814814814815
2018-05-27,0.0,0.0,0.0,0.32592592592592595,0.1925925925925926
2018-06-03,0.1111111111111111,0.0,0.1111111111111111,0.2074074074074074,0.3333333333333333
2018-06-10,0.2,0.0,0.09259259259259259,0.0,0.0
2018-06-17,0.29259259259259257,0.0,0.21851851851851853,0.0,0.42962962962962964
2018-06-24,0.48148148148148145,0.0,0.11851851851851852,0.362962962962963,0.7666666666666667
2018-07-01,0.25555555555555554,0.0,0.2074074074074074,0.09259259259259259,0.23333333333333334
2018-07-08,0.3074074074074074,0.21481481481481482,0.21481481481481482,0.34814814814814815,0.09259259259259259
2018-07-15,0.09259259259259259,0.0,0.0,0.0962962962962963,0.4888888888888889
2018-07-22,0.3074074074074074,0.0,0.37777777777777777,0.25925925925925924,0.44814814814814813
2018-07-29,0.36666666666666664,0.09259259259259259,0.5222222222222223,0.09259259259259259,0.37037037037037035
2018-08-05,0.44814814814814813,0.0,0.08888888888888889,0.08888888888888889,0.2222222222222222
2018-08-12,0.09259259259259259,0.2962962962962963,0.11481481481481481,0.09259259259259259,0.09259259259259259
2018-08-19,0.09259259259259259,0.0,0.2074074074074074,0.14074074074074075,0.34444444444444444
2018-08-26,0.2518518518518518,0.09259259259259259,0.2111111111111111,0.0,0.0
2018-09-02,0.1111111111111111,0.0,0.11481481481481481,0.37407407407407406,0.0962962962962963
2018-09-09,0.0,0.0962962962962963,0.4703703703703704,0.25925925925925924,0.35555555555555557
2018-09-16,0.0,0.0,0.35555555555555557,0.0,0.14444444444444443
2018-09-23,0.2111111111111111,0.0962962962962963,0.2111111111111111,0.1,0.1
2018-09-30,0.0,0.0,0.17037037037037037,0.0,0.0
