date,Aria Condizionata,Imbianchino,Installazione zanzariera,Sgombero cantine e soffitte
2018-01-01,11.217183770883054,7.875894988066825,0.9546539379474941,0.23866348448687352
2018-02-01,11.455847255369928,6.443914081145586,2.1479713603818613,0.47732696897374705
2018-03-01,14.797136038186157,5.966587112171838,2.6252983293556085,0.23866348448687352
2018-04-01,12.887828162291171,7.875894988066825,7.398568019093078,1.1933174224343674
2018-05-01,12.17183770883055,10.501193317422434,7.637231503579953,0.47732696897374705
2018-06-01,19.570405727923628,8.591885441527445,11.694510739856803,0.0
2018-07-01,38.902147971360385,8.1145584725537,5.250596658711217,0.23866348448687352
2018-08-01,13.842482100238662,5.011933174224343,4.05727923627685,1.431980906921241
2018-09-01,9.785202863961814,5.727923627684964,1.6706443914081146,1.431980906921241
2018-10-01,10.501193317422434,5.727923627684964,0.9546539379474941,0.7159904534606205
2018-11-01,12.17183770883055,3.579952267303103,1.431980906921241,0.7159904534606205
2018-12-01,8.1145584725537,1.431980906921241,0.23866348448687352,0.47732696897374705
2019-01-01,19.809069212410503,9.54653937947494,1.431980906921241,0.23866348448687352
2019-02-01,11.933174224343675,11.694510739856803,1.1933174224343674,0.7159904534606205
2019-03-01,15.513126491646778,22.195704057279237,6.205250596658711,1.431980906921241
2019-04-01,10.739856801909307,16.2291169451074,6.921241050119331,0.7159904534606205
2019-05-01,18.138424821002385,14.797136038186157,8.353221957040573,2.386634844868735
2019-06-01,49.40334128878281,10.023866348448687,13.126491646778044,1.1933174224343674
2019-07-01,100.0,12.649164677804295,6.205250596658711,1.9093078758949882
2019-08-01,39.618138424821005,13.842482100238662,4.05727923627685,3.1026252983293556
2019-09-01,19.809069212410503,15.75178997613365,2.386634844868735,3.8186157517899764
2019-10-01,20.763723150357997,11.694510739856803,1.9093078758949882,3.341288782816229
2019-11-01,37.70883054892602,11.694510739856803,1.6706443914081146,2.386634844868735
2019-12-01,18.85441527446301,5.727923627684964,0.23866348448687352,1.9093078758949882
2020-01-01,28.162291169451077,9.54653937947494,1.1933174224343674,1.9093078758949882
2020-02-01,22.195704057279237,13.842482100238662,2.386634844868735,0.9546539379474941
2020-03-01,12.17183770883055,8.591885441527445,1.1933174224343674,1.9093078758949882
2020-04-01,10.978520286396181,7.875894988066825,5.4892601431980905,0.23866348448687352
2020-05-01,34.60620525059666,21.479713603818613,27.20763723150358,2.863961813842482
2020-06-01,19.570405727923628,4.05727923627685,6.443914081145586,1.6706443914081146
