date,Aria Condizionata,Imbianchino,Installazione zanzariera,Sgombero cantine e soffitte
2018-01-01,0.0,7.6923076923076925,0.0,0.0
2018-02-01,15.384615384615385,23.076923076923077,0.0,15.384615384615385
2018-03-01,23.076923076923077,53.84615384615385,23.076923076923077,0.0
2018-04-01,30.76923076923077,61.53846153846154,0.0,7.6923076923076925
2018-05-01,30.76923076923077,30.76923076923077,15.384615384615385,0.0
2018-06-01,30.76923076923077,30.76923076923077,7.6923076923076925,0.0
2018-07-01,15.384615384615385,23.076923076923077,38.46153846153847,0.0
2018-08-01,0.0,7.6923076923076925,0.0,0.0
2018-09-01,0.0,30.76923076923077,0.0,15.384615384615385
2018-10-01,0.0,7.6923076923076925,0.0,7.6923076923076925
2018-11-01,15.384615384615385,30.76923076923077,0.0,0.0
2018-12-01,0.0,30.76923076923077,0.0,0.0
2019-01-01,7.6923076923076925,30.76923076923077,7.6923076923076925,0.0
2019-02-01,15.384615384615385,30.76923076923077,7.6923076923076925,7.6923076923076925
2019-03-01,15.384615384615385,61.53846153846154,0.0,38.46153846153847
2019-04-01,30.76923076923077,30.76923076923077,0.0,0.0
2019-05-01,30.76923076923077,23.076923076923077,38.46153846153847,0.0
2019-06-01,76.92307692307693,46.15384615384615,7.6923076923076925,0.0
2019-07-01,100.0,15.384615384615385,30.76923076923077,15.384615384615385
2019-08-01,53.84615384615385,15.384615384615385,7.6923076923076925,23.076923076923077
2019-09-01,7.6923076923076925,53.84615384615385,0.0,23.076923076923077
2019-10-01,38.46153846153847,15.384615384615385,7.6923076923076925,7.6923076923076925
2019-11-01,30.76923076923077,23.076923076923077,0.0,7.6923076923076925
2020-01-01,23.076923076923077,7.6923076923076925,0.0,0.0
2020-02-01,61.53846153846154,38.46153846153847,0.0,0.0
2020-03-01,38.46153846153847,0.0,7.6923076923076925,0.0
2020-04-01,46.15384615384615,46.15384615384615,30.76923076923077,0.0
2020-05-01,23.076923076923077,69.23076923076923,53.84615384615385,15.384615384615385
2020-06-01,30.76923076923077,0.0,15.384615384615385,0.0
