date,Aria Condizionata,Imbianchino,Installazione zanzariera,Sgombero cantine e soffitte
2018-01-01,17.073170731707318,17.560975609756095,2.4390243902439024,2.4390243902439024
2018-02-01,15.609756097560975,20.0,5.365853658536586,0.975609756097561
2018-03-01,30.24390243902439,20.0,6.341463414634147,0.0
2018-04-01,22.926829268292686,23.414634146341466,18.536585365853657,1.4634146341463417
2018-05-01,40.0,31.21951219512195,20.0,4.390243902439024
2018-06-01,35.609756097560975,27.31707317073171,19.024390243902438,3.414634146341464
2018-07-01,26.34146341463415,14.146341463414632,6.829268292682928,1.951219512195122
2018-08-01,22.439024390243905,20.975609756097562,4.878048780487805,3.414634146341464
2018-09-01,5.365853658536586,20.0,2.9268292682926833,1.951219512195122
2018-10-01,10.731707317073171,13.170731707317074,1.4634146341463417,4.878048780487805
2018-11-01,11.219512195121952,9.268292682926829,0.975609756097561,0.975609756097561
2018-12-01,8.780487804878048,3.414634146341464,0.975609756097561,0.975609756097561
2019-01-01,10.731707317073171,25.853658536585368,2.9268292682926833,2.9268292682926833
2019-02-01,9.268292682926829,31.21951219512195,5.365853658536586,2.9268292682926833
2019-03-01,31.21951219512195,42.926829268292686,18.536585365853657,3.902439024390244
2019-04-01,32.19512195121951,39.51219512195122,12.195121951219512,0.975609756097561
2019-05-01,34.146341463414636,34.146341463414636,22.439024390243905,4.390243902439024
2019-06-01,100.0,25.365853658536587,22.926829268292686,5.853658536585367
2019-07-01,75.1219512195122,20.975609756097562,10.731707317073171,7.317073170731707
2019-08-01,33.170731707317074,21.951219512195124,5.365853658536586,6.341463414634147
2019-09-01,24.878048780487806,25.365853658536587,5.365853658536586,9.268292682926829
2019-10-01,15.609756097560975,29.756097560975608,2.4390243902439024,8.780487804878048
2019-11-01,21.463414634146343,18.536585365853657,0.975609756097561,4.878048780487805
2019-12-01,16.585365853658537,10.731707317073171,0.975609756097561,2.4390243902439024
2020-01-01,30.24390243902439,22.439024390243905,4.878048780487805,3.902439024390244
2020-02-01,32.6829268292683,33.65853658536586,7.317073170731707,6.341463414634147
2020-03-01,19.024390243902438,20.975609756097562,5.853658536585367,3.414634146341464
2020-04-01,22.439024390243905,22.926829268292686,17.560975609756095,4.390243902439024
2020-05-01,59.512195121951216,51.707317073170735,54.146341463414636,9.75609756097561
2020-06-01,19.024390243902438,19.51219512195122,9.75609756097561,5.365853658536586
