date,Aria Condizionata,Imbianchino,Installazione zanzariera,Sgombero cantine e soffitte
2018-01-01,6.839186691312385,13.955637707948243,1.0166358595194085,0.8317929759704251
2018-02-01,9.149722735674677,14.87985212569316,2.957486136783734,0.8317929759704251
2018-03-01,15.341959334565619,18.391866913123845,5.268022181146026,0.8317929759704251
2018-04-01,24.306839186691313,16.728280961182996,9.704251386321626,3.234750462107209
2018-05-01,25.970425138632162,24.399260628465804,7.3012939001848425,1.2014787430683918
2018-06-01,26.80221811460259,19.408502772643253,10.998151571164511,1.478743068391867
2018-07-01,18.76155268022181,12.476894639556377,6.931608133086876,0.9242144177449169
2018-08-01,16.081330868761555,8.502772643253234,3.789279112754159,1.2939001848428837
2018-09-01,6.099815157116451,11.737523105360443,3.1423290203327174,1.2939001848428837
2018-10-01,5.6377079482439925,9.88909426987061,1.478743068391867,1.2939001848428837
2018-11-01,4.436229205175601,9.704251386321626,0.8317929759704251,1.2014787430683918
2018-12-01,1.8484288354898337,5.452865064695009,0.27726432532347506,0.36968576709796674
2019-01-01,9.796672828096119,20.24029574861368,2.865064695009242,1.2939001848428837
2019-02-01,8.687615526802219,18.576709796672827,3.4195933456561924,2.4029574861367835
2019-03-01,20.147874306839185,28.74306839186691,8.502772643253234,2.1256931608133085
2019-04-01,19.223659889094268,22.45841035120148,7.8558225508317925,2.033271719038817
2019-05-01,25.13863216266174,29.02033271719039,7.578558225508318,3.512014787430684
2019-06-01,99.81515711645102,22.643253234750464,12.66173752310536,2.865064695009242
2019-07-01,100.0,19.038817005545287,3.789279112754159,3.8817005545286505
2019-08-01,19.87060998151571,15.804066543438077,1.8484288354898337,4.5286506469500925
2019-09-01,20.33271719038817,21.534195933456562,1.1090573012939002,5.6377079482439925
2019-10-01,15.98890942698706,18.946395563770796,0.9242144177449169,4.436229205175601
2019-11-01,12.66173752310536,13.493530499075785,0.27726432532347506,3.789279112754159
2019-12-01,9.796672828096119,8.78003696857671,0.46210720887245843,2.1256931608133085
2020-01-01,23.937153419593347,20.055452865064698,1.0166358595194085,4.7134935304990755
2020-02-01,28.650646950092423,22.73567467652495,2.1256931608133085,4.5286506469500925
2020-03-01,24.399260628465804,12.476894639556377,2.310536044362292,2.5878003696857674
2020-04-01,26.062846580406656,18.66913123844732,8.872458410351202,2.2181146025878005
2020-05-01,65.5268022181146,34.65804066543438,29.02033271719039,6.284658040665435
2020-06-01,24.76894639556377,11.737523105360443,5.0831792975970425,2.310536044362292
