date,Aria Condizionata,Imbianchino,Installazione zanzariera,Sgombero cantine e soffitte
2018-01-01,6.2205700123915735,13.977695167286244,1.412639405204461,0.3469640644361834
2018-02-01,7.534076827757125,13.878562577447337,3.023543990086741,0.3965303593556382
2018-03-01,12.218091697645601,13.209417596034697,5.1053283767038415,0.7187112763320942
2018-04-01,18.95910780669145,15.043370508054524,12.391573729863694,0.6195786864931847
2018-05-01,23.023543990086743,20.272614622057,11.078066914498141,0.966542750929368
2018-06-01,24.213135068153655,16.356877323420075,10.855018587360595,0.9417596034696406
2018-07-01,15.167286245353159,12.688971499380422,5.278810408921933,0.5204460966542751
2018-08-01,11.028500619578686,9.045848822800496,2.9244114002478314,0.5700123915737298
2018-09-01,5.700123915737299,12.565055762081784,3.890954151177199,1.3135068153655514
2018-10-01,4.386617100371748,10.656753407682777,1.8835192069392812,1.090458488228005
2018-11-01,4.014869888475837,8.698884758364313,1.3630731102850062,0.644361833952912
2018-12-01,3.0978934324659235,6.4684014869888475,0.5204460966542751,0.3965303593556382
2019-01-01,8.228004956629492,19.677819083023543,2.899628252788104,1.1152416356877324
2019-02-01,9.442379182156134,17.397769516728626,4.4609665427509295,0.7434944237918215
2019-03-01,19.355638166047086,27.063197026022305,10.309789343246592,1.288723667905824
2019-04-01,17.05080545229244,21.90830235439901,9.541511771995044,1.2639405204460967
2019-05-01,26.81536555142503,25.377942998760844,11.400247831474598,1.685254027261462
2019-06-01,100.0,22.25526641883519,16.3816604708798,1.7596034696406444
2019-07-01,71.97026022304833,18.364312267657994,5.006195786864931,1.9083023543990087
2019-08-01,13.85377942998761,13.159851301115241,2.775712515489467,1.412639405204461
2019-09-01,11.37546468401487,19.380421313506815,3.1722428748451055,3.197026022304833
2019-10-01,10.60718711276332,17.6456009913259,2.5030978934324657,2.775712515489467
2019-11-01,12.441140024783147,15.167286245353159,1.2143742255266419,2.453531598513011
2019-12-01,6.245353159851301,8.872366790582403,0.49566294919454773,1.2391573729863694
2020-01-01,19.15737298636927,16.456009913258985,2.7013630731102847,2.4039653035935564
2020-02-01,22.131350681536553,20.693928128872365,3.890954151177199,2.255266418835192
2020-03-01,16.158612143742253,11.920693928128873,2.18091697645601,1.1648079306071872
2020-04-01,26.64188351920694,15.53903345724907,8.72366790582404,1.2639405204460967
2020-05-01,76.1090458488228,32.91201982651797,35.41511771995044,4.981412639405204
2020-06-01,25.402726146220573,13.655514250309789,7.707558859975217,1.6109045848822798
