date,Aria Condizionata,Imbianchino,Installazione zanzariera,Sgombero cantine e soffitte
2018-01-01,6.521739130434782,9.881422924901186,0.592885375494071,0.9881422924901186
2018-02-01,6.719367588932807,11.067193675889328,2.766798418972332,0.9881422924901186
2018-03-01,13.24110671936759,12.648221343873518,2.9644268774703555,1.185770750988142
2018-04-01,10.079051383399209,15.019762845849801,8.49802371541502,0.7905138339920948
2018-05-01,15.217391304347828,13.83399209486166,6.324110671936759,1.383399209486166
2018-06-01,17.588932806324113,11.6600790513834,8.300395256916996,0.7905138339920948
2018-07-01,24.50592885375494,7.114624505928854,4.743083003952568,0.592885375494071
2018-08-01,33.00395256916996,5.33596837944664,2.371541501976284,0.7905138339920948
2018-09-01,12.055335968379447,5.928853754940711,0.592885375494071,1.7786561264822136
2018-10-01,11.6600790513834,6.324110671936759,2.1739130434782608,0.9881422924901186
2018-11-01,7.312252964426877,5.33596837944664,0.9881422924901186,0.7905138339920948
2018-12-01,5.138339920948617,4.545454545454546,0.592885375494071,0.3952569169960474
2019-01-01,13.438735177865613,11.067193675889328,2.1739130434782608,1.7786561264822136
2019-02-01,13.043478260869565,10.474308300395258,3.7549407114624502,1.5810276679841897
2019-03-01,27.27272727272727,19.1699604743083,8.893280632411066,2.1739130434782608
2019-04-01,25.296442687747035,12.648221343873518,8.49802371541502,2.766798418972332
2019-05-01,28.063241106719367,13.043478260869565,11.462450592885375,2.766798418972332
2019-06-01,98.41897233201581,12.055335968379447,13.043478260869565,1.7786561264822136
2019-07-01,100.0,10.276679841897234,7.114624505928854,6.126482213438735
2019-08-01,29.841897233201582,10.67193675889328,2.5691699604743086,3.9525691699604746
2019-09-01,19.76284584980237,13.438735177865613,2.766798418972332,2.371541501976284
2019-10-01,12.845849802371543,15.019762845849801,1.5810276679841897,4.545454545454546
2019-11-01,14.031620553359684,10.67193675889328,1.7786561264822136,1.5810276679841897
2019-12-01,8.300395256916996,4.545454545454546,0.7905138339920948,1.5810276679841897
2020-01-01,20.55335968379447,15.019762845849801,0.9881422924901186,4.150197628458498
2020-02-01,30.039525691699602,16.798418972332016,2.5691699604743086,2.9644268774703555
2020-03-01,20.75098814229249,10.079051383399209,3.3596837944664033,1.9762845849802373
2020-04-01,21.936758893280633,11.462450592885375,10.079051383399209,2.5691699604743086
2020-05-01,47.82608695652174,18.57707509881423,27.66798418972332,5.928853754940711
2020-06-01,18.972332015810274,10.276679841897234,6.91699604743083,1.7786561264822136
