date,Aria Condizionata,Imbianchino,Installazione zanzariera,Sgombero cantine e soffitte
2018-01-01,12.121212121212121,21.21212121212121,1.2121212121212122,4.242424242424243
2018-02-01,21.818181818181817,28.484848484848484,1.2121212121212122,1.8181818181818181
2018-03-01,24.242424242424242,26.060606060606062,5.454545454545454,2.4242424242424243
2018-04-01,27.878787878787882,27.878787878787882,16.969696969696972,4.242424242424243
2018-05-01,43.03030303030303,34.54545454545455,15.151515151515152,1.8181818181818181
2018-06-01,47.27272727272727,27.27272727272727,20.0,2.4242424242424243
2018-07-01,29.6969696969697,19.393939393939394,9.090909090909092,4.242424242424243
2018-08-01,19.393939393939394,10.909090909090908,4.848484848484849,1.8181818181818181
2018-09-01,10.303030303030303,13.939393939393941,3.0303030303030303,3.6363636363636362
2018-10-01,9.090909090909092,14.545454545454545,0.6060606060606061,2.4242424242424243
2018-11-01,6.0606060606060606,19.393939393939394,0.0,3.0303030303030303
2018-12-01,7.2727272727272725,6.0606060606060606,1.8181818181818181,1.2121212121212122
2019-01-01,12.121212121212121,23.03030303030303,1.8181818181818181,1.2121212121212122
2019-02-01,14.545454545454545,21.818181818181817,2.4242424242424243,3.6363636363636362
2019-03-01,17.575757575757574,42.42424242424242,10.909090909090908,4.848484848484849
2019-04-01,29.09090909090909,43.63636363636363,13.939393939393941,4.848484848484849
2019-05-01,29.6969696969697,44.84848484848485,6.666666666666667,1.2121212121212122
2019-06-01,98.18181818181819,30.303030303030305,24.848484848484848,6.0606060606060606
2019-07-01,100.0,24.848484848484848,12.121212121212121,10.909090909090908
2019-08-01,28.484848484848484,24.848484848484848,3.6363636363636362,11.515151515151516
2019-09-01,15.757575757575756,32.121212121212125,4.242424242424243,6.0606060606060606
2019-10-01,10.303030303030303,31.515151515151512,2.4242424242424243,8.484848484848486
2019-11-01,20.0,25.454545454545453,3.0303030303030303,4.242424242424243
2019-12-01,13.939393939393941,15.151515151515152,0.6060606060606061,7.2727272727272725
2020-01-01,18.787878787878785,32.72727272727273,1.2121212121212122,7.2727272727272725
2020-02-01,25.454545454545453,26.666666666666668,3.6363636363636362,1.8181818181818181
2020-03-01,21.818181818181817,16.969696969696972,1.8181818181818181,2.4242424242424243
2020-04-01,21.21212121212121,25.454545454545453,10.909090909090908,1.2121212121212122
2020-05-01,55.15151515151515,41.81818181818181,51.515151515151516,7.878787878787878
2020-06-01,27.27272727272727,15.151515151515152,7.2727272727272725,4.242424242424243
