date,Aria Condizionata,Imbianchino,Installazione zanzariera,Sgombero cantine e soffitte
2018-01-01,7.103825136612022,14.207650273224044,0.0,1.092896174863388
2018-02-01,3.278688524590164,9.836065573770492,3.278688524590164,0.546448087431694
2018-03-01,9.289617486338798,14.207650273224044,2.185792349726776,1.092896174863388
2018-04-01,10.382513661202186,14.754098360655737,8.19672131147541,2.185792349726776
2018-05-01,10.382513661202186,19.672131147540984,7.650273224043716,1.092896174863388
2018-06-01,15.846994535519126,16.939890710382514,11.475409836065573,0.546448087431694
2018-07-01,14.207650273224044,12.568306010928962,3.825136612021858,0.546448087431694
2018-08-01,17.48633879781421,13.114754098360656,3.278688524590164,1.092896174863388
2018-09-01,6.0109289617486334,17.48633879781421,5.46448087431694,1.092896174863388
2018-10-01,3.278688524590164,7.650273224043716,2.73224043715847,1.639344262295082
2018-11-01,2.73224043715847,7.103825136612022,0.546448087431694,2.185792349726776
2018-12-01,2.185792349726776,2.185792349726776,0.546448087431694,1.639344262295082
2019-01-01,8.743169398907105,14.207650273224044,0.546448087431694,2.73224043715847
2019-02-01,3.825136612021858,16.939890710382514,3.278688524590164,1.639344262295082
2019-03-01,23.497267759562842,31.693989071038253,10.382513661202186,1.639344262295082
2019-04-01,12.568306010928962,30.601092896174865,6.557377049180328,1.092896174863388
2019-05-01,24.043715846994534,33.33333333333333,8.19672131147541,0.546448087431694
2019-06-01,100.0,18.579234972677597,6.557377049180328,1.092896174863388
2019-07-01,62.295081967213115,18.0327868852459,11.475409836065573,2.73224043715847
2019-08-01,29.508196721311474,19.672131147540984,1.639344262295082,5.46448087431694
2019-09-01,14.754098360655737,15.846994535519126,2.185792349726776,5.46448087431694
2019-10-01,6.557377049180328,16.39344262295082,1.639344262295082,6.0109289617486334
2019-11-01,7.103825136612022,10.92896174863388,0.546448087431694,6.0109289617486334
2019-12-01,3.278688524590164,8.19672131147541,1.092896174863388,2.73224043715847
2020-01-01,16.39344262295082,24.59016393442623,2.185792349726776,4.371584699453552
2020-02-01,25.683060109289617,22.950819672131146,4.371584699453552,3.825136612021858
2020-03-01,20.21857923497268,8.19672131147541,2.73224043715847,0.546448087431694
2020-04-01,31.147540983606557,17.48633879781421,8.743169398907105,0.546448087431694
2020-05-01,53.00546448087432,25.683060109289617,30.05464480874317,3.825136612021858
2020-06-01,18.0327868852459,7.103825136612022,7.650273224043716,0.0
