date,Aria Condizionata,Imbianchino,Installazione zanzariera,Sgombero cantine e soffitte
2018-01-01,8.19277108433735,15.557228915662652,1.227409638554217,0.783132530120482
2018-02-01,10.150602409638553,16.566265060240966,2.9367469879518073,0.5647590361445783
2018-03-01,16.739457831325304,17.085843373493976,5.210843373493976,0.8207831325301205
2018-04-01,21.927710843373493,16.762048192771083,12.146084337349397,1.2575301204819276
2018-05-01,28.177710843373493,22.04066265060241,10.79066265060241,1.1897590361445782
2018-06-01,26.626506024096386,18.95331325301205,12.251506024096386,1.061746987951807
2018-07-01,22.146084337349397,14.352409638554217,5.783132530120482,0.6852409638554217
2018-08-01,15.993975903614457,10.090361445783133,3.5316265060240966,1.0090361445783131
2018-09-01,6.784638554216868,13.87801204819277,3.3509036144578315,1.355421686746988
2018-10-01,6.295180722891566,10.489457831325302,1.822289156626506,1.0993975903614457
2018-11-01,6.15210843373494,9.826807228915662,1.2424698795180722,0.9713855421686747
2018-12-01,4.081325301204819,5.670180722891566,0.572289156626506,0.5647590361445783
2019-01-01,11.31777108433735,20.19578313253012,2.289156626506024,1.3253012048192772
2019-02-01,10.158132530120483,18.102409638554217,3.6746987951807233,1.430722891566265
2019-03-01,20.99397590361446,29.66114457831325,10.399096385542169,1.8599397590361448
2019-04-01,19.585843373493976,24.25451807228916,9.826807228915662,1.7018072289156627
2019-05-01,27.816265060240962,27.025602409638555,11.167168674698795,2.2289156626506026
2019-06-01,100.0,22.454819277108435,16.634036144578314,2.266566265060241
2019-07-01,80.60240963855422,18.237951807228917,5.617469879518072,3.621987951807229
2019-08-01,22.643072289156628,15.233433734939759,3.0798192771084336,3.2078313253012047
2019-09-01,14.819277108433734,21.77710843373494,3.0421686746987953,4.766566265060241
2019-10-01,12.906626506024097,19.254518072289155,2.274096385542169,4.359939759036145
2019-11-01,15.436746987951807,15.542168674698795,1.1144578313253013,3.478915662650602
2019-12-01,9.34487951807229,8.862951807228916,0.6626506024096386,2.0481927710843375
2020-01-01,21.67921686746988,19.11897590361446,1.8825301204819278,3.2530120481927707
2020-02-01,23.893072289156628,23.200301204819276,3.4262048192771086,3.38855421686747
2020-03-01,18.185240963855424,14.623493975903616,2.5903614457831328,1.7093373493975903
2020-04-01,25.602409638554217,18.418674698795183,10.474397590361447,1.8373493975903616
2020-05-01,68.94578313253012,35.71536144578313,38.855421686746986,5.941265060240964
2020-06-01,23.200301204819276,13.109939759036143,6.950301204819278,2.1159638554216866
