date,Installation climatisation,reparation volet,travaux rénovation,artisan peintre,moustiquaire lit
2018-01-07,0.0,0.0,0.0,0.0,0.0
2018-01-14,0.0,0.13736263736263737,0.25274725274725274,0.0,0.0
2018-01-21,0.0,0.13736263736263737,0.0,0.13186813186813187,0.0
2018-01-28,0.0,0.0,0.0,0.13186813186813187,0.0
2018-02-04,0.0,0.0,0.13186813186813187,0.0,0.23626373626373626
2018-02-11,0.0,0.13736263736263737,0.13736263736263737,0.0,0.24725274725274726
2018-02-18,0.13736263736263737,0.0,0.0,0.13736263736263737,0.0
2018-02-25,0.0,0.0,0.13736263736263737,0.13736263736263737,0.0
2018-03-04,0.13186813186813187,0.13186813186813187,0.0,0.0,0.510989010989011
2018-03-11,0.25274725274725274,0.0,0.13186813186813187,0.0,0.13186813186813187
2018-03-18,0.0,0.0,0.0,0.0,0.0
2018-03-25,0.13186813186813187,0.0,0.0,0.0,0.13186813186813187
2018-04-01,0.0,0.0,0.13186813186813187,0.1978021978021978,0.0
2018-04-08,0.0,0.0,0.0,0.13186813186813187,0.0
2018-04-15,0.0,0.0,0.0,0.0,0.14285714285714285
2018-04-22,0.13736263736263737,0.0,0.0,0.0,0.25824175824175827
2018-04-29,0.0,0.0,0.0,0.0,0.14285714285714285
2018-05-06,0.0,0.0,0.25824175824175827,0.0,0.5384615384615384
2018-05-13,0.0,0.0,0.5164835164835165,0.0,0.13186813186813187
2018-05-20,0.0,0.13736263736263737,0.0,0.13736263736263737,0.0
2018-05-27,0.25274725274725274,0.0,0.25274725274725274,0.0,0.13186813186813187
2018-06-03,0.0,0.13186813186813187,0.13186813186813187,0.0,0.3901098901098901
2018-06-10,0.0,0.0,0.0,0.0,0.0
2018-06-17,0.25824175824175827,0.13186813186813187,0.0,0.0,0.25824175824175827
2018-06-24,0.25274725274725274,0.13736263736263737,0.0,0.0,0.13736263736263737
2018-07-01,0.0,0.13736263736263737,0.0,0.0,0.45604395604395603
2018-07-08,0.0,0.13736263736263737,0.14285714285714285,0.0,0.0
2018-07-15,0.0,0.0,0.0,0.0,0.3021978021978022
2018-07-22,0.3021978021978022,0.0,0.4340659340659341,0.3021978021978022,0.510989010989011
2018-07-29,0.4340659340659341,0.15384615384615385,0.0,0.0,0.5879120879120879
2018-08-05,0.29120879120879123,0.0,0.0,0.0,0.45054945054945056
2018-08-12,0.3021978021978022,0.15934065934065933,0.3021978021978022,0.0,0.0
2018-08-19,0.0,0.15384615384615385,0.0,0.0,0.23076923076923078
2018-08-26,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0
2018-09-02,0.0,0.13736263736263737,0.0,0.13736263736263737,0.0
2018-09-09,0.13736263736263737,0.0,0.27472527472527475,0.13736263736263737,0.27472527472527475
2018-09-16,0.0,0.0,0.0,0.13186813186813187,0.13186813186813187
2018-09-23,0.0,0.0,0.13186813186813187,0.0,0.13186813186813187
2018-09-30,0.0,0.0,0.2692307692307692,0.0,0.0
2018-10-07,0.13736263736263737,0.0,0.0,0.13736263736263737,0.2692307692307692
2018-10-14,0.0,0.0,0.27472527472527475,0.27472527472527475,0.27472527472527475
2018-10-21,0.0,0.13736263736263737,0.27472527472527475,0.0,0.27472527472527475
2018-10-28,0.25824175824175827,0.0,0.2692307692307692,0.0,0.0
2018-11-04,0.0,0.0,0.0,0.0,0.13186813186813187
2018-11-11,0.0,0.13186813186813187,0.0,0.13186813186813187,0.0
2018-11-18,0.0,0.13186813186813187,0.3901098901098901,0.0,0.0
2018-11-25,0.0,0.0,0.0,0.0,0.0
2018-12-02,0.0,0.13186813186813187,0.38461538461538464,0.13186813186813187,0.38461538461538464
2018-12-09,0.0,0.0,0.0,0.0,0.0
2018-12-16,0.0,0.0,0.13736263736263737,0.0,0.0
2018-12-23,0.2802197802197802,0.0,0.15384615384615385,0.0,0.0
2018-12-30,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
2019-01-06,0.13186813186813187,0.12637362637362637,0.0,0.0,0.25824175824175827
2019-01-13,0.0,0.0,0.38461538461538464,0.0,0.13186813186813187
2019-01-20,0.0,0.12087912087912088,0.12087912087912088,0.0,0.12087912087912088
2019-01-27,0.0,0.0,0.0,0.0,0.0
2019-02-03,0.0,0.0,0.12637362637362637,0.25824175824175827,0.0
2019-02-10,0.0,0.0,0.0,0.0,0.0
2019-02-17,0.0,0.0,0.27472527472527475,0.0,0.6868131868131868
2019-02-24,0.0,0.13186813186813187,0.26373626373626374,0.13186813186813187,0.0
2019-03-03,0.0,0.0,0.0,0.12637362637362637,0.0
2019-03-10,0.0,0.0,0.0,0.0,0.0
2019-03-17,0.0,0.0,0.0,0.13186813186813187,0.13186813186813187
2019-03-24,0.0,0.0,0.0,0.0,0.13186813186813187
2019-03-31,0.0,0.12637362637362637,0.0,0.0,0.0
2019-04-07,0.0,0.12637362637362637,0.12637362637362637,0.0,0.2692307692307692
2019-04-14,0.0,0.0,0.13736263736263737,0.0,0.2802197802197802
2019-04-21,0.0,0.0,0.0,0.0,0.12637362637362637
2019-04-28,0.0,0.0,0.0,0.10989010989010989,0.24725274725274726
2019-05-05,0.0,0.33516483516483514,0.24175824175824176,0.10989010989010989,0.0
2019-05-12,0.0,0.0,0.0,0.0,0.0
2019-05-19,0.0,0.0,0.23076923076923078,0.0,0.0
2019-05-26,0.0,0.0,0.24725274725274726,0.0,0.25274725274725274
2019-06-02,0.21978021978021978,0.0,0.0,0.0,0.34615384615384615
2019-06-09,0.0,0.0,0.0,0.0,0.36813186813186816
2019-06-16,0.12087912087912088,0.12087912087912088,0.0,0.0,0.3901098901098901
2019-06-23,0.37362637362637363,0.0,0.24725274725274726,0.0,0.0
2019-06-30,0.36813186813186816,0.0,0.0,0.0,0.37362637362637363
2019-07-07,0.0,0.0,0.0,0.12637362637362637,0.12637362637362637
2019-07-14,0.12087912087912088,0.0,0.0,0.0,0.12637362637362637
2019-07-21,0.0,0.12637362637362637,0.0,0.0,0.13186813186813187
2019-07-28,0.12637362637362637,0.0,0.12637362637362637,0.0,0.25824175824175827
2019-08-04,0.0,0.0,0.0,0.0,0.0
2019-08-11,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857
2019-08-18,0.14835164835164835,0.0,0.0,0.0,0.14835164835164835
2019-08-25,0.0,0.0,0.0,0.0,0.13186813186813187
2019-09-01,0.0,0.0,0.3791208791208791,0.0,0.12637362637362637
2019-09-08,0.0,0.0,0.13186813186813187,0.0,0.13186813186813187
2019-09-15,0.0,0.0,0.0,0.0,0.25274725274725274
2019-09-22,0.11538461538461539,0.0,0.3516483516483517,0.22527472527472528,0.11538461538461539
2019-09-29,0.0,0.1043956043956044,0.0,0.0,0.0
2019-10-06,0.0,0.0,0.23626373626373626,0.0,0.0
2019-10-13,0.0,0.0,0.34615384615384615,0.0,0.23626373626373626
2019-10-20,0.34615384615384615,0.21978021978021978,0.23076923076923078,0.0,0.0
2019-10-27,0.0,0.0,0.43956043956043955,0.0,0.0
2019-11-03,0.0,0.1043956043956044,0.23076923076923078,0.0,0.0
2019-11-10,0.21978021978021978,0.0,0.1043956043956044,0.0,0.1043956043956044
2019-11-17,0.0,0.0,0.1043956043956044,0.0,0.0
2019-11-24,0.0,0.0989010989010989,0.0,0.0989010989010989,0.0
2019-12-01,0.0,0.0,0.11538461538461539,0.0,0.0
2019-12-08,0.0,0.11538461538461539,0.0,0.0,0.0
2019-12-15,0.0,0.0,0.0,0.12087912087912088,0.12087912087912088
2019-12-22,0.0,0.0,0.0,0.0,0.0
2019-12-29,0.0,0.0,0.12087912087912088,0.0,0.0
2020-01-05,0.0,0.0,0.0,0.1043956043956044,0.0
2020-01-12,0.2087912087912088,0.0,0.25274725274725274,0.1978021978021978,0.0
2020-01-19,0.0,0.0,0.554945054945055,0.0,0.21978021978021978
2020-01-26,0.0989010989010989,0.0989010989010989,0.31868131868131866,0.1043956043956044,0.21428571428571427
2020-02-02,0.21428571428571427,0.0989010989010989,0.0989010989010989,0.0989010989010989,0.0
2020-02-09,0.0,0.0989010989010989,0.2032967032967033,0.0,0.0
2020-02-16,0.0,0.0,0.42857142857142855,0.1043956043956044,0.0
2020-02-23,0.0,0.0,0.31868131868131866,0.1043956043956044,0.21428571428571427
2020-03-01,0.3076923076923077,0.0,0.2087912087912088,0.0,0.0
2020-03-08,0.0,0.0989010989010989,0.0989010989010989,0.0,0.1978021978021978
2020-03-15,0.0,0.0,0.0,0.09340659340659341,0.18681318681318682
2020-03-22,0.17582417582417584,0.0,0.2692307692307692,0.0,0.0
2020-03-29,0.17582417582417584,0.08791208791208792,0.09340659340659341,0.08791208791208792,0.2692307692307692
