date,Aria Condizionata,Imbianchino,Installazione zanzariera,Sgombero cantine e soffitte
2018-01-01,11.206896551724139,13.793103448275861,0.0,2.586206896551724
2018-02-01,12.068965517241379,19.82758620689655,5.172413793103448,0.8620689655172413
2018-03-01,20.689655172413794,21.551724137931032,6.0344827586206895,4.310344827586207
2018-04-01,25.862068965517242,20.689655172413794,15.517241379310345,0.8620689655172413
2018-05-01,22.413793103448278,24.137931034482758,12.068965517241379,0.8620689655172413
2018-06-01,32.758620689655174,21.551724137931032,33.62068965517241,2.586206896551724
2018-07-01,26.72413793103448,15.517241379310345,10.344827586206897,2.586206896551724
2018-08-01,11.206896551724139,7.758620689655173,6.0344827586206895,4.310344827586207
2018-09-01,5.172413793103448,19.82758620689655,1.7241379310344827,2.586206896551724
2018-10-01,10.344827586206897,12.931034482758621,0.8620689655172413,0.8620689655172413
2018-11-01,12.931034482758621,10.344827586206897,1.7241379310344827,0.8620689655172413
2018-12-01,5.172413793103448,7.758620689655173,0.0,0.0
2019-01-01,16.379310344827587,33.62068965517241,0.0,0.0
2019-02-01,12.068965517241379,22.413793103448278,1.7241379310344827,0.8620689655172413
2019-03-01,18.103448275862068,39.6551724137931,11.206896551724139,2.586206896551724
2019-04-01,13.793103448275861,32.758620689655174,11.206896551724139,2.586206896551724
2019-05-01,27.586206896551722,21.551724137931032,6.0344827586206895,6.0344827586206895
2019-06-01,100.0,25.0,25.862068965517242,6.896551724137931
2019-07-01,83.62068965517241,21.551724137931032,6.0344827586206895,7.758620689655173
2019-08-01,46.55172413793103,16.379310344827587,6.0344827586206895,8.620689655172415
2019-09-01,18.96551724137931,32.758620689655174,3.4482758620689653,9.482758620689655
2019-10-01,8.620689655172415,25.0,2.586206896551724,1.7241379310344827
2019-11-01,13.793103448275861,17.24137931034483,0.0,3.4482758620689653
2019-12-01,10.344827586206897,7.758620689655173,0.0,2.586206896551724
2020-01-01,25.862068965517242,22.413793103448278,1.7241379310344827,3.4482758620689653
2020-02-01,21.551724137931032,23.275862068965516,4.310344827586207,1.7241379310344827
2020-03-01,28.448275862068968,18.96551724137931,2.586206896551724,3.4482758620689653
2020-04-01,22.413793103448278,18.103448275862068,14.655172413793101,0.8620689655172413
2020-05-01,49.137931034482754,50.0,70.6896551724138,5.172413793103448
2020-06-01,15.517241379310345,12.931034482758621,12.068965517241379,5.172413793103448
