date,Installation climatisation,reparation volet,travaux rénovation,artisan peintre,moustiquaire lit
2018-01-07,0.19254658385093168,0.0,0.0,0.0,0.19254658385093168
2018-01-14,0.0,0.0,0.39751552795031053,0.0,0.32608695652173914
2018-01-21,0.0,0.0,0.19875776397515527,0.0,0.0
2018-01-28,0.0,0.0,0.0,0.0,0.0
2018-02-04,0.19875776397515527,0.0,0.13664596273291926,0.0,0.13975155279503104
2018-02-11,0.0,0.0,0.0,0.0,0.0
2018-02-18,0.0,0.0,0.20496894409937888,0.19875776397515527,0.15217391304347827
2018-02-25,0.0,0.0,0.13975155279503104,0.0,0.0
2018-03-04,0.0,0.0,0.0,0.19875776397515527,0.15217391304347827
2018-03-11,0.0,0.0,0.2670807453416149,0.13354037267080746,0.0
2018-03-18,0.20496894409937888,0.0,0.0,0.0,0.2888198757763975
2018-03-25,0.15527950310559005,0.0,0.4813664596273292,0.13664596273291926,0.3416149068322981
2018-04-01,0.0,0.0,0.0,0.48757763975155277,0.0
2018-04-08,0.0,0.0,0.2111801242236025,0.20496894409937888,0.2111801242236025
2018-04-15,0.30434782608695654,0.0,0.0,0.2236024844720497,0.0
2018-04-22,0.422360248447205,0.0,0.13975155279503104,0.0,0.13975155279503104
2018-04-29,0.0,0.0,0.21739130434782608,0.0,0.19254658385093168
2018-05-06,0.35093167701863354,0.0,0.0,0.13975155279503104,0.14285714285714285
2018-05-13,0.0,0.0,0.2701863354037267,0.0,0.13664596273291926
2018-05-20,0.2111801242236025,0.0,0.34782608695652173,0.0,0.639751552795031
2018-05-27,0.13354037267080746,0.0,0.0,0.13354037267080746,0.4254658385093168
2018-06-03,0.5652173913043478,0.0,0.13664596273291926,0.0,0.3447204968944099
2018-06-10,0.19875776397515527,0.0,0.33229813664596275,0.13354037267080746,0.19875776397515527
2018-06-17,0.0,0.0,0.0,0.13664596273291926,0.4813664596273292
2018-06-24,0.2111801242236025,0.0,0.0,0.0,0.2950310559006211
2018-07-01,0.35403726708074534,0.0,0.40993788819875776,0.0,0.3416149068322981
2018-07-08,0.0,0.0,0.21739130434782608,0.21739130434782608,0.43478260869565216
2018-07-15,0.0,0.0,0.15217391304347827,0.14906832298136646,0.30434782608695654
2018-07-22,0.40062111801242234,0.0,0.22981366459627328,0.37888198757763975,0.5527950310559007
2018-07-29,0.5341614906832298,0.0,0.38509316770186336,0.0,0.484472049689441
2018-08-05,0.6211180124223602,0.0,0.22981366459627328,0.0,0.0
2018-08-12,0.22981366459627328,0.0,0.0,0.15527950310559005,0.2360248447204969
2018-08-19,0.0,0.0,0.14906832298136646,0.0,0.32608695652173914
2018-08-26,0.21739130434782608,0.0,0.36024844720496896,0.14285714285714285,0.36024844720496896
2018-09-02,0.0,0.0,0.14285714285714285,0.0,0.0
2018-09-09,0.0,0.0,0.0,0.0,0.0
2018-09-16,0.0,0.0,0.13975155279503104,0.35093167701863354,0.0
2018-09-23,0.0,0.0,0.35714285714285715,0.0,0.13975155279503104
2018-09-30,0.13975155279503104,0.0,0.21739130434782608,0.34782608695652173,0.0
2018-10-07,0.36024844720496896,0.0,0.14285714285714285,0.21739130434782608,0.14285714285714285
2018-10-14,0.21739130434782608,0.0,0.0,0.36024844720496896,0.0
2018-10-21,0.37888198757763975,0.0,0.21739130434782608,0.14285714285714285,0.0
2018-10-28,0.0,0.0,0.20496894409937888,0.0,0.0
2018-11-04,0.0,0.0,0.0,0.0,0.0
2018-11-11,0.0,0.0,0.0,0.2111801242236025,0.0
2018-11-18,0.0,0.0,0.0,0.20496894409937888,0.0
2018-11-25,0.12111801242236025,0.0,0.12111801242236025,0.2111801242236025,0.15217391304347827
2018-12-02,0.0,0.0,0.11490683229813664,0.0,0.0
2018-12-09,0.0,0.0,0.0,0.0,0.0
2018-12-16,0.0,0.0,0.11801242236024845,0.0,0.0
2018-12-23,0.0,0.0,0.0,0.12422360248447205,0.0
2018-12-30,0.21739130434782608,0.0,0.0,0.11801242236024845,0.11801242236024845
2019-01-06,0.11490683229813664,0.0,0.0,0.0,0.15527950310559005
2019-01-13,0.0,0.0,0.0,0.0,0.0
2019-01-20,0.11490683229813664,0.0,0.3136645962732919,0.0,0.0
2019-01-27,0.14285714285714285,0.0,0.19254658385093168,0.19254658385093168,0.19254658385093168
2019-02-03,0.0,0.0,0.40372670807453415,0.11490683229813664,0.0
2019-02-10,0.2111801242236025,0.0,0.0,0.33229813664596275,0.33229813664596275
2019-02-17,0.13664596273291926,0.0,0.0,0.0,0.0
2019-02-24,0.0,0.0,0.40993788819875776,0.20496894409937888,0.3105590062111801
2019-03-03,0.11490683229813664,0.0,0.0,0.0,0.0
2019-03-10,0.15217391304347827,0.0,0.11490683229813664,0.19875776397515527,0.0
2019-03-17,0.11801242236024845,0.0,0.0,0.0,0.0
2019-03-24,0.0,0.0,0.0,0.7422360248447205,0.0
2019-03-31,0.0,0.0,0.0,0.11801242236024845,0.15838509316770186
2019-04-07,0.11801242236024845,0.0,0.2111801242236025,0.32919254658385094,0.0
2019-04-14,0.21739130434782608,0.0,0.41304347826086957,0.13043478260869565,0.16149068322981366
2019-04-21,0.0,0.0,0.12111801242236025,0.11801242236024845,0.36645962732919257
2019-04-28,0.11490683229813664,0.0,0.3136645962732919,0.11490683229813664,0.19875776397515527
2019-05-05,0.0,0.0,0.11490683229813664,0.30434782608695654,0.11490683229813664
2019-05-12,0.11801242236024845,0.0,0.0,0.32919254658385094,0.2111801242236025
