date,Aria Condizionata,Imbianchino,Installazione zanzariera,Sgombero cantine e soffitte
2018-01-01,8.726752503576538,15.52217453505007,0.7868383404864091,1.0014306151645207
2018-02-01,12.517882689556508,20.028612303290416,1.9313304721030045,0.5007153075822603
2018-03-01,18.4549356223176,17.811158798283262,4.434907010014307,0.8583690987124464
2018-04-01,25.393419170243202,17.310443490701,11.731044349070102,1.7882689556509301
2018-05-01,32.33190271816881,24.82117310443491,9.44206008583691,1.9313304721030045
2018-06-01,26.394849785407725,22.889842632331902,10.944206008583691,2.0028612303290414
2018-07-01,31.04434907010014,16.738197424892704,5.436337625178827,0.8583690987124464
2018-08-01,13.01859799713877,11.444921316165951,3.290414878397711,1.6452074391988556
2018-09-01,6.866952789699571,15.450643776824036,2.432045779685265,2.1459227467811157
2018-10-01,6.938483547925609,11.659513590844064,1.2875536480686696,1.2160228898426324
2018-11-01,9.15593705293276,12.517882689556508,1.3590844062947067,1.9313304721030045
2018-12-01,4.57796852646638,5.865522174535051,0.5007153075822603,1.144492131616595
2019-01-01,11.444921316165951,21.45922746781116,1.6452074391988556,1.7882689556509301
2019-02-01,8.94134477825465,20.815450643776824,2.8612303290414878,2.3605150214592276
2019-03-01,20.314735336194563,31.04434907010014,9.2274678111588,2.6466380543633763
2019-04-01,22.17453505007153,25.679542203147353,10.228898426323319,2.9327610872675254
2019-05-01,30.185979971387695,32.33190271816881,10.371959942775394,3.290414878397711
2019-06-01,100.0,23.89127324749642,16.738197424892704,2.7896995708154506
2019-07-01,88.41201716738198,18.31187410586552,4.792560801144492,6.294706723891273
2019-08-01,25.536480686695278,15.021459227467812,2.432045779685265,4.649499284692418
2019-09-01,14.163090128755366,26.25178826895565,2.3605150214592276,8.583690987124463
2019-10-01,15.092989985693848,20.88698140200286,2.3605150214592276,8.44062947067239
2019-11-01,19.95708154506438,18.025751072961373,1.502145922746781,7.439198855507868
2019-12-01,13.590844062947067,9.94277539341917,0.5007153075822603,4.005722460658083
2020-01-01,24.463519313304722,20.386266094420602,1.2160228898426324,5.650929899856939
2020-02-01,22.889842632331902,24.177396280400572,3.004291845493562,7.224606580829756
2020-03-01,16.88125894134478,17.453505007153076,3.0758226037195997,2.503576537911302
2020-04-01,25.894134477825464,18.812589413447782,10.586552217453505,3.004291845493562
2020-05-01,76.82403433476395,38.91273247496424,50.786838340486405,11.516452074391989
2020-06-01,20.815450643776824,14.163090128755366,8.011444921316166,4.148783977110158
