date,Installation climatisation,reparation volet,travaux rénovation,artisan peintre,moustiquaire lit
2018-08-26,0.0,0.0,0.0,0.0,0.0
2018-09-02,0.381294964028777,0.0,0.6618705035971223,0.0,0.0
2018-09-09,0.0,0.0,0.0,0.0,0.0
2018-09-16,0.0,0.0,0.0,0.0,0.0
2018-09-23,0.0,0.0,0.0,0.0,0.0
2018-09-30,0.0,0.0,0.0,0.0,0.0
2018-10-07,0.6906474820143885,0.0,0.0,0.0,0.0
2018-10-14,0.33093525179856115,0.0,0.0,0.0,0.0
2018-10-21,0.37410071942446044,0.0,0.0,0.0,0.0
2018-10-28,0.0,0.0,0.6330935251798561,0.0,0.0
2018-11-04,0.3597122302158273,0.0,0.0,0.0,0.0
2018-11-11,0.0,0.0,0.0,0.0,0.0
2018-11-18,0.0,0.0,0.0,0.0,0.0
2018-11-25,0.0,0.0,0.0,0.0,0.0
2018-12-02,0.0,0.0,0.0,0.0,0.0
2018-12-09,0.0,0.0,0.0,0.0,0.0
2018-12-16,0.0,0.0,0.0,0.0,0.0
2018-12-23,0.0,0.0,0.0,0.0,0.33093525179856115
2018-12-30,0.31654676258992803,0.0,0.0,0.0,0.0
2019-01-06,0.35251798561151076,0.0,0.302158273381295,0.0,0.0
2019-01-13,0.0,0.0,0.0,0.0,0.0
2019-01-20,0.0,0.0,0.0,0.0,0.0
2019-01-27,0.3381294964028777,0.0,0.0,0.0,0.0
2019-02-03,0.302158273381295,0.0,0.30935251798561153,0.0,0.302158273381295
2019-02-10,0.35251798561151076,0.0,0.0,0.0,0.0
2019-02-17,0.0,0.0,0.0,0.0,0.0
2019-02-24,0.0,0.0,0.0,0.0,0.0
2019-03-03,0.0,0.0,0.0,0.0,0.0
2019-03-10,0.0,0.0,0.30935251798561153,0.0,0.0
2019-03-17,0.0,0.0,0.0,0.0,0.31654676258992803
2019-03-24,0.0,0.0,0.0,0.0,0.0
2019-03-31,0.3597122302158273,0.0,0.0,0.0,0.0
2019-04-07,0.0,0.0,0.0,0.0,0.35251798561151076
2019-04-14,0.0,0.0,0.0,0.0,0.33093525179856115
2019-04-21,0.0,0.0,0.31654676258992803,0.0,0.31654676258992803
2019-04-28,0.0,0.0,0.0,0.0,0.0
2019-05-05,0.3381294964028777,0.0,0.2949640287769784,0.0,0.3381294964028777
2019-05-12,0.0,0.0,0.0,0.0,0.35251798561151076
2019-05-19,0.0,0.0,0.0,0.0,0.34532374100719426
2019-05-26,0.6618705035971223,0.0,0.0,0.0,0.0
2019-06-02,0.9712230215827338,0.0,0.0,0.0,0.33093525179856115
2019-06-09,0.0,0.0,0.0,0.0,0.0
2019-06-16,0.0,0.0,0.0,0.0,0.0
2019-06-23,0.9424460431654677,0.0,0.0,0.0,0.35251798561151076
2019-06-30,0.5179856115107914,0.0,0.0,0.0,0.30935251798561153
2019-07-07,0.0,0.0,0.0,0.0,0.35251798561151076
2019-07-14,0.0,0.0,0.0,0.0,0.0
2019-07-21,0.8705035971223022,0.0,0.0,0.0,0.33093525179856115
2019-07-28,0.7122302158273381,0.0,0.0,0.0,0.0
2019-08-04,0.0,0.0,0.0,0.0,0.0
2019-08-11,0.0,0.0,0.0,0.0,0.33093525179856115
2019-08-18,0.3237410071942446,0.0,0.0,0.0,0.3237410071942446
2019-08-25,0.30935251798561153,0.0,0.0,0.0,0.0
2019-09-01,0.6834532374100719,0.0,0.302158273381295,0.0,0.0
2019-09-08,0.34532374100719426,0.0,0.0,0.0,0.0
2019-09-15,0.0,0.0,0.30935251798561153,0.0,0.0
2019-09-22,0.0,0.0,0.28776978417266186,0.0,0.0
2019-09-29,0.0,0.0,0.0,0.0,0.0
2019-10-06,0.0,0.0,0.0,0.0,0.0
2019-10-13,0.0,0.0,0.0,0.0,0.28776978417266186
2019-10-20,0.0,0.0,0.0,0.0,0.0
2019-10-27,0.30935251798561153,0.0,0.0,0.0,0.0
2019-11-03,0.0,0.0,0.0,0.0,0.31654676258992803
2019-11-10,0.0,0.0,0.0,0.0,0.31654676258992803
2019-11-17,0.0,0.0,0.0,0.0,0.28776978417266186
2019-11-24,0.5827338129496403,0.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0,0.31654676258992803
2019-12-08,0.0,0.0,0.0,0.0,0.2805755395683453
2019-12-15,0.3237410071942446,0.0,0.0,0.0,0.0
2019-12-22,0.0,0.0,0.0,0.0,0.6115107913669064
2019-12-29,0.3237410071942446,0.0,0.0,0.0,0.3237410071942446
2020-01-05,0.0,0.0,0.0,0.0,0.0
2020-01-12,0.302158273381295,0.0,0.0,0.0,0.26618705035971224
2020-01-19,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.2589928057553957,0.0,0.26618705035971224,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.2589928057553957,0.0,0.2589928057553957,0.0,0.0
2020-02-16,0.2589928057553957,0.0,0.0,0.0,0.26618705035971224
2020-02-23,0.2517985611510791,0.0,0.0,0.0,0.2589928057553957
2020-03-01,0.5539568345323741,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.0,0.0
2020-03-22,0.0,0.0,0.0,0.0,0.0
2020-03-29,0.2517985611510791,0.0,0.0,0.0,0.2158273381294964
2020-04-05,0.2589928057553957,0.0,0.22302158273381295,0.0,0.0
2020-04-12,0.22302158273381295,0.0,0.22302158273381295,0.0,0.0
2020-04-19,0.22302158273381295,0.0,0.0,0.0,0.2589928057553957
2020-04-26,0.0,0.0,0.0,0.0,0.2446043165467626
2020-05-03,0.0,0.0,0.2158273381294964,0.0,0.3669064748201439
2020-05-10,0.2589928057553957,0.0,0.0,0.0,0.0
2020-05-17,0.5251798561151079,0.0,0.0,0.0,0.2446043165467626
2020-05-24,1.0,0.0,0.3597122302158273,0.0,0.5539568345323741
2020-05-31,0.4892086330935252,0.0,0.22302158273381295,0.0,0.26618705035971224
2020-06-07,0.3381294964028777,0.0,0.0,0.0,0.26618705035971224
2020-06-14,0.0,0.0,0.0,0.0,0.6402877697841727
