date,jardiner
2018-01-07,0.22641509433962265
2018-01-14,0.20754716981132076
2018-01-21,0.1069182389937107
2018-01-28,0.5220125786163522
2018-02-04,0.44025157232704404
2018-02-11,0.34591194968553457
2018-02-18,0.32075471698113206
2018-02-25,0.39622641509433965
2018-03-04,0.6855345911949685
2018-03-11,0.4276729559748428
2018-03-18,0.4779874213836478
2018-03-25,0.44654088050314467
2018-04-01,0.660377358490566
2018-04-08,0.6792452830188679
2018-04-15,0.779874213836478
2018-04-22,0.7358490566037735
2018-04-29,0.7610062893081762
2018-05-06,0.660377358490566
2018-05-13,0.5911949685534591
2018-05-20,0.46540880503144655
2018-05-27,0.4528301886792453
2018-06-03,0.3836477987421384
2018-06-10,0.4339622641509434
2018-06-17,0.3522012578616352
2018-06-24,0.25157232704402516
2018-07-01,0.4025157232704403
2018-07-08,0.3522012578616352
2018-07-15,0.31446540880503143
2018-07-22,0.4025157232704403
2018-07-29,0.13836477987421383
2018-08-05,0.4591194968553459
2018-08-12,0.3018867924528302
2018-08-19,0.25157232704402516
2018-08-26,0.3836477987421384
2018-09-02,0.3018867924528302
2018-09-09,0.2389937106918239
2018-09-16,0.4339622641509434
2018-09-23,0.1761006289308176
2018-09-30,0.31446540880503143
2018-10-07,0.2830188679245283
2018-10-14,0.27672955974842767
2018-10-21,0.3081761006289308
2018-10-28,0.3081761006289308
2018-11-04,0.2830188679245283
2018-11-11,0.41509433962264153
2018-11-18,0.32075471698113206
2018-11-25,0.1761006289308176
2018-12-02,0.1761006289308176
2018-12-09,0.1761006289308176
2018-12-16,0.18238993710691823
2018-12-23,0.20754716981132076
2018-12-30,0.06918238993710692
2019-01-06,0.1761006289308176
2019-01-13,0.34591194968553457
2019-01-20,0.36477987421383645
2019-01-27,0.39622641509433965
2019-02-03,0.1949685534591195
2019-02-10,0.41509433962264153
2019-02-17,0.4276729559748428
2019-02-24,0.660377358490566
2019-03-03,0.6415094339622641
2019-03-10,0.46540880503144655
2019-03-17,0.5283018867924528
2019-03-24,0.5157232704402516
2019-03-31,0.46540880503144655
2019-04-07,0.5283018867924528
2019-04-14,0.559748427672956
2019-04-21,0.7547169811320755
2019-04-28,0.9622641509433962
2019-05-05,0.779874213836478
2019-05-12,0.5157232704402516
2019-05-19,0.4968553459119497
2019-05-26,0.710691823899371
2019-06-02,0.49056603773584906
2019-06-09,0.3836477987421384
2019-06-16,0.33962264150943394
2019-06-23,0.6352201257861635
2019-06-30,0.2893081761006289
2019-07-07,0.3522012578616352
2019-07-14,0.33962264150943394
2019-07-21,0.1761006289308176
2019-07-28,0.41509433962264153
2019-08-04,0.4339622641509434
2019-08-11,0.2830188679245283
2019-08-18,0.05660377358490566
2019-08-25,0.36477987421383645
2019-09-01,0.33962264150943394
2019-09-08,0.33962264150943394
2019-09-15,0.27044025157232704
2019-09-22,0.15723270440251572
2019-09-29,0.24528301886792453
2019-10-06,0.1761006289308176
2019-10-13,0.4025157232704403
2019-10-20,0.25157232704402516
2019-10-27,0.24528301886792453
2019-11-03,0.05660377358490566
2019-11-10,0.27044025157232704
2019-11-17,0.20125786163522014
2019-11-24,0.3836477987421384
2019-12-01,0.14465408805031446
2019-12-08,0.16981132075471697
2019-12-15,0.16352201257861634
2019-12-22,0.27044025157232704
2019-12-29,0.15723270440251572
2020-01-05,0.5345911949685535
2020-01-12,0.2641509433962264
2020-01-19,0.34591194968553457
2020-01-26,0.16352201257861634
2020-02-02,0.2893081761006289
2020-02-09,0.4276729559748428
2020-02-16,0.4088050314465409
2020-02-23,0.46540880503144655
2020-03-01,0.1320754716981132
2020-03-08,0.6352201257861635
2020-03-15,0.4779874213836478
2020-03-22,0.5094339622641509
2020-03-29,0.9937106918238994
2020-04-05,1.0
2020-04-12,0.7295597484276729
2020-04-19,0.8050314465408805
2020-04-26,0.8427672955974843
2020-05-03,0.9874213836477987
2020-05-10,0.5283018867924528
2020-05-17,0.7295597484276729
2020-05-24,0.6855345911949685
2020-05-31,0.5723270440251572
2020-06-07,0.5974842767295597
2020-06-14,0.44654088050314467
2020-06-21,0.9685534591194969
