date,jardiner
2018-01-07,0.15730337078651685
2018-01-14,0.1797752808988764
2018-01-21,0.12359550561797752
2018-01-28,0.14606741573033707
2018-02-04,0.1348314606741573
2018-02-11,0.19101123595505617
2018-02-18,0.06741573033707865
2018-02-25,0.23595505617977527
2018-03-04,0.3651685393258427
2018-03-11,0.30337078651685395
2018-03-18,0.21348314606741572
2018-03-25,0.4943820224719101
2018-04-01,0.6067415730337079
2018-04-08,0.48314606741573035
2018-04-15,0.6573033707865169
2018-04-22,0.8707865168539326
2018-04-29,0.6348314606741573
2018-05-06,0.7303370786516854
2018-05-13,0.6797752808988764
2018-05-20,0.5955056179775281
2018-05-27,0.4157303370786517
2018-06-03,0.2247191011235955
2018-06-10,0.4438202247191011
2018-06-17,0.34269662921348315
2018-06-24,0.33707865168539325
2018-07-01,0.2303370786516854
2018-07-08,0.38202247191011235
2018-07-15,0.20224719101123595
2018-07-22,0.2808988764044944
2018-07-29,0.2808988764044944
2018-08-05,0.24157303370786518
2018-08-12,0.20786516853932585
2018-08-19,0.15168539325842698
2018-08-26,0.24719101123595505
2018-09-02,0.16292134831460675
2018-09-09,0.2752808988764045
2018-09-16,0.19101123595505617
2018-09-23,0.11797752808988764
2018-09-30,0.12921348314606743
2018-10-07,0.0449438202247191
2018-10-14,0.05056179775280899
2018-10-21,0.21348314606741572
2018-10-28,0.056179775280898875
2018-11-04,0.1404494382022472
2018-11-11,0.028089887640449437
2018-11-18,0.10112359550561797
2018-11-25,0.10112359550561797
2018-12-02,0.056179775280898875
2018-12-09,0.056179775280898875
2018-12-16,0.0
2018-12-23,0.0449438202247191
2018-12-30,0.12921348314606743
2019-01-06,0.12921348314606743
2019-01-13,0.10112359550561797
2019-01-20,0.028089887640449437
2019-01-27,0.14606741573033707
2019-02-03,0.1853932584269663
2019-02-10,0.1797752808988764
2019-02-17,0.29213483146067415
2019-02-24,0.38202247191011235
2019-03-03,0.47752808988764045
2019-03-10,0.4101123595505618
2019-03-17,0.4438202247191011
2019-03-24,0.5112359550561798
2019-03-31,0.5449438202247191
2019-04-07,0.48314606741573035
2019-04-14,0.42696629213483145
2019-04-21,0.8089887640449438
2019-04-28,0.7921348314606742
2019-05-05,0.42696629213483145
2019-05-12,0.6853932584269663
2019-05-19,0.5898876404494382
2019-05-26,0.7078651685393258
2019-06-02,0.5393258426966292
2019-06-09,0.34831460674157305
2019-06-16,0.3146067415730337
2019-06-23,0.20224719101123595
2019-06-30,0.24157303370786518
2019-07-07,0.24719101123595505
2019-07-14,0.2303370786516854
2019-07-21,0.056179775280898875
2019-07-28,0.4044943820224719
2019-08-04,0.19662921348314608
2019-08-11,0.24719101123595505
2019-08-18,0.4044943820224719
2019-08-25,0.15730337078651685
2019-09-01,0.19662921348314608
2019-09-08,0.15730337078651685
2019-09-15,0.16292134831460675
2019-09-22,0.15730337078651685
2019-09-29,0.16853932584269662
2019-10-06,0.1404494382022472
2019-10-13,0.12921348314606743
2019-10-20,0.15168539325842698
2019-10-27,0.10112359550561797
2019-11-03,0.16292134831460675
2019-11-10,0.08426966292134831
2019-11-17,0.11797752808988764
2019-11-24,0.11797752808988764
2019-12-01,0.08426966292134831
2019-12-08,0.08426966292134831
2019-12-15,0.05056179775280899
2019-12-22,0.05056179775280899
2019-12-29,0.05056179775280899
2020-01-05,0.09550561797752809
2020-01-12,0.10674157303370786
2020-01-19,0.1404494382022472
2020-01-26,0.12359550561797752
2020-02-02,0.12921348314606743
2020-02-09,0.2640449438202247
2020-02-16,0.21910112359550563
2020-02-23,0.20786516853932585
2020-03-01,0.2752808988764045
2020-03-08,0.38202247191011235
2020-03-15,0.6685393258426966
2020-03-22,0.6292134831460674
2020-03-29,0.7865168539325843
2020-04-05,0.8876404494382022
2020-04-12,0.9101123595505618
2020-04-19,0.9887640449438202
2020-04-26,0.7471910112359551
2020-05-03,1.0
2020-05-10,0.6910112359550562
2020-05-17,0.7471910112359551
2020-05-24,0.6853932584269663
2020-05-31,0.5730337078651685
2020-06-07,0.34269662921348315
2020-06-14,0.4550561797752809
2020-06-21,0.7191011235955056
