date,jardiner
2018-01-07,0.22727272727272727
2018-01-14,0.38311688311688313
2018-01-21,0.0
2018-01-28,0.525974025974026
2018-02-04,0.45454545454545453
2018-02-11,0.23376623376623376
2018-02-18,0.24025974025974026
2018-02-25,0.35714285714285715
2018-03-04,0.2857142857142857
2018-03-11,0.2922077922077922
2018-03-18,0.4935064935064935
2018-03-25,0.4090909090909091
2018-04-01,0.538961038961039
2018-04-08,0.6948051948051948
2018-04-15,0.4935064935064935
2018-04-22,0.9155844155844156
2018-04-29,0.5974025974025974
2018-05-06,0.44805194805194803
2018-05-13,0.6233766233766234
2018-05-20,0.5909090909090909
2018-05-27,0.45454545454545453
2018-06-03,0.538961038961039
2018-06-10,0.461038961038961
2018-06-17,0.42857142857142855
2018-06-24,0.6298701298701299
2018-07-01,0.3116883116883117
2018-07-08,0.2987012987012987
2018-07-15,0.2662337662337662
2018-07-22,0.2597402597402597
2018-07-29,0.461038961038961
2018-08-05,0.4090909090909091
2018-08-12,0.37012987012987014
2018-08-19,0.2662337662337662
2018-08-26,0.37012987012987014
2018-09-02,0.37012987012987014
2018-09-09,0.0
2018-09-16,0.474025974025974
2018-09-23,0.12337662337662338
2018-09-30,0.23376623376623376
2018-10-07,0.0
2018-10-14,0.36363636363636365
2018-10-21,0.12337662337662338
2018-10-28,0.0
2018-11-04,0.35064935064935066
2018-11-11,0.11688311688311688
2018-11-18,0.11038961038961038
2018-11-25,0.22727272727272727
2018-12-02,0.11688311688311688
2018-12-09,0.11688311688311688
2018-12-16,0.24025974025974026
2018-12-23,0.0
2018-12-30,0.2532467532467532
2019-01-06,0.0
2019-01-13,0.11688311688311688
2019-01-20,0.22077922077922077
2019-01-27,0.11038961038961038
2019-02-03,0.11038961038961038
2019-02-10,0.4025974025974026
2019-02-17,0.24675324675324675
2019-02-24,0.4090909090909091
2019-03-03,0.38961038961038963
2019-03-10,0.42207792207792205
2019-03-17,0.4935064935064935
2019-03-24,0.7532467532467533
2019-03-31,0.4935064935064935
2019-04-07,0.6298701298701299
2019-04-14,0.7012987012987013
2019-04-21,0.5
2019-04-28,0.487012987012987
2019-05-05,0.6818181818181818
2019-05-12,0.7792207792207793
2019-05-19,0.4935064935064935
2019-05-26,0.42857142857142855
2019-06-02,0.5454545454545454
2019-06-09,0.42207792207792205
2019-06-16,0.22077922077922077
2019-06-23,0.2987012987012987
2019-06-30,0.42207792207792205
2019-07-07,0.3181818181818182
2019-07-14,0.45454545454545453
2019-07-21,0.2922077922077922
2019-07-28,0.4805194805194805
2019-08-04,0.564935064935065
2019-08-11,0.24675324675324675
2019-08-18,0.38961038961038963
2019-08-25,0.4675324675324675
2019-09-01,0.11038961038961038
2019-09-08,0.461038961038961
2019-09-15,0.22727272727272727
2019-09-22,0.2987012987012987
2019-09-29,0.34415584415584416
2019-10-06,0.2987012987012987
2019-10-13,0.18831168831168832
2019-10-20,0.2077922077922078
2019-10-27,0.2012987012987013
2019-11-03,0.09090909090909091
2019-11-10,0.09090909090909091
2019-11-17,0.0
2019-11-24,0.09090909090909091
2019-12-01,0.0
2019-12-08,0.2077922077922078
2019-12-15,0.2077922077922078
2019-12-22,0.0
2019-12-29,0.1038961038961039
2020-01-05,0.0
2020-01-12,0.2792207792207792
2020-01-19,0.22727272727272727
2020-01-26,0.474025974025974
2020-02-02,0.2792207792207792
2020-02-09,0.2792207792207792
2020-02-16,0.2792207792207792
2020-02-23,0.2792207792207792
2020-03-01,0.22727272727272727
2020-03-08,0.16883116883116883
2020-03-15,0.7012987012987013
2020-03-22,0.538961038961039
2020-03-29,1.0
2020-04-05,0.8961038961038961
2020-04-12,0.7662337662337663
2020-04-19,0.935064935064935
2020-04-26,0.6038961038961039
2020-05-03,0.7597402597402597
2020-05-10,0.7662337662337663
2020-05-17,0.7792207792207793
2020-05-24,0.6428571428571429
2020-05-31,0.43506493506493504
2020-06-07,0.551948051948052
2020-06-14,0.2987012987012987
2020-06-21,0.9935064935064936
